"Index","Open","High","Low","Close","Volume","Open Interest"
1990-09-27,NA,NA,NA,97.3,NA,NA
1990-09-28,NA,NA,NA,96.45,NA,NA
1990-10-01,NA,NA,NA,96.25,NA,NA
1990-10-02,NA,NA,NA,99.5,NA,NA
1990-10-03,NA,NA,NA,99.85,NA,NA
1990-10-04,NA,NA,NA,98.8,NA,NA
1990-10-05,NA,NA,NA,101.55,NA,NA
1990-10-08,NA,NA,NA,100,NA,NA
1990-10-09,NA,NA,NA,100.1,NA,NA
1990-10-10,NA,NA,NA,98.75,NA,NA
1990-10-11,NA,NA,NA,94.3,NA,NA
1990-10-12,NA,NA,NA,94.6,NA,NA
1990-10-15,NA,NA,NA,88.6,NA,NA
1990-10-16,NA,NA,NA,87.85,NA,NA
1990-10-17,NA,NA,NA,88.85,NA,NA
1990-10-18,NA,NA,NA,90.5,NA,NA
1990-10-19,NA,NA,NA,93.45,NA,NA
1990-10-22,NA,NA,NA,95.5,NA,NA
1990-10-23,NA,NA,NA,96.15,NA,NA
1990-10-24,NA,NA,NA,95.5,NA,NA
1990-10-25,NA,NA,NA,94.75,NA,NA
1990-10-26,NA,NA,NA,94.5,NA,NA
1990-10-29,NA,NA,NA,95.35,NA,NA
1990-10-30,NA,NA,NA,96.85,NA,NA
1990-10-31,NA,NA,NA,95.85,NA,NA
1990-11-01,NA,NA,NA,95.5,NA,NA
1990-11-02,NA,NA,NA,92.95,NA,NA
1990-11-05,NA,NA,NA,94,NA,NA
1990-11-06,NA,NA,NA,95.1,NA,NA
1990-11-07,NA,NA,NA,94.7,NA,NA
1990-11-08,NA,NA,NA,93.5,NA,NA
1990-11-09,NA,NA,NA,92.4,NA,NA
1990-11-12,NA,NA,NA,92.5,NA,NA
1990-11-13,NA,NA,NA,94.25,NA,NA
1990-11-14,NA,NA,NA,92.25,NA,NA
1990-11-15,NA,NA,NA,92.25,NA,NA
1990-11-16,NA,NA,NA,92.5,NA,NA
1990-11-19,NA,NA,NA,94.6,NA,NA
1990-11-20,NA,NA,NA,93.8,NA,NA
1990-11-21,NA,NA,NA,93.35,NA,NA
1990-11-22,NA,NA,NA,NA,NA,NA
1990-11-23,NA,NA,NA,95.15,NA,NA
1990-11-26,NA,NA,NA,94.6,NA,NA
1990-11-27,NA,NA,NA,93.95,NA,NA
1990-11-28,NA,NA,NA,93.15,NA,NA
1990-11-29,NA,NA,NA,93.5,NA,NA
1990-11-30,NA,NA,NA,91.6,NA,NA
1990-12-03,NA,NA,NA,91.7,NA,NA
1990-12-04,NA,NA,NA,93.45,NA,NA
1990-12-05,NA,NA,NA,93.4,NA,NA
1990-12-06,NA,NA,NA,93.25,NA,NA
1990-12-07,NA,NA,NA,92.5,NA,NA
1990-12-10,NA,NA,NA,92.4,NA,NA
1990-12-11,NA,NA,NA,92.5,NA,NA
1990-12-12,NA,NA,NA,91.55,NA,NA
1990-12-13,NA,NA,NA,88.45,NA,NA
1990-12-14,NA,NA,NA,87.15,NA,NA
1990-12-17,NA,NA,NA,87.8,NA,NA
1990-12-18,NA,NA,NA,87,NA,NA
1990-12-19,NA,NA,NA,87.8,NA,NA
1990-12-20,NA,NA,NA,88.7,NA,NA
1990-12-21,NA,NA,NA,86.75,NA,NA
1990-12-24,NA,NA,NA,86.75,NA,NA
1990-12-25,NA,NA,NA,NA,NA,NA
1990-12-26,NA,NA,NA,85.35,NA,NA
1990-12-27,NA,NA,NA,82.9,NA,NA
1990-12-28,NA,NA,NA,81.6,NA,NA
1990-12-31,NA,NA,NA,81.25,NA,NA
1991-01-01,NA,NA,NA,NA,NA,NA
1991-01-02,NA,NA,NA,81.75,NA,NA
1991-01-03,NA,NA,NA,82.7,NA,NA
1991-01-04,NA,NA,NA,83.75,NA,NA
1991-01-07,NA,NA,NA,86.15,NA,NA
1991-01-08,NA,NA,NA,85.75,NA,NA
1991-01-09,NA,NA,NA,86,NA,NA
1991-01-10,NA,NA,NA,87.3,NA,NA
1991-01-11,NA,NA,NA,87.5,NA,NA
1991-01-14,NA,NA,NA,89.6,NA,NA
1991-01-15,NA,NA,NA,90,NA,NA
1991-01-16,NA,NA,NA,90.5,NA,NA
1991-01-17,NA,NA,NA,91.5,NA,NA
1991-01-18,NA,NA,NA,90,NA,NA
1991-01-21,NA,NA,NA,90.45,NA,NA
1991-01-22,NA,NA,NA,89.9,NA,NA
1991-01-23,NA,NA,NA,88.25,NA,NA
1991-01-24,NA,NA,NA,85.7,NA,NA
1991-01-25,NA,NA,NA,89.05,NA,NA
1991-01-28,NA,NA,NA,87.25,NA,NA
1991-01-29,NA,NA,NA,87.1,NA,NA
1991-01-30,NA,NA,NA,83.15,NA,NA
1991-01-31,NA,NA,NA,84.75,NA,NA
1991-02-01,NA,NA,NA,86.65,NA,NA
1991-02-04,NA,NA,NA,86.15,NA,NA
1991-02-05,NA,NA,NA,84.5,NA,NA
1991-02-06,NA,NA,NA,84.05,NA,NA
1991-02-07,NA,NA,NA,86.85,NA,NA
1991-02-08,NA,NA,NA,90.05,NA,NA
1991-02-11,NA,NA,NA,88.8,NA,NA
1991-02-12,NA,NA,NA,86.55,NA,NA
1991-02-13,NA,NA,NA,87.6,NA,NA
1991-02-14,NA,NA,NA,87.7,NA,NA
1991-02-15,NA,NA,NA,85.6,NA,NA
1991-02-18,NA,NA,NA,NA,NA,NA
1991-02-19,NA,NA,NA,85.7,NA,NA
1991-02-20,NA,NA,NA,85.05,NA,NA
1991-02-21,NA,NA,NA,82.6,NA,NA
1991-02-22,NA,NA,NA,82,NA,NA
1991-02-25,NA,NA,NA,81.95,NA,NA
1991-02-26,NA,NA,NA,83.9,NA,NA
1991-02-27,NA,NA,NA,85.05,NA,NA
1991-02-28,NA,NA,NA,88.45,NA,NA
1991-03-01,NA,NA,NA,87.5,NA,NA
1991-03-04,NA,NA,NA,86.3,NA,NA
1991-03-05,NA,NA,NA,84.9,NA,NA
1991-03-06,NA,NA,NA,85.4,NA,NA
1991-03-07,NA,NA,NA,86.35,NA,NA
1991-03-08,NA,NA,NA,89,NA,NA
1991-03-11,NA,NA,NA,88.65,NA,NA
1991-03-12,NA,NA,NA,86.65,NA,NA
1991-03-13,NA,NA,NA,87.9,NA,NA
1991-03-14,NA,NA,NA,87.5,NA,NA
1991-03-15,NA,NA,NA,88.4,NA,NA
1991-03-18,NA,NA,NA,86.05,NA,NA
1991-03-19,NA,NA,NA,87,NA,NA
1991-03-20,NA,NA,NA,88.15,NA,NA
1991-03-21,NA,NA,NA,88.45,NA,NA
1991-03-22,NA,NA,NA,86.45,NA,NA
1991-03-25,NA,NA,NA,84.65,NA,NA
1991-03-26,NA,NA,NA,85.3,NA,NA
1991-03-27,NA,NA,NA,87,NA,NA
1991-03-28,NA,NA,NA,91.85,NA,NA
1991-03-29,NA,NA,NA,NA,NA,NA
1991-04-01,NA,NA,NA,93,NA,NA
1991-04-02,NA,NA,NA,92.1,NA,NA
1991-04-03,NA,NA,NA,94.25,NA,NA
1991-04-04,NA,NA,NA,94.45,NA,NA
1991-04-05,NA,NA,NA,92.35,NA,NA
1991-04-08,NA,NA,NA,93.95,NA,NA
1991-04-09,NA,NA,NA,94.8,NA,NA
1991-04-10,NA,NA,NA,95.9,NA,NA
1991-04-11,NA,NA,NA,96.85,NA,NA
1991-04-12,NA,NA,NA,98.5,NA,NA
1991-04-15,NA,NA,NA,95.65,NA,NA
1991-04-16,NA,NA,NA,96.25,NA,NA
1991-04-17,NA,NA,NA,98.25,NA,NA
1991-04-18,NA,NA,NA,98,NA,NA
1991-04-19,NA,NA,NA,96.75,NA,NA
1991-04-22,NA,NA,NA,100.35,NA,NA
1991-04-23,NA,NA,NA,102.1,NA,NA
1991-04-24,NA,NA,NA,101.25,NA,NA
1991-04-25,NA,NA,NA,99.9,NA,NA
1991-04-26,NA,NA,NA,102.25,NA,NA
1991-04-29,NA,NA,NA,99.3,NA,NA
1991-04-30,NA,NA,NA,100.65,NA,NA
1991-05-01,NA,NA,NA,99.5,NA,NA
1991-05-02,NA,NA,NA,95.9,NA,NA
1991-05-03,NA,NA,NA,93.2,NA,NA
1991-05-06,NA,NA,NA,95.3,NA,NA
1991-05-07,NA,NA,NA,95.4,NA,NA
1991-05-08,NA,NA,NA,94.6,NA,NA
1991-05-09,NA,NA,NA,95.9,NA,NA
1991-05-10,NA,NA,NA,95.45,NA,NA
1991-05-13,NA,NA,NA,94.55,NA,NA
1991-05-14,NA,NA,NA,94.55,NA,NA
1991-05-15,NA,NA,NA,95.2,NA,NA
1991-05-16,NA,NA,NA,95.2,NA,NA
1991-05-17,NA,NA,NA,94.2,NA,NA
1991-05-20,NA,NA,NA,95.85,NA,NA
1991-05-21,NA,NA,NA,96.25,NA,NA
1991-05-22,NA,NA,NA,95.85,NA,NA
1991-05-23,NA,NA,NA,94.9,NA,NA
1991-05-24,NA,NA,NA,94.9,NA,NA
1991-05-27,NA,NA,NA,NA,NA,NA
1991-05-28,NA,NA,NA,95.9,NA,NA
1991-05-29,NA,NA,NA,93.75,NA,NA
1991-05-30,NA,NA,NA,99.75,NA,NA
1991-05-31,NA,NA,NA,98.1,NA,NA
1991-06-03,NA,NA,NA,96.5,NA,NA
1991-06-04,NA,NA,NA,96.8,NA,NA
1991-06-05,NA,NA,NA,95.6,NA,NA
1991-06-06,NA,NA,NA,97.7,NA,NA
1991-06-07,NA,NA,NA,98,NA,NA
1991-06-10,NA,NA,NA,97.55,NA,NA
1991-06-11,NA,NA,NA,97.9,NA,NA
1991-06-12,NA,NA,NA,97.45,NA,NA
1991-06-13,NA,NA,NA,96.9,NA,NA
1991-06-14,NA,NA,NA,96.9,NA,NA
1991-06-17,NA,NA,NA,97,NA,NA
1991-06-18,NA,NA,NA,97.2,NA,NA
1991-06-19,NA,NA,NA,98.85,NA,NA
1991-06-20,NA,NA,NA,99.4,NA,NA
1991-06-21,NA,NA,NA,99.05,NA,NA
1991-06-24,NA,NA,NA,98.1,NA,NA
1991-06-25,NA,NA,NA,97.3,NA,NA
1991-06-26,NA,NA,NA,97.5,NA,NA
1991-06-27,NA,NA,NA,97.3,NA,NA
1991-06-28,NA,NA,NA,97.75,NA,NA
1991-07-01,NA,NA,NA,97.85,NA,NA
1991-07-02,NA,NA,NA,97.3,NA,NA
1991-07-03,NA,NA,NA,96.95,NA,NA
1991-07-04,NA,NA,NA,NA,NA,NA
1991-07-05,NA,NA,NA,97.55,NA,NA
1991-07-08,NA,NA,NA,97,NA,NA
1991-07-09,NA,NA,NA,95.65,NA,NA
1991-07-10,NA,NA,NA,95.2,NA,NA
1991-07-11,NA,NA,NA,94.7,NA,NA
1991-07-12,NA,NA,NA,95.2,NA,NA
1991-07-15,NA,NA,NA,95.1,NA,NA
1991-07-16,NA,NA,NA,95,NA,NA
1991-07-17,NA,NA,NA,95.2,NA,NA
1991-07-18,NA,NA,NA,95.45,NA,NA
1991-07-19,NA,NA,NA,95.85,NA,NA
1991-07-22,NA,NA,NA,95.1,NA,NA
1991-07-23,NA,NA,NA,94.65,NA,NA
1991-07-24,NA,NA,NA,93.8,NA,NA
1991-07-25,NA,NA,NA,93.7,NA,NA
1991-07-26,NA,NA,NA,91.6,NA,NA
1991-07-29,NA,NA,NA,89.95,NA,NA
1991-07-30,NA,NA,NA,86.55,NA,NA
1991-07-31,NA,NA,NA,87.9,NA,NA
1991-08-01,NA,NA,NA,88.15,NA,NA
1991-08-02,NA,NA,NA,84.9,NA,NA
1991-08-05,NA,NA,NA,84.75,NA,NA
1991-08-06,NA,NA,NA,86.7,NA,NA
1991-08-07,NA,NA,NA,86.5,NA,NA
1991-08-08,NA,NA,NA,83.5,NA,NA
1991-08-09,NA,NA,NA,83.5,NA,NA
1991-08-12,NA,NA,NA,85.2,NA,NA
1991-08-13,NA,NA,NA,84.45,NA,NA
1991-08-14,NA,NA,NA,82.55,NA,NA
1991-08-15,NA,NA,NA,78.25,NA,NA
1991-08-16,NA,NA,NA,80,NA,NA
1991-08-19,NA,NA,NA,82.45,NA,NA
1991-08-20,NA,NA,NA,82.6,NA,NA
1991-08-21,NA,NA,NA,81.75,NA,NA
1991-08-22,NA,NA,NA,81.8,NA,NA
1991-08-23,NA,NA,NA,81.25,NA,NA
1991-08-26,NA,NA,NA,81.25,NA,NA
1991-08-27,NA,NA,NA,81.4,NA,NA
1991-08-28,NA,NA,NA,83.05,NA,NA
1991-08-29,NA,NA,NA,82.5,NA,NA
1991-08-30,NA,NA,NA,81.15,NA,NA
1991-09-02,NA,NA,NA,NA,NA,NA
1991-09-03,NA,NA,NA,81.7,NA,NA
1991-09-04,NA,NA,NA,82.7,NA,NA
1991-09-05,NA,NA,NA,81.75,NA,NA
1991-09-06,NA,NA,NA,82.7,NA,NA
1991-09-09,NA,NA,NA,82.7,NA,NA
1991-09-10,NA,NA,NA,82.4,NA,NA
1991-09-11,NA,NA,NA,81.8,NA,NA
1991-09-12,NA,NA,NA,81.9,NA,NA
1991-09-13,NA,NA,NA,81.55,NA,NA
1991-09-16,NA,NA,NA,82.1,NA,NA
1991-09-17,NA,NA,NA,82.75,NA,NA
1991-09-18,NA,NA,NA,83.65,NA,NA
1991-09-19,NA,NA,NA,83,NA,NA
1991-09-20,NA,NA,NA,82.5,NA,NA
1991-09-23,NA,NA,NA,83,NA,NA
1991-09-24,NA,NA,NA,84.05,NA,NA
1991-09-25,NA,NA,NA,84.3,NA,NA
1991-09-26,NA,NA,NA,82.55,NA,NA
1991-09-27,NA,NA,NA,82.4,NA,NA
1991-09-30,NA,NA,NA,82.5,NA,NA
1991-10-01,NA,NA,NA,83.5,NA,NA
1991-10-02,NA,NA,NA,83.75,NA,NA
1991-10-03,NA,NA,NA,84.25,NA,NA
1991-10-04,NA,NA,NA,84.7,NA,NA
1991-10-07,NA,NA,NA,84.25,NA,NA
1991-10-08,NA,NA,NA,84.65,NA,NA
1991-10-09,NA,NA,NA,86,NA,NA
1991-10-10,NA,NA,NA,86.8,NA,NA
1991-10-11,NA,NA,NA,88.3,NA,NA
1991-10-14,NA,NA,NA,87.8,NA,NA
1991-10-15,NA,NA,NA,86,NA,NA
1991-10-16,NA,NA,NA,85.4,NA,NA
1991-10-17,NA,NA,NA,86.3,NA,NA
1991-10-18,NA,NA,NA,87.05,NA,NA
1991-10-21,NA,NA,NA,87.25,NA,NA
1991-10-22,NA,NA,NA,86.65,NA,NA
1991-10-23,NA,NA,NA,86,NA,NA
1991-10-24,NA,NA,NA,86.5,NA,NA
1991-10-25,NA,NA,NA,86.25,NA,NA
1991-10-28,NA,NA,NA,85.3,NA,NA
1991-10-29,NA,NA,NA,86.25,NA,NA
1991-10-30,NA,NA,NA,86.65,NA,NA
1991-10-31,NA,NA,NA,86.5,NA,NA
1991-11-01,NA,NA,NA,86.55,NA,NA
1991-11-04,NA,NA,NA,87.3,NA,NA
1991-11-05,NA,NA,NA,87.15,NA,NA
1991-11-06,NA,NA,NA,87.25,NA,NA
1991-11-07,NA,NA,NA,85.05,NA,NA
1991-11-08,NA,NA,NA,84.5,NA,NA
1991-11-11,NA,NA,NA,85.75,NA,NA
1991-11-12,NA,NA,NA,85.75,NA,NA
1991-11-13,NA,NA,NA,84.75,NA,NA
1991-11-14,NA,NA,NA,84.25,NA,NA
1991-11-15,NA,NA,NA,85.15,NA,NA
1991-11-18,NA,NA,NA,84.45,NA,NA
1991-11-19,NA,NA,NA,85.9,NA,NA
1991-11-20,NA,NA,NA,86.3,NA,NA
1991-11-21,NA,NA,NA,86.4,NA,NA
1991-11-22,NA,NA,NA,86.2,NA,NA
1991-11-25,NA,NA,NA,85.5,NA,NA
1991-11-26,NA,NA,NA,84.7,NA,NA
1991-11-27,NA,NA,NA,84.15,NA,NA
1991-11-28,NA,NA,NA,NA,NA,NA
1991-11-29,NA,NA,NA,84,NA,NA
1991-12-02,NA,NA,NA,83.5,NA,NA
1991-12-03,NA,NA,NA,84.1,NA,NA
1991-12-04,NA,NA,NA,83.75,NA,NA
1991-12-05,NA,NA,NA,84,NA,NA
1991-12-06,NA,NA,NA,85.25,NA,NA
1991-12-09,NA,NA,NA,85.7,NA,NA
1991-12-10,NA,NA,NA,85.2,NA,NA
1991-12-11,NA,NA,NA,85.35,NA,NA
1991-12-12,NA,NA,NA,83.8,NA,NA
1991-12-13,NA,NA,NA,83.95,NA,NA
1991-12-16,NA,NA,NA,83.85,NA,NA
1991-12-17,NA,NA,NA,82.95,NA,NA
1991-12-18,NA,NA,NA,81.85,NA,NA
1991-12-19,NA,NA,NA,82.1,NA,NA
1991-12-20,NA,NA,NA,80.1,NA,NA
1991-12-23,NA,NA,NA,80.3,NA,NA
1991-12-24,NA,NA,NA,80.5,NA,NA
1991-12-25,NA,NA,NA,NA,NA,NA
1991-12-26,NA,NA,NA,80.1,NA,NA
1991-12-27,NA,NA,NA,79.9,NA,NA
1991-12-30,NA,NA,NA,80.25,NA,NA
1991-12-31,NA,NA,NA,80.65,NA,NA
1992-01-01,NA,NA,NA,NA,NA,NA
1992-01-02,NA,NA,NA,80.8,NA,NA
1992-01-03,NA,NA,NA,78.55,NA,NA
1992-01-06,NA,NA,NA,79,NA,NA
1992-01-07,NA,NA,NA,79.25,NA,NA
1992-01-08,NA,NA,NA,80.8,NA,NA
1992-01-09,NA,NA,NA,82.55,NA,NA
1992-01-10,NA,NA,NA,82.35,NA,NA
1992-01-13,NA,NA,NA,81.5,NA,NA
1992-01-14,NA,NA,NA,81.75,NA,NA
1992-01-15,NA,NA,NA,83,NA,NA
1992-01-16,NA,NA,NA,84.85,NA,NA
1992-01-17,NA,NA,NA,83.75,NA,NA
1992-01-20,NA,NA,NA,83.6,NA,NA
1992-01-21,NA,NA,NA,84.65,NA,NA
1992-01-22,NA,NA,NA,84.2,NA,NA
1992-01-23,NA,NA,NA,84.35,NA,NA
1992-01-24,NA,NA,NA,85,NA,NA
1992-01-27,NA,NA,NA,86.85,NA,NA
1992-01-28,NA,NA,NA,87.25,NA,NA
1992-01-29,NA,NA,NA,86.75,NA,NA
1992-01-30,NA,NA,NA,86.75,NA,NA
1992-01-31,NA,NA,NA,86.7,NA,NA
1992-02-03,NA,NA,NA,87,NA,NA
1992-02-04,NA,NA,NA,86.75,NA,NA
1992-02-05,NA,NA,NA,86.2,NA,NA
1992-02-06,NA,NA,NA,86.3,NA,NA
1992-02-07,NA,NA,NA,86.05,NA,NA
1992-02-10,NA,NA,NA,85.9,NA,NA
1992-02-11,NA,NA,NA,85.55,NA,NA
1992-02-12,NA,NA,NA,86.25,NA,NA
1992-02-13,NA,NA,NA,86.05,NA,NA
1992-02-14,NA,NA,NA,85.8,NA,NA
1992-02-17,NA,NA,NA,NA,NA,NA
1992-02-18,NA,NA,NA,86.25,NA,NA
1992-02-19,NA,NA,NA,85.65,NA,NA
1992-02-20,NA,NA,NA,86.1,NA,NA
1992-02-21,NA,NA,NA,85.1,NA,NA
1992-02-24,NA,NA,NA,84.3,NA,NA
1992-02-25,NA,NA,NA,83.5,NA,NA
1992-02-26,NA,NA,NA,82.9,NA,NA
1992-02-27,NA,NA,NA,82.95,NA,NA
