,Prediction
2015-01-02,0.7648228734616486
2015-01-05,0.7041700941102013
2015-01-06,0.17508649700308568
2015-01-07,0.24741344914523114
2015-01-08,0.7292049156837956
2015-01-09,0.5719281312345251
2015-01-12,0.7755037253058269
2015-01-13,0.6707927939346606
2015-01-14,0.2720389515160026
2015-01-15,0.7719672918815896
2015-01-16,0.5751317145566108
2015-01-19,0.8990475414338068
2015-01-20,0.4581541150985741
2015-01-21,0.22634382313956145
2015-01-22,0.7830916812407508
2015-01-23,0.39664109996144525
2015-01-26,0.3390023717102996
2015-01-27,0.4817660011084996
2015-01-28,0.6798930508263744
2015-01-29,0.6622077080212042
2015-01-30,0.4920010184065045
2015-02-02,0.3602597699185891
2015-02-03,0.7757851591378837
2015-02-04,0.44188838305033684
2015-02-05,0.08039103813860408
2015-02-06,0.27817478815958535
2015-02-09,0.8143816510765524
2015-02-10,0.04595558291378175
2015-02-11,0.9513536795904817
2015-02-12,0.2281312748018592
2015-02-13,0.6668070542131245
2015-02-16,0.573074769469921
2015-02-17,0.5954214827202025
2015-02-18,0.4542645616609993
2015-02-19,0.5304120667267361
2015-02-20,0.7772364157081758
2015-02-23,0.6615744422294201
2015-02-24,0.47853082149230824
2015-02-25,0.8151173372195171
2015-02-26,0.7471715234336617
2015-02-27,0.447883012999421
2015-03-02,0.5664248747481209
2015-03-03,0.5766411951664908
2015-03-04,0.6536561902295182
2015-03-05,0.8455714235317493
2015-03-06,0.9274681477257227
2015-03-09,0.8341897635065341
2015-03-10,0.7375762127051553
2015-03-11,0.9173902972136403
2015-03-12,0.31260793162409267
2015-03-13,0.2452658568301266
2015-03-16,0.27118721877904917
2015-03-17,0.3295983932613603
2015-03-18,0.9554434275528036
2015-03-19,0.25636855792791596
2015-03-20,0.737321370543417
2015-03-23,0.21568493501736863
2015-03-24,0.554566605630634
2015-03-25,0.8252225660317564
2015-03-26,0.3557066720832565
2015-03-27,0.7395224564678021
2015-03-30,0.32822121685222555
2015-03-31,0.9439147392840859
2015-04-01,0.3850178930902701
2015-04-02,0.39663828752307745
2015-04-07,0.7589242334965638
2015-04-08,0.8466318255945484
2015-04-09,0.3046790063513571
2015-04-10,0.3727349535213293
2015-04-13,0.8625004178805679
2015-04-14,0.2675525674406724
2015-04-15,0.6388155870081962
2015-04-16,0.7640163926140707
2015-04-17,0.6258742272574606
2015-04-20,0.16488750756398368
2015-04-21,0.14846293622929754
2015-04-22,0.40451994979591177
2015-04-23,0.6128624181587111
2015-04-24,0.5716470209745015
2015-04-27,0.8518914448401427
2015-04-28,0.08724324419213775
2015-04-29,0.34425404289133404
2015-04-30,0.06430679830211976
2015-05-01,0.5413475260417694
2015-05-05,0.08005191640608389
2015-05-06,0.6922308330054209
2015-05-07,0.1720110447327318
2015-05-08,0.4753657227681442
2015-05-11,0.5397138190458339
2015-05-12,0.4256825640430001
2015-05-13,0.11147931990602908
2015-05-14,0.2286366319902244
2015-05-15,0.8297005814236695
2015-05-18,0.1418856348254433
2015-05-19,0.08587149917550099
2015-05-20,0.7171842851360626
2015-05-21,0.7362654969503581
2015-05-22,0.7556253099468052
2015-05-26,0.6248480719836985
2015-05-27,0.3830913582194238
2015-05-28,0.7696764476835076
2015-05-29,0.4241524797071207
2015-06-01,0.14874793815456847
2015-06-02,0.7213022765476655
2015-06-03,0.5854645230084006
2015-06-04,0.8371923832276016
2015-06-05,0.29923045516565033
2015-06-08,0.319111018633584
2015-06-09,0.8050369214897873
2015-06-10,0.6559688274599547
2015-06-11,0.6487392996758847
2015-06-12,0.24265158198382283
2015-06-15,0.34350124839921553
2015-06-16,0.6493219163357163
2015-06-17,0.44980427464156636
2015-06-18,0.8228847610712597
2015-06-19,0.6285486069478289
2015-06-22,0.5455585526670209
2015-06-23,0.54666949636336
2015-06-24,0.45834515575215085
2015-06-25,0.865023649969219
2015-06-26,0.6611124695957862
2015-06-29,0.6231686195969045
2015-06-30,0.3385243858786504
