,Prediction
2015-07-01,0.48111846591752994
2015-07-02,0.48219582165638003
2015-07-03,0.4811388991989374
2015-07-06,0.47983834227031374
2015-07-07,0.4786565905140199
2015-07-08,0.47200359490043037
2015-07-09,0.47745618119337024
2015-07-10,0.4864520331063335
2015-07-13,0.47755042571946005
2015-07-14,0.4778857950520203
2015-07-15,0.4760105475699218
2015-07-16,0.47900824720541
2015-07-17,0.4857978029152385
2015-07-20,0.4889964385407578
2015-07-21,0.48874451367282523
2015-07-22,0.4828064155614041
2015-07-23,0.47861039588490395
2015-07-24,0.4834777424625708
2015-07-27,0.4818706318569276
2015-07-28,0.4830683877010404
2015-07-29,0.4869999385595462
2015-07-30,0.4822248839332526
2015-07-31,0.4818086326648398
2015-08-03,0.47499482399908444
2015-08-04,0.47505202906619737
2015-08-05,0.4818148615108718
2015-08-06,0.47909038856279823
2015-08-07,0.48415423721697126
2015-08-10,0.4768114791345032
2015-08-11,0.48020547303138766
2015-08-12,0.47491849417246496
2015-08-13,0.47872077065023916
2015-08-14,0.47962370240097124
2015-08-17,0.4796487718109167
2015-08-18,0.48103567212559784
2015-08-19,0.4796954158159697
2015-08-20,0.4803773696632429
2015-08-21,0.4834367053485998
2015-08-24,0.48239039847761034
2015-08-25,0.48208123374511924
2015-08-26,0.48740165044190026
2015-08-27,0.4813442019246534
2015-08-28,0.49113423712488347
2015-09-01,0.4840711166676353
2015-09-02,0.4785252641364847
2015-09-03,0.4780063893331404
2015-09-04,0.482255046098686
2015-09-07,0.4904336491798672
2015-09-08,0.48917459969000615
2015-09-09,0.4931467963382582
2015-09-10,0.4866646889818144
2015-09-11,0.48923642895746516
2015-09-14,0.4876376450426801
2015-09-15,0.4828284854297231
2015-09-16,0.4856466591113914
2015-09-17,0.4948008036930548
2015-09-18,0.49290533309060663
2015-09-21,0.48577275952251475
2015-09-22,0.4832285815811283
2015-09-23,0.48158172734549265
2015-09-24,0.48843085500113737
2015-09-25,0.4886005431519502
2015-09-28,0.48747367035495326
2015-09-29,0.4809421981449363
2015-09-30,0.4835332566394604
2015-10-01,0.48536383790185744
2015-10-02,0.485328931975731
2015-10-05,0.4872042420274246
2015-10-06,0.48315650841726043
2015-10-07,0.48488944131478073
2015-10-08,0.4883935544538328
2015-10-09,0.48919173758919066
2015-10-12,0.4942928338483159
2015-10-13,0.4819246538074238
2015-10-14,0.48574853674571833
2015-10-15,0.48552796657052455
2015-10-16,0.4856591948883919
2015-10-19,0.4875613829896757
2015-10-20,0.48575789812279185
2015-10-21,0.48396981975614417
2015-10-22,0.478058714945427
2015-10-23,0.4807674006836635
2015-10-26,0.4791639728079188
2015-10-27,0.4825083509351786
2015-10-28,0.48023284463156857
2015-10-29,0.4783314259237662
2015-10-30,0.4810351473913604
2015-11-02,0.4813191027265617
2015-11-03,0.48602743123752484
2015-11-04,0.4833522501365088
2015-11-05,0.48368995249426755
2015-11-06,0.48224269159870764
2015-11-09,0.47852731539615834
2015-11-10,0.4772052653567813
2015-11-11,0.47847888554973667
2015-11-12,0.47831274730909823
2015-11-13,0.4791395327994049
2015-11-16,0.4818272754971303
2015-11-17,0.47942276103290515
2015-11-18,0.4791256643002596
2015-11-19,0.478220467058442
2015-11-20,0.4839382403701975
2015-11-23,0.4803948614753499
2015-11-24,0.47480432780268533
2015-11-25,0.48284163714886996
2015-11-26,0.4793520457592072
2015-11-27,0.4869772275545797
2015-11-30,0.4750146708352928
2015-12-01,0.4779919015874155
2015-12-02,0.47729197690616976
2015-12-03,0.47378553199845236
2015-12-04,0.48161739155902034
2015-12-07,0.48210722002034223
2015-12-08,0.4731420233271164
2015-12-09,0.4763729722084459
2015-12-10,0.482552701571014
2015-12-11,0.48022021763404893
2015-12-14,0.48071650286755746
2015-12-15,0.4783348126669606
2015-12-16,0.4765471973569905
2015-12-17,0.4738797947413167
2015-12-18,0.4717416351611766
2015-12-21,0.48118375292582244
2015-12-22,0.4791391335358741
2015-12-23,0.4773941182236304
2015-12-24,0.4770842847486245
2015-12-29,0.4755785194260477
2015-12-30,0.48365492778689534
