,Prediction
2015-01-02,0.13000132024583116
2015-01-05,0.7061740311936164
2015-01-06,0.6416911528055815
2015-01-07,0.5345790026622709
2015-01-08,0.6159117291309094
2015-01-09,0.1174067553840741
2015-01-12,0.49054647714048943
2015-01-13,0.31150860575261907
2015-01-14,0.6141396463192913
2015-01-15,0.5925703008250437
2015-01-16,0.5247341038612097
2015-01-19,0.8773061040648633
2015-01-20,0.8465619208970018
2015-01-21,0.07389177782030804
2015-01-22,0.5598809386029967
2015-01-23,0.04260730818991019
2015-01-26,0.09352408931386592
2015-01-27,0.006589164048529386
2015-01-28,0.8099926341030792
2015-01-29,0.1163117362616209
2015-01-30,0.12028993405316542
2015-02-02,0.47651440732626293
2015-02-03,0.5389621064868357
2015-02-04,0.4406241041773656
2015-02-05,0.04548293370049164
2015-02-06,0.7808460053845782
2015-02-09,0.47379728670056526
2015-02-10,0.17604634992616114
2015-02-11,0.9224228342486999
2015-02-12,0.23258996050458633
2015-02-13,0.8079969478176581
2015-02-16,0.19811042264389342
2015-02-17,0.08184955245519623
2015-02-18,0.4798327558843008
2015-02-19,0.49033255284572064
2015-02-20,0.3731272338914908
2015-02-23,0.8850670020907025
2015-02-24,0.2972041333281803
2015-02-25,0.8339709427821367
2015-02-26,0.9919839367624133
2015-02-27,0.21254702279739524
2015-03-02,0.9592374437452771
2015-03-03,0.742784515798592
2015-03-04,0.6054775835669417
2015-03-05,0.7767597943486544
2015-03-06,0.8113394914905022
2015-03-09,0.9617558023269208
2015-03-10,0.09255555631075046
2015-03-11,0.6018353393204622
2015-03-12,0.5131851690447228
2015-03-13,0.047827891961374325
2015-03-16,0.08074632441682202
2015-03-17,0.6762962002803921
2015-03-18,0.4440882003766211
2015-03-19,0.9579103835562607
2015-03-20,0.9012483952327555
2015-03-23,0.2537046200340007
2015-03-24,0.24067193936404163
2015-03-25,0.3769379759269749
2015-03-26,0.7689319010703225
2015-03-27,0.16578965848035715
2015-03-30,0.18615903161658598
2015-03-31,0.8604295558844969
2015-04-01,0.5987393114157469
2015-04-02,0.6701586862279927
2015-04-07,0.6335019136742379
2015-04-08,0.7278348777276006
2015-04-09,0.6128452218760363
2015-04-10,0.3313071080591344
2015-04-13,0.09179057971455724
2015-04-14,0.7597545131801222
2015-04-15,0.4645872842260807
2015-04-16,0.882518755401214
2015-04-17,0.33623062156381694
2015-04-20,0.16111481719146234
2015-04-21,0.4873244387858392
2015-04-22,0.2631439378188562
2015-04-23,0.8624871364368157
2015-04-24,0.2737938847558699
2015-04-27,0.18739266981197245
2015-04-28,0.8651475801693321
2015-04-29,0.5151876916884562
2015-04-30,0.8012440872092903
2015-05-01,0.8345255984302407
2015-05-05,0.26521243658677307
2015-05-06,0.9659513781498199
2015-05-07,0.16008691285165402
2015-05-08,0.091545972650064
2015-05-11,0.07209029775496878
2015-05-12,0.9436606842103866
2015-05-13,0.08711178849787042
2015-05-14,0.3552101195900648
2015-05-15,0.7327771423329702
2015-05-18,0.12701680893761907
2015-05-19,0.07273051174101634
2015-05-20,0.7603656076419592
2015-05-21,0.45955015563144225
2015-05-22,0.49187652278726224
2015-05-26,0.5923055024715752
2015-05-27,0.7803818124294524
2015-05-28,0.24278038178851435
2015-05-29,0.10264130015962251
2015-06-01,0.7882350669077921
2015-06-02,0.46683160175191185
2015-06-03,0.7999829427828056
2015-06-04,0.9752190334753065
2015-06-05,0.14839748697734795
2015-06-08,0.1486660729330733
2015-06-09,0.30803395176791326
2015-06-10,0.9773565996640866
2015-06-11,0.8080614495540503
2015-06-12,0.2680427256872584
2015-06-15,0.1036376556775533
2015-06-16,0.7036629767056601
2015-06-17,0.773845357534741
2015-06-18,0.349102039224013
2015-06-19,0.35730241265898866
2015-06-22,0.36583958716567466
2015-06-23,0.12616639675886715
2015-06-24,0.4137667685469641
2015-06-25,0.9479196970802132
2015-06-26,0.46314608847876954
2015-06-29,0.48154314308462837
2015-06-30,0.6476823036137579
