,Prediction
2015-07-01,0.4961918754314876
2015-07-02,0.6991503800920642
2015-07-03,0.4040168404116937
2015-07-06,0.8826047157108471
2015-07-07,0.5229475906086781
2015-07-08,0.6649911022874525
2015-07-09,0.28433866579200684
2015-07-10,0.6441612466012417
2015-07-13,0.7641262842510793
2015-07-14,0.16049453458403615
2015-07-15,0.5645437879802715
2015-07-16,0.5380976054067697
2015-07-17,0.30388768248622117
2015-07-20,0.6230317123135047
2015-07-21,0.3280994985949657
2015-07-22,0.7837244716375001
2015-07-23,0.5808615028277506
2015-07-24,0.6200861382272241
2015-07-27,0.4647253443352103
2015-07-28,0.5407402265045944
2015-07-29,0.663588513020919
2015-07-30,0.810240279036578
2015-07-31,0.42616735166909314
2015-08-03,0.522026980842485
2015-08-04,0.28763182834086054
2015-08-05,0.5552259674418505
2015-08-06,0.34349004519496273
2015-08-07,0.5731081939787239
2015-08-10,0.3959883198849317
2015-08-11,0.6711917533743906
2015-08-12,0.41858677546612366
2015-08-13,0.518195763231105
2015-08-14,0.3044579060053289
2015-08-17,0.4724101857484101
2015-08-18,0.6551722919078242
2015-08-19,0.46914244302750713
2015-08-20,0.684505750766872
2015-08-21,0.5217464273854356
2015-08-24,0.7507373331717734
2015-08-25,0.6280166953054973
2015-08-26,0.6565086641629719
2015-08-27,0.6135792913862689
2015-08-28,0.6820208203769732
2015-09-01,0.7471729541213319
2015-09-02,0.7859515223729477
2015-09-03,0.6292717196647629
2015-09-04,0.6151632479757941
2015-09-07,0.7269137399298324
2015-09-08,0.6790512146784765
2015-09-09,0.6547852513231323
2015-09-10,0.6791585549752939
2015-09-11,0.7233899147963704
2015-09-14,0.6683130126500585
2015-09-15,0.7353501442652634
2015-09-16,0.5946485756145042
2015-09-17,0.6746112726814225
2015-09-18,0.7366766286696502
2015-09-21,0.6174596423884847
2015-09-22,0.8365049982350519
2015-09-23,0.6244090725766017
2015-09-24,0.7455040255227728
2015-09-25,0.6679403755428606
2015-09-28,0.807866093456274
2015-09-29,0.5973741686503893
2015-09-30,0.6405050398960872
2015-10-01,0.5354887620214135
2015-10-02,0.6454778569223104
2015-10-05,0.6450889874687308
2015-10-06,0.545957269916077
2015-10-07,0.6767200555919745
2015-10-08,0.7356994981811056
2015-10-09,0.5903371526504048
2015-10-12,0.7630501769156213
2015-10-13,0.8072612435181349
2015-10-14,0.5328077945767964
2015-10-15,0.4822328381799346
2015-10-16,0.5733765527478774
2015-10-19,0.41374508946615385
2015-10-20,0.5105767040907564
2015-10-21,0.3238379716383957
2015-10-22,0.6353242870810488
2015-10-23,0.4917044999733819
2015-10-26,0.3092825990362171
2015-10-27,0.4919421892515841
2015-10-28,0.5723465848231928
2015-10-29,0.41299592454451856
2015-10-30,0.46673927401429577
2015-11-02,0.36528720330615516
2015-11-03,0.6277435877634162
2015-11-04,0.5315403192586207
2015-11-05,0.7462494101673739
2015-11-06,0.40092870075390086
2015-11-09,0.4352731753255697
2015-11-10,0.5597991515196953
2015-11-11,0.4130081865817495
2015-11-12,0.3119942134463469
2015-11-13,0.48227573904137233
2015-11-16,0.7457026957530097
2015-11-17,0.33453134929841377
2015-11-18,0.43798144238335035
2015-11-19,0.5857088531432151
2015-11-20,0.5609376667329683
2015-11-23,0.5242882733996933
2015-11-24,0.4360749399281397
2015-11-25,0.4768710425790121
2015-11-26,0.5920814234081285
2015-11-27,0.49735244954159885
2015-11-30,0.33420401763339896
2015-12-01,0.4561737589502653
2015-12-02,0.49446832114381395
2015-12-03,0.5508997012314698
2015-12-04,0.6126764731942705
2015-12-07,0.4329746657583197
2015-12-08,0.698527723045743
2015-12-09,0.48298372948446394
2015-12-10,0.787528811088077
2015-12-11,0.6140239017772221
2015-12-14,0.3461054182277384
2015-12-15,0.4795781446145158
2015-12-16,0.34045307345216574
2015-12-17,0.3412019674619794
2015-12-18,0.40098323602756414
2015-12-21,0.2671318552714211
2015-12-22,0.5063084428380483
2015-12-23,0.515033105097604
2015-12-24,0.4962903786101103
2015-12-29,0.5031644585538698
2015-12-30,0.49914210473284426
