,Prediction
2014-01-02,0.33660816659054255
2014-01-03,0.31118128202638856
2014-01-06,0.0473454497630655
2014-01-07,0.7149180572338852
2014-01-08,0.589295955693245
2014-01-09,0.7832466174573819
2014-01-10,0.15869990645685297
2014-01-13,0.4813799549380006
2014-01-14,0.029885320918225464
2014-01-15,0.28625679819910155
2014-01-16,0.1878013699372629
2014-01-17,0.22619946718720502
2014-01-20,0.21664435709842728
2014-01-21,0.0369486818012921
2014-01-22,0.6464606281353307
2014-01-23,0.3796673805576605
2014-01-24,0.797870675635907
2014-01-27,0.6392172739297325
2014-01-28,0.7578577341965639
2014-01-29,0.47269226790446056
2014-01-30,0.6619876694974339
2014-01-31,0.18349259697408526
2014-02-03,0.5136056769577327
2014-02-04,0.23342179292570303
2014-02-05,0.15823175142130994
2014-02-06,0.12563777831287795
2014-02-07,0.06343031915177474
2014-02-10,0.06891460676691595
2014-02-11,0.10546162476176944
2014-02-12,0.2548596310436096
2014-02-13,0.4094352537154138
2014-02-14,0.13860860850556833
2014-02-17,0.7757527097169337
2014-02-18,0.21495777288013698
2014-02-19,0.15579351698465635
2014-02-20,0.5018356647891461
2014-02-21,0.3833523781376963
2014-02-24,0.7586429490083856
2014-02-25,0.2706543684907398
2014-02-26,0.33648912506885453
2014-02-27,0.5136944387555414
2014-02-28,0.7724419223371422
2014-03-03,0.44916359793825666
2014-03-04,0.07100254293327148
2014-03-05,0.10067099313362954
2014-03-06,0.10116145171412813
2014-03-07,0.05810548296452671
2014-03-10,0.17157430793906864
2014-03-11,0.4088720903731696
2014-03-12,0.4190774766349265
2014-03-13,0.3610581331988062
2014-03-14,0.3802263063734755
2014-03-17,0.7634093367788451
2014-03-18,0.49783673719705335
2014-03-19,0.23697420108424175
2014-03-20,0.1280026829893198
2014-03-21,0.09466874373615025
2014-03-24,0.8527361867701369
2014-03-25,0.9149373027828582
2014-03-26,0.5386602370614859
2014-03-27,0.44503844881537424
2014-03-28,0.39257058498110714
2014-03-31,0.6559105857379516
2014-04-01,0.14415981691253943
2014-04-02,0.4237505695128606
2014-04-03,0.8451278650796803
2014-04-04,0.25900826947394984
2014-04-07,0.5350112519502686
2014-04-08,0.7467714018200678
2014-04-09,0.6620916679307064
2014-04-10,0.25652379072401754
2014-04-11,0.43994387067678387
2014-04-14,0.3684823363745039
2014-04-15,0.8670632448948935
2014-04-16,0.37952365552139083
2014-04-17,0.231850171309975
2014-04-22,0.49788590513074815
2014-04-23,0.8844286146177267
2014-04-24,0.9642910242888724
2014-04-25,0.5154857504841127
2014-04-28,0.4153875650450507
2014-04-29,0.5720322319718201
2014-04-30,0.20536306350260122
2014-05-01,0.2151091217409642
2014-05-02,0.10802392150840484
2014-05-06,0.11567075511046358
2014-05-07,0.40356588946016847
2014-05-08,0.4829802707116502
2014-05-09,0.781486035277903
2014-05-12,0.4629748254326335
2014-05-13,0.6567241582811999
2014-05-14,0.437454619973258
2014-05-15,0.5621696512980157
2014-05-16,0.977258389932103
2014-05-19,0.9585193867874147
2014-05-20,0.6116377000938376
2014-05-21,0.08224885413903292
2014-05-22,0.0870167020551624
2014-05-23,0.5010921448916477
2014-05-27,0.5183333890831265
2014-05-28,0.8725053039212477
2014-05-29,0.4055793986735388
2014-05-30,0.042181176401298856
2014-06-02,0.058440555281280726
2014-06-03,0.36278345352791863
2014-06-04,0.7010190653896772
2014-06-05,0.8865192894433457
2014-06-06,0.7219743063000875
2014-06-09,0.6695973151133507
2014-06-10,0.13477135501620696
2014-06-11,0.11234744133609005
2014-06-12,0.06106164307330151
2014-06-13,0.4841847534948987
2014-06-16,0.6147776901150768
2014-06-17,0.727658077570637
2014-06-18,0.8783197733237648
2014-06-19,0.28632606027074653
2014-06-20,0.5540530579787298
2014-06-23,0.7368595898445103
2014-06-24,0.6743999582069143
2014-06-25,0.514848069670699
2014-06-26,0.6759111559994166
2014-06-27,0.1131252443884925
2014-06-30,0.5545216871080877
