,Prediction
2017-01-03,0.23155614316537737
2017-01-04,0.03776335556946307
2017-01-05,0.6148809006206172
2017-01-06,0.13121862223632016
2017-01-09,0.9226357856578202
2017-01-10,0.2988150448266839
2017-01-11,0.9531286673254911
2017-01-12,0.05693921127696877
2017-01-13,0.1676779021019736
2017-01-16,0.9048836858452548
2017-01-17,0.9309396574678033
2017-01-18,0.1302039100131889
2017-01-19,0.8944235475836727
2017-01-20,0.49538693722161603
2017-01-23,0.8127090475010587
2017-01-24,0.6312558113747676
2017-01-25,0.5996943273770879
2017-01-26,0.15728614304176408
2017-01-27,0.7846772339993896
2017-01-30,0.13336154185300184
2017-01-31,0.21677183173742415
2017-02-01,0.22925199194987558
2017-02-02,0.2998871377046706
2017-02-03,0.2018156494946516
2017-02-06,0.8235141677095357
2017-02-07,0.7028650458192923
2017-02-08,0.38647721983185784
2017-02-09,0.12720019268372784
2017-02-10,0.03163358775968188
2017-02-13,0.40262233589309454
2017-02-14,0.7192852009466977
2017-02-15,0.5716089252023309
2017-02-16,0.3224144794103027
2017-02-17,0.5768904031166389
2017-02-20,0.6714812154232949
2017-02-21,0.49453510775702736
2017-02-22,0.7770426639086142
2017-02-23,0.5152010508866435
2017-02-24,0.07502246282960469
2017-02-27,0.6040507964489912
2017-02-28,0.16068894722446173
2017-03-01,0.07505333365027836
2017-03-02,0.8465633808420708
2017-03-03,0.025425211774874768
2017-03-06,0.1660475607259851
2017-03-07,0.20709444292838608
2017-03-08,0.09515158479362319
2017-03-09,0.2997987107344198
2017-03-10,0.07375673624410294
2017-03-13,0.13468758021767002
2017-03-14,0.5066058347699655
2017-03-15,0.5737027328331367
2017-03-16,0.11723484066801601
2017-03-17,0.6773003468855171
2017-03-20,0.22864375444097756
2017-03-21,0.1738620509215821
2017-03-22,0.4689591677806741
2017-03-23,0.7437278653439539
2017-03-24,0.46666691309413294
2017-03-27,0.5819606924268688
2017-03-28,0.3293447793685744
2017-03-29,0.3553031059898958
2017-03-30,0.1690375722463535
2017-03-31,0.5946682220083209
2017-04-03,0.02610974545577747
2017-04-04,0.6970247833318015
2017-04-05,0.5061786306444145
2017-04-06,0.9665505212206519
2017-04-07,0.20364348931609216
2017-04-10,0.6879894228845045
2017-04-11,0.9161325627078067
2017-04-12,0.5569452525803263
2017-04-13,0.055204893258489304
2017-04-18,0.09730142644663983
2017-04-19,0.041916921173219365
2017-04-20,0.011725775293419418
2017-04-21,0.5384569019535459
2017-04-24,0.5661652202942044
2017-04-25,0.3219000554379956
2017-04-26,0.6381800807074429
2017-04-27,0.7232019686677623
2017-04-28,0.709768471498281
2017-05-02,0.2227741751889629
2017-05-03,0.10391378530305208
2017-05-04,0.024058115530995648
2017-05-05,0.4503682441096626
2017-05-08,0.2245499277077891
2017-05-09,0.07481380130452069
2017-05-10,0.1672205046960175
2017-05-11,0.37173273340643653
2017-05-12,0.8395931299187098
2017-05-15,0.30828218011156006
2017-05-16,0.9233773105746124
2017-05-17,0.6486098112111525
2017-05-18,0.29303405489875795
2017-05-19,0.6121626312195021
2017-05-22,0.5633793187509641
2017-05-23,0.8011638950062222
2017-05-24,0.755429363226116
2017-05-25,0.7060178110255448
2017-05-26,0.8940374465310904
2017-05-30,0.36468888180172926
2017-05-31,0.4352334165363831
2017-06-01,0.3432506190281015
2017-06-02,0.5472108098246233
2017-06-05,0.29212296416053796
2017-06-06,0.7761074698146909
2017-06-07,0.34237980271009544
2017-06-08,0.3030686472362043
2017-06-09,0.12342753249836384
2017-06-12,0.14309023042461366
2017-06-13,0.6965770505972095
2017-06-14,0.680206780559288
2017-06-15,0.6393780238939506
2017-06-16,0.41834748176333764
2017-06-19,0.5999526536335877
2017-06-20,0.11542249244139442
2017-06-21,0.6512842054401713
2017-06-22,0.16459348832237677
2017-06-23,0.42947000830955445
2017-06-26,0.5430145766191653
2017-06-27,0.1688272783165209
2017-06-28,0.40423277746631836
2017-06-29,0.8627000282029652
