,Prediction
2015-07-01,0.5699763276847252
2015-07-02,0.15418088511460762
2015-07-03,0.2506527836198129
2015-07-06,0.5147699323547669
2015-07-07,0.533449869952772
2015-07-08,0.9571994065884795
2015-07-09,0.995369742093324
2015-07-10,0.9426895458767084
2015-07-13,0.9984985630741964
2015-07-14,0.9958378008994073
2015-07-15,0.9372283288408579
2015-07-16,0.7945441999761675
2015-07-17,0.777240852618337
2015-07-20,0.945897500682228
2015-07-21,0.30239625802051023
2015-07-22,0.9754181208533236
2015-07-23,0.5156324258802701
2015-07-24,0.793512734248101
2015-07-27,0.825933449332076
2015-07-28,0.48410165425226315
2015-07-29,0.36964381976549177
2015-07-30,0.5801182700367047
2015-07-31,0.963135814374969
2015-08-03,0.8740076912745409
2015-08-04,0.7424437284356192
2015-08-05,0.878646388597788
2015-08-06,0.8650048452411742
2015-08-07,0.936865372147916
2015-08-10,0.1813834930870996
2015-08-11,0.9268476305609111
2015-08-12,0.3663872573054936
2015-08-13,0.9303833284813486
2015-08-14,0.3903273885097277
2015-08-17,0.18417826249344718
2015-08-18,0.22398455285607166
2015-08-19,0.4089565763330425
2015-08-20,0.29926771186389767
2015-08-21,0.26020314479948703
2015-08-24,0.7903589879054317
2015-08-25,0.17713782641022596
2015-08-26,0.7290153195375755
2015-08-27,0.7249831167983594
2015-08-28,0.9806530633770816
2015-09-01,0.9982269367737383
2015-09-02,0.2614822393280455
2015-09-03,0.2790440472884298
2015-09-04,0.4145649551206775
2015-09-07,0.5849548669031187
2015-09-08,0.332805375910835
2015-09-09,0.5876700652254505
2015-09-10,0.7895730109343638
2015-09-11,0.9708921002742718
2015-09-14,0.9234494000998185
2015-09-15,0.6273038159342565
2015-09-16,0.9114273651111631
2015-09-17,0.972902043702359
2015-09-18,0.9747414156975273
2015-09-21,0.865452220178466
2015-09-22,0.9916777499803774
2015-09-23,0.8299923468845354
2015-09-24,0.5363842717155545
2015-09-25,0.6019775856150863
2015-09-28,0.5620456072449634
2015-09-29,0.9839280510572956
2015-09-30,0.3067750488635878
2015-10-01,0.23720737623952928
2015-10-02,0.507213597164793
2015-10-05,0.6193129570098274
2015-10-06,0.4581029226612435
2015-10-07,0.5061718308325137
2015-10-08,0.9326205956866751
2015-10-09,0.8747195940465009
2015-10-12,0.937801847529152
2015-10-13,0.7659765701086642
2015-10-14,0.797653302061558
2015-10-15,0.5246472789808092
2015-10-16,0.21364744165188876
2015-10-19,0.6811288692346096
2015-10-20,0.33849460602488207
2015-10-21,0.8865496945657444
2015-10-22,0.3934689647689629
2015-10-23,0.9152265542147813
2015-10-26,0.13664794596097746
2015-10-27,0.010136295403697622
2015-10-28,0.004034092842473083
2015-10-29,0.002479183363169215
2015-10-30,0.0012153707072970386
2015-11-02,0.01845651440717652
2015-11-03,0.18091635187121302
2015-11-04,0.943282968789045
2015-11-05,0.8746490718819432
2015-11-06,0.3001576948234984
2015-11-09,0.2981905469605883
2015-11-10,0.9407234137410545
2015-11-11,0.33518038382186854
2015-11-12,0.7177614067511142
2015-11-13,0.7932061760311193
2015-11-16,0.9538683851910378
2015-11-17,0.733366801905455
2015-11-18,0.7431972479768063
2015-11-19,0.9474281258677005
2015-11-20,0.8580978405074645
2015-11-23,0.9836354028756058
2015-11-24,0.9692909567794814
2015-11-25,0.9936334644491075
2015-11-26,0.922438211042308
2015-11-27,0.6040956918337026
2015-11-30,0.027604221887878113
2015-12-01,0.17962554475487802
2015-12-02,0.014605060609033332
2015-12-03,0.3038190130334923
2015-12-04,0.631415613708174
2015-12-07,0.11408575730162898
2015-12-08,0.05039874697476769
2015-12-09,0.8195989111839167
2015-12-10,0.5254585088407024
2015-12-11,0.06721489472960687
2015-12-14,0.03246836034670854
2015-12-15,0.2263159012584794
2015-12-16,0.7348946422177617
2015-12-17,0.5543188157169466
2015-12-18,0.8456697525698138
2015-12-21,0.9797267829251313
2015-12-22,0.9778842941492903
2015-12-23,0.4455740316497129
2015-12-24,0.695134632839938
2015-12-29,0.1682472690835273
2015-12-30,0.4640291738239636
