,Prediction
2017-01-03,0.43688473886179263
2017-01-04,0.40246516931034193
2017-01-05,0.5860288566561089
2017-01-06,0.41604895179971174
2017-01-09,0.48494993535967096
2017-01-10,0.6847969913331108
2017-01-11,0.5477917467447245
2017-01-12,0.5862417105060592
2017-01-13,0.42863854353769804
2017-01-16,0.7006239055465149
2017-01-17,0.6541373208791326
2017-01-18,0.2835032109615824
2017-01-19,0.6082693941587197
2017-01-20,0.52674836058362
2017-01-23,0.5397819467489855
2017-01-24,0.45334281074690164
2017-01-25,0.39597795815222553
2017-01-26,0.5662904301842407
2017-01-27,0.47036802621074847
2017-01-30,0.5503465975937023
2017-01-31,0.496726807552063
2017-02-01,0.4421633404808422
2017-02-02,0.41932631743779514
2017-02-03,0.41399413528163553
2017-02-06,0.41170598431384703
2017-02-07,0.46792594213582905
2017-02-08,0.560447902884322
2017-02-09,0.3893299273060332
2017-02-10,0.4854020058474228
2017-02-13,0.4460351471976825
2017-02-14,0.610132994605188
2017-02-15,0.4310715837998268
2017-02-16,0.5673614908439308
2017-02-17,0.40309008073078945
2017-02-20,0.24690794800120647
2017-02-21,0.4788538580596832
2017-02-22,0.3637735988724513
2017-02-23,0.6070455294181429
2017-02-24,0.5193045569326601
2017-02-27,0.6770970681728994
2017-02-28,0.47817778732728833
2017-03-01,0.25456151868598303
2017-03-02,0.6710340326437836
2017-03-03,0.37773663873567803
2017-03-06,0.6257901913852241
2017-03-07,0.32052352786369703
2017-03-08,0.528758121492139
2017-03-09,0.5411835350462012
2017-03-10,0.35126243854183375
2017-03-13,0.48002852007352187
2017-03-14,0.4561700150648624
2017-03-15,0.40702939459704945
2017-03-16,0.46101774698733267
2017-03-17,0.47977995226731407
2017-03-20,0.48972634809648996
2017-03-21,0.4584503599322138
2017-03-22,0.44900196501386713
2017-03-23,0.6569967832795545
2017-03-24,0.5159249696189873
2017-03-27,0.6222022319431343
2017-03-28,0.4354616801367083
2017-03-29,0.48529992791210397
2017-03-30,0.5423270437928926
2017-03-31,0.42292410471626296
2017-04-03,0.339016451277179
2017-04-04,0.4694758944155761
2017-04-05,0.48677266020537346
2017-04-06,0.4767501842760582
2017-04-07,0.3959642472024781
2017-04-10,0.30753394583930804
2017-04-11,0.5916716834342464
2017-04-12,0.40706667908533084
2017-04-13,0.3467569648018909
2017-04-18,0.6048043945704141
2017-04-19,0.4593609313230826
2017-04-20,0.37411576955951165
2017-04-21,0.36704061039619795
2017-04-24,0.46353302406411273
2017-04-25,0.4056458358773032
2017-04-26,0.3320062774417094
2017-04-27,0.6721847593957664
2017-04-28,0.4730927254265709
2017-05-02,0.42591178859830997
2017-05-03,0.5360957861096399
2017-05-04,0.5195735249369184
2017-05-05,0.5644524617452472
2017-05-08,0.4677289192207561
2017-05-09,0.4013059340497487
2017-05-10,0.3954212070497499
2017-05-11,0.2976718185083339
2017-05-12,0.6613488930505532
2017-05-15,0.5266168777518652
2017-05-16,0.42090803558797374
2017-05-17,0.4605308667024407
2017-05-18,0.4033563570819625
2017-05-19,0.4143995800061999
2017-05-22,0.4678507048507328
2017-05-23,0.527708741391053
2017-05-24,0.5377672741220781
2017-05-25,0.6483914242124811
2017-05-26,0.5207841033288678
2017-05-30,0.6647984284208373
2017-05-31,0.44746974320686306
2017-06-01,0.550832241307552
2017-06-02,0.6193319392602205
2017-06-05,0.4136132888716359
2017-06-06,0.5219752914744107
2017-06-07,0.31921794955725974
2017-06-08,0.577892183188564
2017-06-09,0.3876330422405672
2017-06-12,0.31597425552242053
2017-06-13,0.5121966253276665
2017-06-14,0.45389581641309923
2017-06-15,0.46248949941922585
2017-06-16,0.48838796359486253
2017-06-19,0.38881085969521884
2017-06-20,0.41010701309551495
2017-06-21,0.4634512485788655
2017-06-22,0.38504362078915233
2017-06-23,0.4979604388172468
2017-06-26,0.5081852101042326
2017-06-27,0.5057516059591095
2017-06-28,0.5393086531643456
2017-06-29,0.666435522736262
