,Prediction
2015-07-01,0.372827684845016
2015-07-02,0.39603919063420634
2015-07-03,0.3155293688780985
2015-07-06,0.7012647844538993
2015-07-07,0.8371775930124612
2015-07-08,0.5537778690055853
2015-07-09,0.6239070319624077
2015-07-10,0.7229931632434126
2015-07-13,0.7772733503607449
2015-07-14,0.6175026702860145
2015-07-15,0.49791500945650696
2015-07-16,0.5329081548984208
2015-07-17,0.5955743091332586
2015-07-20,0.6690352351504496
2015-07-21,0.5114564691252999
2015-07-22,0.5422748460064513
2015-07-23,0.5345011399800749
2015-07-24,0.5744677434583634
2015-07-27,0.5455389274339938
2015-07-28,0.31952386509134917
2015-07-29,0.34664122553900173
2015-07-30,0.36987298898729487
2015-07-31,0.4529969573964039
2015-08-03,0.518567258305514
2015-08-04,0.4905605064062505
2015-08-05,0.5320062875518209
2015-08-06,0.5167554839539878
2015-08-07,0.5750989257319253
2015-08-10,0.48737245650857236
2015-08-11,0.5753089996586007
2015-08-12,0.46810258103512226
2015-08-13,0.5471402230583526
2015-08-14,0.39964003139411486
2015-08-17,0.337056563896167
2015-08-18,0.6275552844242535
2015-08-19,0.5446654274025144
2015-08-20,0.5637434787551477
2015-08-21,0.3605312746732873
2015-08-24,0.5283381699742747
2015-08-25,0.5541827589223053
2015-08-26,0.579212438078469
2015-08-27,0.4020180514665607
2015-08-28,0.4885592190681606
2015-09-01,0.5176394525217685
2015-09-02,0.5816096315640745
2015-09-03,0.7139274751500239
2015-09-04,0.7074843153663003
2015-09-07,0.7688827658469626
2015-09-08,0.6207649839115151
2015-09-09,0.7182183610408834
2015-09-10,0.7840585290774746
2015-09-11,0.8111453809241549
2015-09-14,0.8520287210237067
2015-09-15,0.7906503966046077
2015-09-16,0.7566771155034367
2015-09-17,0.8297190036046643
2015-09-18,0.8001785232807143
2015-09-21,0.8178124896804212
2015-09-22,0.8086322130188821
2015-09-23,0.590632399598098
2015-09-24,0.6886510941480332
2015-09-25,0.5832931516510683
2015-09-28,0.7121096258420844
2015-09-29,0.659820655870017
2015-09-30,0.5557881826581291
2015-10-01,0.5415615173503939
2015-10-02,0.6551311417991229
2015-10-05,0.6243290262625865
2015-10-06,0.7359578234188832
2015-10-07,0.705106170965076
2015-10-08,0.7492697209372413
2015-10-09,0.5191846695242919
2015-10-12,0.7254624354690599
2015-10-13,0.7960861555001801
2015-10-14,0.7868780582336579
2015-10-15,0.7597377865233025
2015-10-16,0.7478613311395764
2015-10-19,0.8055592113148259
2015-10-20,0.8359597446154745
2015-10-21,0.6611576259881654
2015-10-22,0.6685900880381269
2015-10-23,0.6120621373122241
2015-10-26,0.661634926332152
2015-10-27,0.5479264738055257
2015-10-28,0.6086832591304436
2015-10-29,0.5832079010544052
2015-10-30,0.7267087337182925
2015-11-02,0.6491965146258494
2015-11-03,0.6622012700082683
2015-11-04,0.6202553288280851
2015-11-05,0.5840259324019942
2015-11-06,0.6219515440249549
2015-11-09,0.5517830121818903
2015-11-10,0.5756883189191471
2015-11-11,0.5256015202443391
2015-11-12,0.5271099776798075
2015-11-13,0.45698870108946615
2015-11-16,0.5774315105401499
2015-11-17,0.5381306052689226
2015-11-18,0.4857406801989958
2015-11-19,0.42227962107254996
2015-11-20,0.429640435354022
2015-11-23,0.6444810164757133
2015-11-24,0.4399963354493202
2015-11-25,0.3923063006737602
2015-11-26,0.3124824539359151
2015-11-27,0.32093889967409434
2015-11-30,0.32532119425395795
2015-12-01,0.23855803941981774
2015-12-02,0.4059486024265681
2015-12-03,0.5173922036623138
2015-12-04,0.5551945267839917
2015-12-07,0.5209948089244626
2015-12-08,0.6273648901816166
2015-12-09,0.28141859317240087
2015-12-10,0.4950006398866977
2015-12-11,0.38811889723840726
2015-12-14,0.35675570964417486
2015-12-15,0.4376337047474492
2015-12-16,0.5076442975494223
2015-12-17,0.5719703638588758
2015-12-18,0.6111804912441215
2015-12-21,0.3961664430825071
2015-12-22,0.4888342116728095
2015-12-23,0.3926769205562903
2015-12-24,0.5132859630114245
2015-12-29,0.3677013814348232
2015-12-30,0.3484624478651967
