,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1.0,LME_Le_Spot,0.5813953488372093,0.532258064516129,0.5038759689922481,0.456,0.46875,0.424,0.5118110236220472,0.432,0.4765625
