,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1.0,LME_Ti_Spot,0.17829457364341086,0.782258064516129,0.46511627906976744,0.912,0.71875,0.592,0.7795275590551181,0.792,0.265625
