,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1.0,LME_Ti_Spot,0.3875968992248062,0.7419354838709677,0.4263565891472868,0.192,0.2578125,0.464,0.5905511811023622,0.408,0.6328125
