,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1.0,LME_Co_Spot,0.4883720930232558,0.46774193548387094,0.49612403100775193,0.632,0.4609375,0.528,0.6062992125984252,0.464,0.6796875
