,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,0.1,LME_Le_Spot,0.4883720930232558,0.5,0.5581395348837209,0.584,0.3984375,0.68,0.49606299212598426,0.6,0.421875
