,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1e-05,LME_Al_Spot,0.5038759689922481,0.6532258064516129,0.6821705426356589,0.344,0.40625,0.272,0.6299212598425197,0.296,0.25
