,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,10.0,LME_Zi_Spot,0.6589147286821705,0.5403225806451613,0.3488372093023256,0.224,0.640625,0.56,0.6535433070866141,0.52,0.3828125
