,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1e-05,LME_Co_Spot,0.17054263565891473,0.6935483870967742,0.5581395348837209,0.36,0.4375,0.408,0.4566929133858268,0.64,0.5625
