,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,0.001,LME_Al_Spot,0.8992248062015504,0.7258064516129032,0.6046511627906976,0.304,0.03125,0.448,0.5984251968503937,0.792,0.5703125
