,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,10.0,LME_Le_Spot,0.4418604651162791,0.6209677419354839,0.4883720930232558,0.568,0.5859375,0.544,0.6220472440944882,0.504,0.4609375
