,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1e-05,LME_Al_Spot,0.5503875968992248,0.5725806451612904,0.6434108527131783,0.304,0.4609375,0.416,0.4251968503937008,0.496,0.2890625
