,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,0.01,LME_Co_Spot,1.0,0.7741935483870968,0.5503875968992248,0.4,0.234375,0.568,0.4566929133858268,0.288,0.6640625
