,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,10.0,LME_Zi_Spot,0.43410852713178294,0.5645161290322581,0.4186046511627907,0.12,0.3984375,0.464,0.3937007874015748,0.432,0.6171875
