,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,0.001,LME_Co_Spot,0.4728682170542636,0.6451612903225806,0.4496124031007752,0.496,0.578125,0.464,0.5748031496062992,0.568,0.4765625
