,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,0.001,LME_Ti_Spot,0.5193798449612403,0.5241935483870968,0.6124031007751938,0.432,0.3671875,0.464,0.5196850393700787,0.48,0.5
