,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,10.0,LME_Le_Spot,0.5193798449612403,0.43548387096774194,0.5736434108527132,0.696,0.4609375,0.472,0.5433070866141733,0.384,0.3203125
