,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1.0,LME_Co_Spot,0.5348837209302325,0.5241935483870968,0.3953488372093023,0.448,0.4921875,0.304,0.5748031496062992,0.608,0.5546875
