,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,0.0001,LME_Ni_Spot,0.5581395348837209,0.532258064516129,0.6976744186046512,0.432,0.484375,0.632,0.33858267716535434,0.472,0.4765625
