,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1.0,LME_Zi_Spot,0.4728682170542636,0.43548387096774194,0.5116279069767442,0.136,0.6640625,0.496,0.6771653543307087,0.672,0.421875
