,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,0.0001,LME_Ti_Spot,0.6744186046511628,0.7661290322580645,0.5891472868217055,0.184,0.4453125,0.544,0.5590551181102362,0.552,0.546875
