,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1e-05,LME_Ni_Spot,0.5736434108527132,0.7661290322580645,0.7596899224806202,0.376,0.5234375,0.576,0.29133858267716534,0.392,0.7734375
