,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1e-05,LME_Ti_Spot,0.4108527131782946,0.8629032258064516,0.5503875968992248,0.296,0.359375,0.504,0.48031496062992124,0.552,0.4453125
