,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1e-05,LME_Ni_Spot,0.3333333333333333,0.6532258064516129,0.6976744186046512,0.432,0.484375,0.632,0.33070866141732286,0.464,0.703125
