,C,ground_truth,2014-07-01,2015-01-01,2015-07-01,2016-01-01,2016-07-01,2017-01-01,2017-07-01,2018-01-01,2018-07-01
0,1.0,LME_Co_Spot,0.751937984496124,0.5161290322580645,0.4496124031007752,0.432,0.6171875,0.504,0.5748031496062992,0.624,0.4296875
