Negative Prob,Positive Prob,Prob Diff,Pred,TrueVal
0.5059983627297036,0.49400163727029645,0.01199672545940711,-1.0,1.0
0.5070383285507072,0.49296167144929287,0.014076657101414314,-1.0,-1.0
0.510664879445603,0.48933512055439704,0.021329758891205974,-1.0,-1.0
0.5122315722308501,0.4877684277691498,0.024463144461700337,-1.0,-1.0
0.5101321879867766,0.4898678120132234,0.02026437597355324,-1.0,-1.0
0.5116078057958334,0.4883921942041666,0.02321561159166685,-1.0,-1.0
0.5148923385879687,0.4851076614120314,0.029784677175937302,-1.0,-1.0
0.5159400199312596,0.48405998006874035,0.03188003986251925,-1.0,1.0
0.5143482951174051,0.4856517048825949,0.028696590234810193,-1.0,-1.0
0.5088193279534388,0.4911806720465613,0.017638655906877465,-1.0,1.0
0.5153740473960314,0.48462595260396857,0.030748094792062863,-1.0,1.0
0.5044383639681889,0.49556163603181114,0.008876727936377726,-1.0,1.0
0.5213621333564666,0.4786378666435333,0.042724266712933334,-1.0,1.0
0.5045640068859509,0.495435993114049,0.009128013771901922,-1.0,1.0
0.5065568597493821,0.4934431402506178,0.013113719498764331,-1.0,1.0
0.5090658890659245,0.49093411093407546,0.018131778131849074,-1.0,1.0
0.5100507893698931,0.48994921063010693,0.020101578739786186,-1.0,1.0
0.5121152584958544,0.4878847415041457,0.024230516991708695,-1.0,1.0
0.5049302321438173,0.49506976785618273,0.00986046428763454,-1.0,1.0
0.5096812557848744,0.49031874421512556,0.019362511569748886,-1.0,1.0
0.5015477869672306,0.49845221303276943,0.0030955739344611377,-1.0,1.0
0.5045145150956862,0.49548548490431377,0.009029030191372467,-1.0,-1.0
0.5178152550650315,0.4821847449349685,0.035630510130062965,-1.0,-1.0
0.524569866113426,0.47543013388657396,0.049139732226852084,-1.0,-1.0
0.5257122193440578,0.47428778065594224,0.051424438688115526,-1.0,-1.0
0.5207704168671987,0.4792295831328013,0.04154083373439743,-1.0,-1.0
0.5075981723340677,0.49240182766593227,0.015196344668135409,-1.0,1.0
0.5192457856240884,0.48075421437591154,0.03849157124817687,-1.0,1.0
0.5109702707040198,0.48902972929598015,0.021940541408039638,-1.0,1.0
0.5117529501915354,0.4882470498084645,0.023505900383070932,-1.0,1.0
0.5087476422358443,0.49125235776415566,0.017495284471688688,-1.0,1.0
0.5147031653464229,0.48529683465357704,0.029406330692845872,-1.0,1.0
0.5221927910270852,0.4778072089729149,0.04438558205417026,-1.0,1.0
0.5190898024312535,0.48091019756874653,0.03817960486250693,-1.0,1.0
0.5092027431558384,0.4907972568441617,0.018405486311676655,-1.0,-1.0
0.5026068267543484,0.49739317324565163,0.005213653508696792,-1.0,-1.0
0.5022606191038879,0.4977393808961122,0.0045212382077756685,-1.0,-1.0
0.4957603788502818,0.5042396211497182,0.008479242299436418,1.0,-1.0
0.5063872949306163,0.4936127050693837,0.012774589861232588,-1.0,-1.0
0.5206651675364384,0.4793348324635616,0.04133033507287681,-1.0,-1.0
0.5179162837735478,0.48208371622645213,0.035832567547095684,-1.0,1.0
0.515963633392063,0.4840363666079371,0.031927266784125885,-1.0,-1.0
0.5085768350044187,0.49142316499558125,0.017153670008837496,-1.0,-1.0
0.4997706768957334,0.5002293231042666,0.0004586462085331977,1.0,-1.0
0.5011066787083329,0.49889332129166714,0.0022133574166657843,-1.0,-1.0
0.5000653418596316,0.4999346581403684,0.00013068371926316935,-1.0,-1.0
0.5050578052870022,0.49494219471299783,0.010115610574004341,-1.0,-1.0
0.5049403496239471,0.49505965037605293,0.009880699247894142,-1.0,1.0
0.5084165984976612,0.49158340150233876,0.01683319699532243,-1.0,1.0
0.5112240042924234,0.48877599570757657,0.022448008584846857,-1.0,-1.0
0.5129186818930541,0.4870813181069459,0.025837363786108236,-1.0,-1.0
0.5081263297404868,0.4918736702595133,0.016252659480973486,-1.0,-1.0
0.5077152905645095,0.49228470943549046,0.015430581129019016,-1.0,1.0
0.5035864159946193,0.49641358400538077,0.007172831989238515,-1.0,1.0
0.5058801811715355,0.49411981882846445,0.011760362343071096,-1.0,-1.0
0.5010991396369382,0.49890086036306186,0.0021982792738763357,-1.0,-1.0
0.5040494027144455,0.4959505972855545,0.00809880542889102,-1.0,-1.0
0.5066827299861327,0.4933172700138672,0.013365459972265514,-1.0,-1.0
0.5015929076817042,0.49840709231829583,0.0031858153634083397,-1.0,-1.0
0.5025695352997225,0.4974304647002775,0.0051390705994449615,-1.0,-1.0
0.5101504240696012,0.4898495759303988,0.02030084813920241,-1.0,-1.0
0.5009256397407981,0.49907436025920193,0.0018512794815961353,-1.0,-1.0
0.5106936908215133,0.4893063091784867,0.02138738164302656,-1.0,1.0
0.5039838017721606,0.4960161982278394,0.007967603544321245,-1.0,1.0
0.5087128759095347,0.49128712409046527,0.017425751819069468,-1.0,1.0
0.5038207874559304,0.49617921254406966,0.007641574911860738,-1.0,-1.0
0.5023648110059071,0.4976351889940928,0.004729622011814316,-1.0,1.0
0.5082028915383743,0.4917971084616257,0.01640578307674856,-1.0,1.0
0.5077504337842514,0.49224956621574856,0.015500867568502885,-1.0,1.0
0.5131722192000114,0.48682778079998856,0.026344438400022874,-1.0,-1.0
0.5090909986562453,0.4909090013437547,0.018181997312490594,-1.0,-1.0
0.5018507403087743,0.4981492596912257,0.0037014806175486026,-1.0,1.0
0.510737375752079,0.48926262424792094,0.021474751504158063,-1.0,1.0
0.5021149729306511,0.4978850270693489,0.004229945861302209,-1.0,1.0
0.5097428687891359,0.49025713121086417,0.01948573757827171,-1.0,-1.0
0.5083423452190705,0.4916576547809295,0.016684690438141025,-1.0,1.0
0.5095893566438463,0.49041064335615375,0.01917871328769255,-1.0,-1.0
0.5064843122659483,0.49351568773405174,0.012968624531896511,-1.0,1.0
0.500264122875735,0.49973587712426504,0.0005282457514699246,-1.0,1.0
0.5006434817631057,0.4993565182368943,0.001286963526211382,-1.0,1.0
0.5066316395778253,0.4933683604221747,0.01326327915565062,-1.0,-1.0
0.5045813346077377,0.4954186653922623,0.009162669215475372,-1.0,-1.0
0.5084957440803557,0.4915042559196443,0.016991488160711388,-1.0,1.0
0.5028639113888077,0.4971360886111923,0.00572782277761541,-1.0,1.0
0.5111628559812105,0.4888371440187896,0.02232571196242089,-1.0,-1.0
0.5073836186595783,0.49261638134042174,0.014767237319156523,-1.0,-1.0
0.5082518670051406,0.49174813299485937,0.016503734010281212,-1.0,-1.0
0.5153283005133684,0.48467169948663164,0.030656601026736785,-1.0,-1.0
0.5094933140092209,0.49050668599077907,0.018986628018441865,-1.0,-1.0
0.5052236277294477,0.4947763722705522,0.010447255458895521,-1.0,1.0
