Negative Prob,Positive Prob,Prob Diff,Pred,TrueVal
0.47261136866062237,0.5273886313393776,0.05477726267875527,1.0,1.0
0.4723961147378818,0.5276038852621182,0.05520777052423642,1.0,1.0
0.4733830600937041,0.5266169399062959,0.053233879812591756,1.0,1.0
0.4792125185741992,0.5207874814258008,0.04157496285160156,1.0,1.0
0.47527704105843493,0.5247229589415651,0.04944591788313013,1.0,1.0
0.4769824734968229,0.5230175265031771,0.04603505300635424,1.0,1.0
0.47312373266780283,0.5268762673321972,0.053752534664394336,1.0,-1.0
0.4737598708261176,0.5262401291738824,0.05248025834776482,1.0,-1.0
0.4774991440893027,0.5225008559106973,0.04500171182139456,1.0,-1.0
0.470383975324852,0.529616024675148,0.05923204935029602,1.0,1.0
0.47791390234341646,0.5220860976565835,0.04417219531316707,1.0,1.0
0.4763033227252431,0.5236966772747569,0.047393354549513766,1.0,1.0
0.4746555924053245,0.5253444075946755,0.05068881518935098,1.0,1.0
0.4782275745993603,0.5217724254006397,0.043544850801279456,1.0,1.0
0.4730108490204995,0.5269891509795005,0.053978301959000996,1.0,-1.0
0.4735644130451371,0.5264355869548629,0.052871173909725844,1.0,-1.0
0.47148063017527353,0.5285193698247265,0.05703873964945294,1.0,-1.0
0.4699736177956466,0.5300263822043534,0.06005276440870677,1.0,-1.0
0.4674428530542396,0.5325571469457604,0.06511429389152079,1.0,1.0
0.47451132428240383,0.5254886757175962,0.05097735143519233,1.0,1.0
0.47417751479443104,0.525822485205569,0.051644970411137914,1.0,1.0
0.4697313227550687,0.5302686772449313,0.06053735448986264,1.0,1.0
0.4837817627848422,0.5162182372151578,0.03243647443031561,1.0,1.0
0.4753749523584272,0.5246250476415728,0.04925009528314561,1.0,-1.0
0.47995810982096354,0.5200418901790365,0.04008378035807292,1.0,1.0
0.4816587951046011,0.5183412048953989,0.03668240979079784,1.0,-1.0
0.46709423684274065,0.5329057631572593,0.0658115263145187,1.0,1.0
0.47961419783728343,0.5203858021627166,0.04077160432543314,1.0,1.0
0.47654264463185503,0.523457355368145,0.046914710736289944,1.0,1.0
0.4764196337847678,0.5235803662152322,0.04716073243046437,1.0,1.0
0.4811334332266438,0.5188665667733562,0.03773313354671237,1.0,-1.0
0.464256945501788,0.535743054498212,0.07148610899642405,1.0,-1.0
0.47300024870140156,0.5269997512985984,0.05399950259719688,1.0,-1.0
0.47127961581679856,0.5287203841832014,0.05744076836640288,1.0,-1.0
0.4736458889399533,0.5263541110600467,0.052708222120093406,1.0,1.0
0.47809559874969465,0.5219044012503053,0.0438088025006107,1.0,-1.0
0.46963180331261345,0.5303681966873866,0.0607363933747731,1.0,-1.0
0.475881001502529,0.524118998497471,0.04823799699494202,1.0,-1.0
0.4721467094656979,0.5278532905343021,0.055706581068604155,1.0,1.0
0.4720141330541031,0.5279858669458969,0.05597173389179377,1.0,1.0
0.4780271843523993,0.5219728156476007,0.04394563129520135,1.0,1.0
0.4753057721213432,0.5246942278786568,0.049388455757313654,1.0,1.0
0.4810382104682246,0.5189617895317754,0.037923579063550816,1.0,1.0
0.47868560242592684,0.5213143975740732,0.042628795148146326,1.0,1.0
0.4746906422446301,0.5253093577553699,0.05061871551073982,1.0,1.0
0.47180901334080527,0.5281909866591947,0.056381973318389456,1.0,1.0
0.4656275466649642,0.5343724533350358,0.0687449066700716,1.0,1.0
0.47286637389065067,0.5271336261093493,0.05426725221869866,1.0,1.0
0.46946899369480155,0.5305310063051984,0.0610620126103969,1.0,1.0
0.46958549613352174,0.5304145038664783,0.06082900773295652,1.0,-1.0
0.4767915249541297,0.5232084750458703,0.04641695009174063,1.0,-1.0
0.47383221231035566,0.5261677876896443,0.05233557537928868,1.0,1.0
0.4745245937190449,0.5254754062809551,0.05095081256191025,1.0,1.0
0.4703203879291463,0.5296796120708537,0.059359224141707356,1.0,1.0
0.4678163357227615,0.5321836642772385,0.06436732855447702,1.0,1.0
0.47508931139154476,0.5249106886084552,0.04982137721691049,1.0,1.0
0.4733344464745385,0.5266655535254615,0.05333110705092303,1.0,1.0
0.4749448102531034,0.5250551897468966,0.050110379493793156,1.0,1.0
0.47227046132301675,0.5277295386769832,0.05545907735396649,1.0,1.0
0.4774320190464929,0.5225679809535071,0.04513596190701419,1.0,1.0
0.47880372027720763,0.5211962797227924,0.04239255944558473,1.0,-1.0
0.4746984636651055,0.5253015363348945,0.05060307266978903,1.0,1.0
0.4826374455229283,0.5173625544770717,0.03472510895414338,1.0,1.0
0.4740590805810643,0.5259409194189357,0.05188183883787145,1.0,1.0
0.47653194767510043,0.5234680523248996,0.04693610464979914,1.0,1.0
0.4762650864106277,0.5237349135893723,0.047469827178744595,1.0,1.0
0.4723954350051769,0.5276045649948231,0.05520912998964622,1.0,1.0
0.4822549229568064,0.5177450770431936,0.03549015408638723,1.0,1.0
0.4791395184549111,0.5208604815450889,0.04172096309017781,1.0,-1.0
0.47923144058984046,0.5207685594101595,0.041537118820319074,1.0,-1.0
0.4758828702133743,0.5241171297866257,0.04823425957325145,1.0,-1.0
0.4722030656607775,0.5277969343392225,0.05559386867844496,1.0,-1.0
0.47387440860246477,0.5261255913975352,0.05225118279507046,1.0,-1.0
0.46930409041596,0.53069590958404,0.06139181916808001,1.0,1.0
0.4778396860426244,0.5221603139573756,0.04432062791475122,1.0,1.0
0.4765781373038218,0.5234218626961782,0.04684372539235637,1.0,1.0
0.4745078204967187,0.5254921795032813,0.05098435900656262,1.0,1.0
0.47110602129898893,0.5288939787010111,0.05778795740202214,1.0,1.0
0.470333846330631,0.529666153669369,0.059332307338737955,1.0,1.0
0.47490035238976347,0.5250996476102365,0.05019929522047306,1.0,1.0
0.47723967507526666,0.5227603249247333,0.04552064984946669,1.0,1.0
0.4734887874539139,0.5265112125460861,0.053022425092172254,1.0,1.0
0.47611508891607845,0.5238849110839215,0.04776982216784309,1.0,1.0
