Negative Prob,Positive Prob,Prob Diff,Pred,TrueVal
0.48700812604069466,0.5129918739593053,0.02598374791861069,1.0,1.0
0.48701072965825887,0.5129892703417411,0.025978540683482265,1.0,-1.0
0.48700540344036125,0.5129945965596387,0.0259891931192775,1.0,-1.0
0.4870127916328717,0.5129872083671283,0.0259744167342566,1.0,-1.0
0.48700609845235665,0.5129939015476433,0.0259878030952867,1.0,-1.0
0.4870032929765983,0.5129967070234017,0.025993414046803442,1.0,-1.0
0.4870132552518547,0.5129867447481453,0.025973489496290636,1.0,-1.0
0.48700660561186504,0.512993394388135,0.02598678877626992,1.0,1.0
0.4870049013497937,0.5129950986502063,0.025990197300412632,1.0,-1.0
0.4870079374910572,0.5129920625089428,0.025984125017885606,1.0,1.0
0.4870088841581054,0.5129911158418946,0.025982231683789214,1.0,1.0
0.48700946480513396,0.512990535194866,0.025981070389732075,1.0,1.0
0.48700734143490954,0.5129926585650905,0.02598531713018093,1.0,1.0
0.4870092867558543,0.5129907132441457,0.02598142648829138,1.0,1.0
0.48700784944886033,0.5129921505511397,0.02598430110227934,1.0,1.0
0.4870077795682103,0.5129922204317897,0.025984440863579428,1.0,1.0
0.48700250633323583,0.5129974936667642,0.02599498733352834,1.0,1.0
0.48700469537849755,0.5129953046215024,0.025990609243004892,1.0,1.0
0.48700648867568996,0.51299351132431,0.025987022648620073,1.0,1.0
0.48700499856583457,0.5129950014341654,0.025990002868330864,1.0,1.0
0.4870073000147107,0.5129926999852893,0.025985399970578582,1.0,1.0
0.4870054625315371,0.5129945374684629,0.025989074936925816,1.0,-1.0
0.487004710120962,0.512995289879038,0.02599057975807595,1.0,-1.0
0.48701027291809484,0.5129897270819052,0.02597945416381031,1.0,-1.0
0.48700226605294095,0.512997733947059,0.025995467894118107,1.0,-1.0
0.48700970174159663,0.5129902982584034,0.02598059651680673,1.0,-1.0
0.48700695391594173,0.5129930460840583,0.025986092168116537,1.0,1.0
0.48700584617141973,0.5129941538285803,0.025988307657160536,1.0,1.0
0.4870109472797389,0.5129890527202611,0.025978105440522148,1.0,1.0
0.4870047336927458,0.5129952663072542,0.025990532614508455,1.0,1.0
0.4870097616768011,0.5129902383231989,0.0259804766463978,1.0,1.0
0.4870074762020933,0.5129925237979067,0.025985047595813437,1.0,1.0
0.48700357986112797,0.512996420138872,0.025992840277744067,1.0,1.0
0.48700696699737334,0.5129930330026267,0.025986066005253328,1.0,1.0
0.487005735985957,0.512994264014043,0.025988528028086044,1.0,-1.0
0.48700583148012055,0.5129941685198794,0.02598833703975889,1.0,-1.0
0.48701030850290417,0.5129896914970958,0.02597938299419167,1.0,-1.0
0.48700928661632825,0.5129907133836717,0.025981426767343496,1.0,-1.0
0.4870008109609478,0.5129991890390522,0.025998378078104345,1.0,-1.0
0.48700421162607765,0.5129957883739223,0.02599157674784469,1.0,-1.0
0.4870053006633581,0.5129946993366419,0.02598939867328376,1.0,1.0
0.48700133103802523,0.5129986689619748,0.025997337923949537,1.0,-1.0
0.4870088816673098,0.5129911183326902,0.025982236665380354,1.0,-1.0
0.4870092149334396,0.5129907850665604,0.025981570133120746,1.0,-1.0
0.48700723337028695,0.512992766629713,0.025985533259426097,1.0,-1.0
0.48700928401757304,0.512990715982427,0.025981431964853918,1.0,-1.0
0.4870045138804884,0.5129954861195116,0.025990972239023247,1.0,-1.0
0.48700723204043284,0.5129927679595672,0.025985535919134328,1.0,1.0
0.48700150171138257,0.5129984982886174,0.025996996577234865,1.0,1.0
0.48700700944909003,0.51299299055091,0.025985981101819933,1.0,-1.0
0.48700553906154753,0.5129944609384525,0.025988921876904936,1.0,-1.0
0.487008335640002,0.512991664359998,0.02598332871999598,1.0,-1.0
0.4870079592731167,0.5129920407268833,0.025984081453766628,1.0,1.0
0.48700634601046977,0.5129936539895302,0.02598730797906046,1.0,1.0
0.4870079778299429,0.5129920221700571,0.025984044340114254,1.0,-1.0
0.4870072313419789,0.5129927686580211,0.02598553731604225,1.0,-1.0
0.48700875947817934,0.5129912405218207,0.025982481043641314,1.0,-1.0
0.4870070752222786,0.5129929247777214,0.025985849555442808,1.0,-1.0
0.4870085466531304,0.5129914533468696,0.02598290669373915,1.0,-1.0
0.487011068883083,0.512988931116917,0.025977862233834026,1.0,-1.0
0.4870048589360215,0.5129951410639785,0.025990282127956954,1.0,-1.0
0.487003616711555,0.512996383288445,0.02599276657688998,1.0,-1.0
0.48700689546747056,0.5129931045325294,0.025986209065058885,1.0,1.0
0.48700717619586165,0.5129928238041384,0.025985647608276707,1.0,1.0
0.4870078380224191,0.5129921619775809,0.025984323955161814,1.0,1.0
0.4870090260537787,0.5129909739462213,0.02598194789244257,1.0,-1.0
0.4870065154212917,0.5129934845787083,0.025986969157416606,1.0,1.0
0.48700661806352263,0.5129933819364774,0.025986763872954732,1.0,1.0
0.48700688117058744,0.5129931188294126,0.02598623765882513,1.0,1.0
0.48700551292044436,0.5129944870795556,0.025988974159111278,1.0,-1.0
0.48700677070808196,0.512993229291918,0.02598645858383608,1.0,-1.0
0.48700903462113565,0.5129909653788643,0.0259819307577287,1.0,1.0
0.4870040643529493,0.5129959356470507,0.02599187129410141,1.0,1.0
0.48700646572940254,0.5129935342705975,0.025987068541194924,1.0,1.0
0.48700673065728783,0.5129932693427122,0.025986538685424332,1.0,-1.0
0.48700573337960973,0.5129942666203903,0.025988533240780542,1.0,1.0
0.48700839721963674,0.5129916027803633,0.02598320556072653,1.0,-1.0
0.48700901376857675,0.5129909862314233,0.025981972462846503,1.0,1.0
0.48700619976623094,0.5129938002337691,0.02598760046753812,1.0,1.0
0.4870094320505043,0.5129905679494957,0.025981135898991425,1.0,1.0
0.4870062747607372,0.5129937252392628,0.025987450478525576,1.0,-1.0
0.48700614669965603,0.512993853300344,0.025987706600687943,1.0,-1.0
0.4870076957936542,0.5129923042063458,0.025984608412691568,1.0,1.0
0.48700616815825903,0.512993831841741,0.025987663683481932,1.0,1.0
0.48700488319273283,0.5129951168072672,0.02599023361453434,1.0,-1.0
0.48700638655972994,0.5129936134402701,0.025987226880540115,1.0,-1.0
0.4870066872101332,0.5129933127898668,0.025986625579733635,1.0,-1.0
0.487009363188015,0.512990636811985,0.025981273623969958,1.0,-1.0
0.4870082176702961,0.5129917823297039,0.025983564659407765,1.0,-1.0
0.48700724859902733,0.5129927514009727,0.025985502801945337,1.0,1.0
0.48700962003293713,0.5129903799670629,0.02598075993412574,1.0,1.0
0.4870095294532115,0.5129904705467885,0.02598094109357696,1.0,1.0
0.4870078074246168,0.5129921925753832,0.025984385150766398,1.0,-1.0
0.4870013853968318,0.5129986146031682,0.025997229206336403,1.0,-1.0
0.48700957114349364,0.5129904288565064,0.02598085771301273,1.0,-1.0
0.48700781880756794,0.5129921811924321,0.025984362384864124,1.0,-1.0
0.4870048496598056,0.5129951503401944,0.025990300680388767,1.0,-1.0
0.487004413637141,0.512995586362859,0.025991172725718048,1.0,-1.0
0.48700994102954687,0.5129900589704531,0.025980117940906267,1.0,-1.0
0.48700345465385875,0.5129965453461413,0.025993090692282506,1.0,-1.0
0.48700893852584515,0.5129910614741549,0.025982122948309705,1.0,1.0
0.4870051375230885,0.5129948624769115,0.025989724953823012,1.0,1.0
0.4870053623797932,0.5129946376202068,0.025989275240413612,1.0,1.0
0.4870045357921292,0.5129954642078708,0.025990928415741577,1.0,1.0
0.48700343967915005,0.51299656032085,0.025993120641699896,1.0,1.0
0.4870038906453994,0.5129961093546006,0.02599221870920121,1.0,1.0
0.4870079198462469,0.5129920801537531,0.025984160307506166,1.0,1.0
0.48700950446635594,0.5129904955336441,0.02598099106728813,1.0,1.0
0.4870096622012986,0.5129903377987014,0.025980675597402803,1.0,1.0
0.48700751605509696,0.512992483944903,0.025984967889806088,1.0,1.0
0.4870063601821718,0.5129936398178282,0.02598727963565639,1.0,1.0
0.487005213398482,0.512994786601518,0.025989573203035965,1.0,1.0
0.48701276697578433,0.5129872330242157,0.025974466048431344,1.0,1.0
0.48700750174003515,0.5129924982599648,0.025984996519929693,1.0,1.0
0.48700965389982576,0.5129903461001742,0.025980692200348487,1.0,1.0
0.48700714083816965,0.5129928591618304,0.0259857183236607,1.0,-1.0
0.4870075943368889,0.5129924056631111,0.025984811326222212,1.0,-1.0
