Negative Prob,Positive Prob,Prob Diff,Pred,TrueVal
0.4344050096597506,0.5655949903402494,0.1311899806804988,1.0,-1.0
0.3087517977947729,0.6912482022052271,0.3824964044104542,1.0,-1.0
0.9365986459139539,0.06340135408604602,0.8731972918279078,-1.0,-1.0
0.44985686645740475,0.5501431335425953,0.1002862670851905,1.0,-1.0
0.6827299565410784,0.3172700434589216,0.36545991308215675,-1.0,-1.0
0.23833642869868776,0.7616635713013122,0.5233271426026245,1.0,1.0
0.7569974638815018,0.24300253611849815,0.5139949277630036,-1.0,1.0
0.6602641219576209,0.33973587804237915,0.3205282439152417,-1.0,1.0
0.7315299277635837,0.2684700722364163,0.46305985552716744,-1.0,1.0
0.20739084748251757,0.7926091525174824,0.5852183050349649,1.0,1.0
0.7967896493831991,0.20321035061680096,0.5935792987663981,-1.0,1.0
0.1584599274361851,0.8415400725638149,0.6830801451276298,1.0,1.0
0.9230114455315099,0.07698855446849012,0.8460228910630199,-1.0,1.0
0.4054146048277444,0.5945853951722556,0.18917079034451123,1.0,1.0
0.1362505305303331,0.8637494694696669,0.7274989389393338,1.0,1.0
0.13673604384111782,0.8632639561588822,0.7265279123177644,1.0,1.0
0.026966182851551612,0.9730338171484484,0.9460676342968968,1.0,1.0
0.041745998248970406,0.9582540017510296,0.9165080035020592,1.0,1.0
0.0395807843835142,0.9604192156164858,0.9208384312329716,1.0,1.0
0.4559097755686251,0.5440902244313749,0.08818044886274978,1.0,-1.0
0.1787213750527441,0.8212786249472559,0.6425572498945118,1.0,-1.0
0.17353601450698652,0.8264639854930135,0.652927970986027,1.0,-1.0
0.629279335645083,0.370720664354917,0.25855867129016596,-1.0,-1.0
0.7981119760586137,0.20188802394138627,0.5962239521172275,-1.0,-1.0
0.8744191188432073,0.12558088115679264,0.7488382376864147,-1.0,1.0
0.9316198468195505,0.06838015318044957,0.8632396936391009,-1.0,1.0
0.38696179926567353,0.6130382007343265,0.22607640146865293,1.0,1.0
0.1914070772359181,0.8085929227640819,0.6171858455281638,1.0,1.0
0.20918046672201596,0.790819533277984,0.5816390665559681,1.0,1.0
0.16100796316462418,0.8389920368353758,0.6779840736707516,1.0,1.0
0.6363990727553381,0.3636009272446619,0.2727981455106762,-1.0,1.0
0.4615796456559629,0.5384203543440371,0.07684070868807424,1.0,1.0
0.9268163112150929,0.07318368878490708,0.8536326224301858,-1.0,1.0
0.8481788781136915,0.15182112188630847,0.696357756227383,-1.0,-1.0
0.7212018976745785,0.27879810232542146,0.4424037953491571,-1.0,-1.0
0.49183499956667187,0.5081650004333281,0.016330000866656258,1.0,-1.0
0.47292415162104096,0.527075848378959,0.05415169675791809,1.0,-1.0
