C,Lag,Volume,Spread,Exchange,Validation,Training,Testing,
1e-05,5,v1,v1,v1,0.4383561643835616,0.569060773480663,
0.0001,5,v1,v1,v1,0.5136986301369864,0.6439917127071824,
0.001,5,v1,v1,v1,0.541095890410959,0.7151243093922652,
0.01,5,v1,v1,v1,0.541095890410959,0.7969613259668509,
1e-05,5,v2,v1,v1,0.4863013698630137,0.5676795580110497,
0.0001,5,v2,v1,v1,0.5205479452054794,0.6474447513812155,
0.001,5,v2,v1,v1,0.547945205479452,0.7099447513812155,
0.01,5,v2,v1,v1,0.541095890410959,0.7800414364640884,
1e-05,10,v1,v1,v1,0.4726027397260274,0.6181252161881702,
0.0001,10,v1,v1,v1,0.5068493150684932,0.6956070563818748,
0.001,10,v1,v1,v1,0.5753424657534246,0.8049117952265652,
0.01,10,v1,v1,v1,0.5821917808219178,0.9311656866136285,
1e-05,10,v2,v1,v1,0.5068493150684932,0.6084399861639571,
0.0001,10,v2,v1,v1,0.5205479452054794,0.6994119681771014,
0.001,10,v2,v1,v1,0.6095890410958904,0.8069872016603251,
0.01,10,v2,v1,v1,0.5753424657534246,0.924247665167762,
1e-05,20,v1,v1,v1,0.4863013698630137,0.6397084345713294,
0.0001,20,v1,v1,v1,0.5205479452054794,0.7417563346060396,
0.001,20,v1,v1,v1,0.5753424657534246,0.8986463033668864,
0.01,20,v1,v1,v1,0.5958904109589042,0.9982644914960084,
1e-05,20,v2,v1,v1,0.4726027397260274,0.6400555362721277,
0.0001,20,v2,v1,v1,0.5136986301369864,0.7427976397084346,
0.001,20,v2,v1,v1,0.6095890410958904,0.9028115237764665,
0.01,20,v2,v1,v1,0.5958904109589042,0.9975702880944116,
1e-05,30,v1,v1,v1,0.4863013698630137,0.6537791710205503,
0.0001,30,v1,v1,v1,0.5342465753424658,0.7878787878787878,
0.001,30,v1,v1,v1,0.5205479452054794,0.9501915708812261,
0.01,30,v1,v1,v1,0.5205479452054794,1.0,
1e-05,30,v2,v1,v1,0.5068493150684932,0.6478578892371996,
0.0001,30,v2,v1,v1,0.5205479452054794,0.7896203413444792,
0.001,30,v2,v1,v1,0.5547945205479452,0.9508881922675027,
0.01,30,v2,v1,v1,0.5547945205479452,1.0,
