Negative Prob,Positive Prob,Prob Diff,Pred,TrueVal
0.4387162306608857,0.5612837693391143,0.12256753867822856,1.0,1.0
0.3886575691617523,0.6113424308382477,0.22268486167649537,1.0,1.0
0.47249986387729614,0.5275001361227039,0.05500027224540771,1.0,1.0
0.5087719107028774,0.4912280892971226,0.017543821405754834,-1.0,1.0
0.492943706982938,0.507056293017062,0.01411258603412402,1.0,1.0
0.5571159578578615,0.4428840421421385,0.114231915715723,-1.0,1.0
0.48072787182805043,0.5192721281719496,0.03854425634389913,1.0,-1.0
0.5082738865504479,0.49172611344955214,0.01654777310089578,-1.0,-1.0
0.5865007872416053,0.4134992127583947,0.17300157448321057,-1.0,-1.0
0.4360421730145462,0.5639578269854538,0.12791565397090765,1.0,1.0
0.6345292345572772,0.36547076544272283,0.26905846911455433,-1.0,1.0
0.5845910406604542,0.4154089593395458,0.1691820813209084,-1.0,1.0
0.5085635444929126,0.49143645550708737,0.017127088985825267,-1.0,1.0
0.5162081093999775,0.4837918906000225,0.03241621879995504,-1.0,1.0
0.4426974351676758,0.5573025648323242,0.11460512966464842,1.0,-1.0
0.4044179259994597,0.5955820740005403,0.1911641480010806,1.0,-1.0
0.4191907863396165,0.5808092136603835,0.16161842732076703,1.0,-1.0
0.41144936832395507,0.5885506316760449,0.17710126335208987,1.0,-1.0
0.277951778449565,0.722048221550435,0.44409644310087004,1.0,1.0
0.46797787195051344,0.5320221280494866,0.06404425609897313,1.0,1.0
0.338165146436195,0.661834853563805,0.32366970712761,1.0,1.0
0.24606124227292836,0.7539387577270716,0.5078775154541433,1.0,1.0
0.7136027409851429,0.2863972590148572,0.4272054819702857,-1.0,1.0
0.44803543288030245,0.5519645671196975,0.1039291342393951,1.0,-1.0
0.6567331703712587,0.3432668296287414,0.3134663407425173,-1.0,1.0
0.6923682522710806,0.3076317477289195,0.3847365045421611,-1.0,-1.0
0.2849435880353052,0.7150564119646948,0.43011282392938965,1.0,1.0
0.48884478776469653,0.5111552122353035,0.022310424470606938,1.0,1.0
0.3666651902077379,0.6333348097922621,0.2666696195845242,1.0,1.0
0.44861258577700447,0.5513874142229955,0.10277482844599106,1.0,1.0
