Negative Prob,Positive Prob,Prob Diff,Pred,TrueVal
0.25770279059685175,0.7422972094031483,0.4845944188062965,1.0,1.0
0.4086417177155096,0.5913582822844904,0.18271656456898078,1.0,1.0
0.629814139530144,0.37018586046985597,0.259628279060288,-1.0,1.0
0.4050813400308211,0.5949186599691789,0.18983731993835784,1.0,1.0
0.3467856153305524,0.6532143846694476,0.3064287693388952,1.0,1.0
0.30791383446006615,0.6920861655399339,0.3841723310798677,1.0,1.0
0.537908806801644,0.46209119319835595,0.07581761360328804,-1.0,-1.0
0.4984238271689013,0.5015761728310987,0.0031523456621973533,1.0,-1.0
0.5683789714644203,0.43162102853557976,0.13675794292884053,-1.0,-1.0
0.5612170792585105,0.43878292074148956,0.12243415851702094,-1.0,1.0
0.5944118774916832,0.4055881225083168,0.18882375498336645,-1.0,1.0
0.5876633501546105,0.4123366498453896,0.17532670030922087,-1.0,1.0
0.3470788490518475,0.6529211509481525,0.305842301896305,1.0,1.0
0.6999245152431914,0.3000754847568085,0.39984903048638293,-1.0,1.0
0.4694540818909734,0.5305459181090266,0.06109183621805325,1.0,-1.0
0.2561000267985971,0.7438999732014029,0.4877999464028058,1.0,-1.0
0.2631265739114378,0.7368734260885622,0.4737468521771244,1.0,-1.0
0.3407435671434794,0.6592564328565206,0.31851286571304116,1.0,-1.0
0.4151059174272955,0.5848940825727045,0.16978816514540895,1.0,1.0
0.5147654701357216,0.4852345298642784,0.029530940271443207,-1.0,1.0
0.28229457324639196,0.717705426753608,0.4354108535072161,1.0,1.0
0.29593633768101846,0.7040636623189815,0.4081273246379631,1.0,1.0
0.596443805716881,0.40355619428311895,0.1928876114337621,-1.0,1.0
0.5316419788911348,0.46835802110886515,0.0632839577822697,-1.0,-1.0
0.6192114249297582,0.3807885750702418,0.23842284985951645,-1.0,1.0
0.6318130708199485,0.3681869291800515,0.263626141639897,-1.0,-1.0
0.28359515554058,0.71640484445942,0.43280968891884,1.0,1.0
0.44992969829516805,0.550070301704832,0.10014060340966391,1.0,1.0
0.5127643594262175,0.4872356405737825,0.025528718852434962,-1.0,1.0
0.6262445884468603,0.37375541155313974,0.2524891768937205,-1.0,1.0
0.4871993476450108,0.5128006523549892,0.025601304709978345,1.0,-1.0
0.22402826083326588,0.7759717391667341,0.5519434783334682,1.0,-1.0
0.18340303534560043,0.8165969646543996,0.6331939293087991,1.0,-1.0
0.6833647339828759,0.31663526601712405,0.36672946796575184,-1.0,-1.0
0.774286306881008,0.22571369311899203,0.5485726137620159,-1.0,1.0
0.7243872340977471,0.27561276590225287,0.4487744681954942,-1.0,-1.0
0.2083401095884747,0.7916598904115253,0.5833197808230506,1.0,-1.0
0.3597042019578184,0.6402957980421816,0.28059159608436324,1.0,-1.0
0.48446755064279357,0.5155324493572064,0.03106489871441287,1.0,1.0
0.4479394573397395,0.5520605426602605,0.104121085320521,1.0,1.0
0.6101010474053044,0.3898989525946957,0.22020209481060865,-1.0,1.0
0.6955048660283889,0.30449513397161104,0.39100973205677786,-1.0,1.0
0.7143662078064295,0.28563379219357055,0.4287324156128589,-1.0,1.0
0.8252816829666674,0.17471831703333263,0.6505633659333347,-1.0,1.0
0.4865665852545399,0.5134334147454601,0.02686682949092023,1.0,1.0
0.38711162144467015,0.6128883785553298,0.2257767571106597,1.0,1.0
0.23793480415464707,0.7620651958453529,0.5241303916907059,1.0,1.0
0.30582216099494786,0.6941778390050521,0.3883556780101043,1.0,1.0
0.36525280145077876,0.6347471985492212,0.2694943970984425,1.0,1.0
0.40000053375431543,0.5999994662456846,0.19999893249136913,1.0,-1.0
0.6204904472524643,0.37950955274753573,0.24098089450492854,-1.0,-1.0
0.7146470215276576,0.2853529784723424,0.42929404305531516,-1.0,1.0
0.48990288568326956,0.5100971143167304,0.020194228633460876,1.0,1.0
0.4213787297876924,0.5786212702123076,0.15724254042461516,1.0,1.0
0.23615254470324698,0.763847455296753,0.527694910593506,1.0,1.0
0.49600957883818597,0.503990421161814,0.007980842323628057,1.0,1.0
0.5575799613640542,0.44242003863594576,0.11515992272810843,-1.0,1.0
0.6982618203764777,0.3017381796235223,0.3965236407529554,-1.0,1.0
0.6156745834467146,0.3843254165532855,0.23134916689342905,-1.0,1.0
0.6763670002658061,0.3236329997341939,0.3527340005316122,-1.0,1.0
0.5938069888951614,0.40619301110483863,0.18761397779032274,-1.0,-1.0
0.6779996879350167,0.3220003120649832,0.35599937587003355,-1.0,1.0
0.7958123049865946,0.20418769501340536,0.5916246099731892,-1.0,1.0
0.5722874853600597,0.42771251463994037,0.14457497072011932,-1.0,1.0
0.48356353745073166,0.5164364625492683,0.032872925098536676,1.0,1.0
0.4341144780897973,0.5658855219102027,0.1317710438204054,1.0,1.0
0.4188027768620315,0.5811972231379685,0.16239444627593702,1.0,1.0
0.4410358008517985,0.5589641991482015,0.117928398296403,1.0,1.0
0.5701554027964242,0.4298445972035758,0.14031080559284836,-1.0,-1.0
0.6724649055649721,0.32753509443502793,0.34492981112994414,-1.0,-1.0
0.74050497703563,0.25949502296437,0.48100995407126,-1.0,-1.0
0.5427119385653703,0.45728806143462974,0.08542387713074051,-1.0,-1.0
0.41386547339174595,0.586134526608254,0.1722690532165081,1.0,-1.0
0.289508667731858,0.710491332268142,0.42098266453628397,1.0,1.0
0.3867227666705386,0.6132772333294614,0.22655446665892276,1.0,1.0
0.49270309602786444,0.5072969039721356,0.01459380794427112,1.0,1.0
0.363940506038397,0.636059493961603,0.272118987923206,1.0,1.0
0.4286334975437258,0.5713665024562742,0.14273300491254837,1.0,1.0
0.430110510857024,0.569889489142976,0.13977897828595198,1.0,1.0
0.5243607442536065,0.4756392557463936,0.04872148850721286,-1.0,1.0
0.48663361041890085,0.5133663895810991,0.026732779162198295,1.0,1.0
0.5870742480490199,0.41292575195098014,0.17414849609803973,-1.0,1.0
0.4709058043192571,0.5290941956807429,0.05818839136148579,1.0,1.0
0.6651226305778715,0.3348773694221285,0.330245261155743,-1.0,1.0
0.5262548657715345,0.47374513422846554,0.05250973154306893,-1.0,1.0
0.6077446110594287,0.3922553889405714,0.2154892221188573,-1.0,-1.0
0.34583628098699015,0.6541637190130098,0.3083274380260197,1.0,-1.0
0.24198838809282086,0.7580116119071791,0.5160232238143583,1.0,1.0
0.2886256445413178,0.7113743554586822,0.42274871091736443,1.0,1.0
0.32716880096304757,0.6728311990369524,0.34566239807390486,1.0,1.0
0.2569895445029313,0.7430104554970687,0.48602091099413736,1.0,-1.0
