"Index","Close Price"
2001-03-21,73.9179475
2001-03-22,74.0017069
2001-03-23,73.3735093
2001-03-26,73.2478697
2001-03-27,73.2059895
2001-03-28,72.0333532
2001-03-29,71.1957559
2001-03-30,70.4419181
2001-04-02,70.232519
2001-04-03,69.93936
2001-04-04,70.0231194
2001-04-05,69.9393598
2001-04-06,70.1906387
2001-04-09,69.8555998
2001-04-10,69.5205612
2001-04-11,68.2222855
2001-04-12,67.6359675
2001-04-13,66.0445331
2001-04-16,65.5838547
2001-04-17,64.9137772
2001-04-18,65.2069363
2001-04-19,65.7932542
2001-04-20,65.2488163
2001-04-23,65.5000954
2001-04-24,64.20182
2001-04-25,64.2437001
2001-04-26,66.9658907
2001-04-27,65.793255
2001-04-30,65.3325766
2001-05-01,65.3325766
2001-05-02,65.3325766
2001-05-03,65.3325766
2001-05-04,65.3325766
2001-05-07,65.3325766
2001-05-08,65.9607741
2001-05-09,65.6676154
2001-05-10,64.7462587
2001-05-11,65.0394175
2001-05-14,65.1231772
2001-05-15,65.9607746
2001-05-16,65.7094957
2001-05-17,65.8770148
2001-05-18,66.6727321
2001-05-21,66.5889724
2001-05-22,66.128294
2001-05-23,66.4214532
2001-05-24,66.4633333
2001-05-25,66.4214534
2001-05-28,65.7513759
2001-05-29,65.7513759
2001-05-30,65.9188952
2001-05-31,66.5470931
2001-06-01,67.6359692
2001-06-04,67.3009304
2001-06-05,68.4735663
2001-06-06,68.2222875
2001-06-07,70.6094393
2001-06-08,69.3530438
2001-06-11,70.6094394
2001-06-12,69.8137219
2001-06-13,69.478683
2001-06-14,69.5624431
2001-06-15,69.6043231
2001-06-18,69.0180049
2001-06-19,69.9393614
2001-06-20,69.5624428
2001-06-21,69.8137218
2001-06-22,69.7299621
2001-06-25,69.6043227
2001-06-26,70.1487607
2001-06-27,70.3581597
2001-06-28,69.9812412
2001-06-29,69.3530434
2001-07-02,71.4336347
2001-07-03,70.7808998
2001-07-04,70.7808998
2001-07-05,72.0863686
2001-07-06,72.4943277
2001-07-09,73.1470623
2001-07-10,73.6366129
2001-07-11,73.7590006
2001-07-12,73.7590006
2001-07-13,74.4117353
2001-07-16,73.5550211
2001-07-17,73.6774086
2001-07-18,73.5958167
2001-07-19,73.5550211
2001-07-20,73.7997967
2001-07-23,72.3719397
2001-07-24,72.9430824
2001-07-25,72.5351234
2001-07-26,73.514225
2001-07-27,72.9022867
2001-07-30,72.9838782
2001-07-31,72.8206943
2001-08-01,73.3102452
2001-08-02,73.5142251
2001-08-03,73.024674
2001-08-06,72.7798983
2001-08-07,71.8415922
2001-08-08,71.1888574
2001-08-09,71.392837
2001-08-10,71.392837
2001-08-13,69.2306542
2001-08-14,69.7610012
2001-08-15,69.1490626
2001-08-16,69.4346337
2001-08-17,69.9649803
2001-08-20,69.3938372
2001-08-21,69.557021
2001-08-22,69.2306539
2001-08-23,69.7610009
2001-08-24,69.1490623
2001-08-27,68.7411028
2001-08-28,68.4147359
2001-08-29,66.701308
2001-08-30,66.9052873
2001-08-31,66.3341443
2001-09-03,65.9261853
2001-09-04,65.3550423
2001-09-05,65.518226
2001-09-06,65.8037977
2001-09-07,65.6814099
2001-09-10,66.3341445
2001-09-11,66.7421035
2001-09-12,66.7013074
2001-09-13,65.885389
2001-09-14,65.9261852
2001-09-17,66.089369
2001-09-18,65.8853894
2001-09-19,65.5998178
2001-09-20,65.518226
2001-09-21,66.4973278
2001-09-24,66.7421031
2001-09-25,66.7421031
2001-09-26,66.9052869
2001-09-27,66.9052869
2001-09-28,66.7828991
2001-10-01,66.7828991
2001-10-02,66.7828991
2001-10-03,66.7828991
2001-10-04,66.7828991
2001-10-05,66.7828991
2001-10-08,65.0863356
2001-10-09,64.0452628
2001-10-10,64.3922869
2001-10-11,64.7393111
2001-10-12,64.4694032
2001-10-15,63.8139131
2001-10-16,63.7753548
2001-10-17,63.8524714
2001-10-18,63.5054472
2001-10-19,63.0041898
2001-10-22,63.6211218
2001-10-23,64.0452628
2001-10-24,63.582564
2001-10-25,64.3151706
2001-10-26,64.3151706
2001-10-29,64.0838212
2001-10-30,63.8524715
2001-10-31,64.0067046
2001-11-01,63.8139132
2001-11-02,63.6982384
2001-11-05,63.1584226
2001-11-06,62.1173495
2001-11-07,61.3461843
2001-11-08,62.4643737
2001-11-09,62.4258157
2001-11-12,63.6211215
2001-11-13,63.0813058
2001-11-14,63.2740968
2001-11-15,62.6957228
2001-11-16,62.7342813
2001-11-19,63.0041893
2001-11-20,62.5029318
2001-11-21,63.004189
2001-11-22,62.695723
2001-11-23,62.9270728
2001-11-26,63.2355388
2001-11-27,62.9270726
2001-11-28,62.9270726
2001-11-29,63.0813056
2001-11-30,63.8139124
2001-12-03,64.546519
2001-12-04,64.0452618
2001-12-05,64.0452618
2001-12-06,63.6211207
2001-12-07,63.1969797
2001-12-10,61.6160915
2001-12-11,61.7703246
2001-12-12,61.7703246
2001-12-13,61.693208
2001-12-14,61.7317663
2001-12-17,61.8474411
2001-12-18,62.1173489
2001-12-19,62.2715819
2001-12-20,62.0016738
2001-12-21,61.9245574
2001-12-24,62.0016739
2001-12-25,61.5389746
2001-12-26,61.4618583
2001-12-27,61.4618583
2001-12-28,61.3847415
2001-12-31,61.3847415
2002-01-01,61.3847415
2002-01-02,61.3847415
2002-01-03,61.3847415
2002-01-04,61.3847415
2002-01-07,62.8113972
2002-01-08,63.2740961
2002-01-09,61.8859991
2002-01-10,61.5775333
2002-01-11,61.6932079
2002-01-14,62.1173487
2002-01-15,61.8474407
2002-01-16,62.1559067
2002-01-17,62.0016737
2002-01-18,62.1173483
2002-01-21,61.7703242
2002-01-22,62.0016738
2002-01-23,61.9245574
2002-01-24,62.0402324
2002-01-25,61.5389753
2002-01-28,61.4233005
2002-01-29,61.6546501
2002-01-30,61.5775337
2002-01-31,61.6932083
2002-02-01,61.7703248
2002-02-04,61.7317666
2002-02-05,61.6160917
2002-02-06,61.693208
2002-02-07,61.693208
2002-02-08,61.7703245
2002-02-11,61.7703245
2002-02-12,61.7703245
2002-02-13,61.7703245
2002-02-14,61.7703245
2002-02-15,61.7703245
2002-02-18,61.7703245
2002-02-19,61.4233
2002-02-20,61.5775333
2002-02-21,61.5004167
2002-02-22,61.538975
2002-02-25,61.5004165
2002-02-26,61.7317663
2002-02-27,62.0787908
2002-02-28,62.9656304
2002-03-01,62.5227302
2002-03-04,62.7810885
2002-03-05,62.928722
2002-03-06,63.0763553
2002-03-07,63.0025383
2002-03-08,62.8918132
2002-03-11,62.7072716
2002-03-12,62.7072716
2002-03-13,62.5227298
2002-03-14,62.5965466
2002-03-15,62.7072718
2002-03-18,62.5596382
2002-03-19,62.7441797
2002-03-20,62.7072711
2002-03-21,62.6703628
2002-03-22,62.5596381
2002-03-25,62.3381882
2002-03-26,62.4489133
2002-03-27,62.4858219
2002-03-28,62.5596383
2002-03-29,62.6334549
2002-04-01,62.5596382
2002-04-02,62.4858216
2002-04-03,62.5227301
2002-04-04,61.784563
2002-04-05,61.7107465
2002-04-08,61.6000214
2002-04-09,61.5631131
2002-04-10,61.4892965
2002-04-11,61.1940298
2002-04-12,60.5296799
2002-04-15,60.3082296
2002-04-16,60.6034963
2002-04-17,60.7511294
2002-04-18,61.1202126
2002-04-19,61.4154795
2002-04-22,61.4154795
2002-04-23,61.2678459
2002-04-24,61.4523877
2002-04-25,61.4523877
2002-04-26,61.3785711
2002-04-29,62.2274631
2002-04-30,62.1536464
2002-05-01,62.1536464
2002-05-02,62.1536464
2002-05-03,62.1536464
2002-05-06,62.1536464
2002-05-07,62.1536464
2002-05-08,63.1501713
2002-05-09,63.1501713
2002-05-10,63.2239882
2002-05-13,63.2239882
2002-05-14,63.0763551
2002-05-15,62.9656303
2002-05-16,63.0025388
2002-05-17,62.9656307
2002-05-20,62.8549056
2002-05-21,62.9287224
2002-05-22,62.8918141
2002-05-23,62.8918141
2002-05-24,62.559639
2002-05-27,62.7072723
2002-05-28,62.7072723
2002-05-29,63.3347143
2002-05-30,63.3347143
2002-05-31,63.9252479
2002-06-03,64.2205147
2002-06-04,63.9990644
2002-06-05,64.2574229
2002-06-06,64.1097895
2002-06-07,63.8514309
2002-06-10,63.888339
2002-06-11,63.7407058
2002-06-12,63.7776142
2002-06-13,63.2978056
2002-06-14,63.2608973
2002-06-17,63.1501724
2002-06-18,62.7810887
2002-06-19,62.2643721
2002-06-20,62.2643721
2002-06-21,62.1167389
2002-06-24,61.9691054
2002-06-25,62.0798306
2002-06-26,62.1167389
2002-06-27,62.3012809
2002-06-28,62.5965479
2002-07-01,63.4494628
2002-07-02,63.2269633
2002-07-03,62.2627982
2002-07-04,62.2257151
2002-07-05,62.299882
2002-07-08,62.6336311
2002-07-09,62.6336311
2002-07-10,62.6336311
2002-07-11,62.7077975
2002-07-12,62.7819639
2002-07-15,63.0415466
2002-07-16,63.0786302
2002-07-17,63.0415469
2002-07-18,63.1527969
2002-07-19,63.2269636
2002-07-22,63.449463
2002-07-23,63.7832123
2002-07-24,63.7832123
2002-07-25,65.0811267
2002-07-26,65.1182099
2002-07-29,64.5990439
2002-07-30,64.8215437
2002-07-31,64.7844606
2002-08-01,64.8586271
2002-08-02,64.7102941
2002-08-05,64.7844606
2002-08-06,64.4507111
2002-08-07,64.5248777
2002-08-08,64.4877947
2002-08-09,64.265295
2002-08-12,64.4507113
2002-08-13,64.8215439
2002-08-14,65.4519594
2002-08-15,66.8240399
2002-08-16,66.8611233
2002-08-19,67.2319558
2002-08-20,67.306122
2002-08-21,67.4915383
2002-08-22,69.2715351
2002-08-23,69.0861188
2002-08-26,69.5311177
2002-08-27,69.4198679
2002-08-28,69.8648673
2002-08-29,69.2344522
2002-08-30,68.6040365
2002-09-02,68.4557036
2002-09-03,68.6782031
2002-09-04,68.1961206
2002-09-05,68.3444539
2002-09-06,68.7152868
2002-09-09,69.0861192
2002-09-10,69.1973693
2002-09-11,68.9007028
2002-09-12,69.6052849
2002-09-13,67.6027889
2002-09-16,67.8252886
2002-09-17,67.7511223
2002-09-18,67.7140387
2002-09-19,67.7882052
2002-09-20,67.7140388
2002-09-23,67.7882053
2002-09-24,67.3432063
2002-09-25,67.4173727
2002-09-26,67.4544563
2002-09-27,67.4915394
2002-09-30,67.4915394
2002-10-01,67.4915394
2002-10-02,67.4915394
2002-10-03,67.4915394
2002-10-04,67.4915394
2002-10-07,67.4915394
2002-10-08,65.2198369
2002-10-09,65.659521
2002-10-10,65.4396792
2002-10-11,65.3297582
2002-10-14,65.4030386
2002-10-15,65.5862403
2002-10-16,66.2824074
2002-10-17,65.8427231
2002-10-18,66.0625654
2002-10-21,66.1724862
2002-10-22,65.7694422
2002-10-23,65.8793633
2002-10-24,66.1358455
2002-10-25,65.9892838
2002-10-28,66.6121699
2002-10-29,66.6121699
2002-10-30,67.9678634
2002-10-31,67.8213023
2002-11-01,68.2976269
2002-11-04,69.3601973
2002-11-05,69.1769955
2002-11-06,68.8838725
2002-11-07,68.5174688
2002-11-08,68.3342668
2002-11-11,67.8945823
2002-11-12,68.4075476
2002-11-13,67.6747406
2002-11-14,67.9312231
2002-11-15,68.1510656
2002-11-18,68.7739513
2002-11-19,68.8838727
2002-11-20,68.9571534
2002-11-21,69.103715
2002-11-22,68.9937938
2002-11-25,68.9571532
2002-11-26,70.1662852
2002-11-27,70.2395662
2002-11-28,70.2395662
2002-11-29,71.8151014
2002-12-02,72.9875929
2002-12-03,73.4639172
2002-12-04,73.0242327
2002-12-05,74.0868032
2002-12-06,73.4639169
2002-12-09,73.4639169
2002-12-10,73.6837592
2002-12-11,73.0242328
2002-12-12,72.841031
2002-12-13,73.3906363
2002-12-16,73.1707939
2002-12-17,72.4013467
2002-12-18,72.7311102
2002-12-19,73.207435
2002-12-20,73.6471195
2002-12-23,74.5997686
2002-12-24,74.6730494
2002-12-25,73.7203998
2002-12-26,73.7203998
2002-12-27,74.5631279
2002-12-30,74.8928908
2002-12-31,74.7096893
2003-01-01,74.7096893
2003-01-02,76.1753037
2003-01-03,76.2485843
2003-01-06,77.3111548
2003-01-07,75.0028123
2003-01-08,74.8196104
2003-01-09,73.353996
2003-01-10,72.2547856
2003-01-13,70.0930048
2003-01-14,70.4227679
2003-01-15,71.0090135
2003-01-16,70.7525311
2003-01-17,70.239566
2003-01-20,70.4594081
2003-01-21,70.972373
2003-01-22,71.8883822
2003-01-23,71.118935
2003-01-24,70.7525317
2003-01-27,71.118935
2003-01-28,71.2654962
2003-01-29,71.5219785
2003-01-30,71.5219785
2003-01-31,71.5219785
2003-02-03,71.5219785
2003-02-04,71.5219785
2003-02-05,71.5219785
2003-02-06,71.5219785
2003-02-07,71.5219785
2003-02-10,71.4486978
2003-02-11,71.8151018
2003-02-12,71.7784617
2003-02-13,71.9250233
2003-02-14,72.1448657
2003-02-17,72.8410326
2003-02-18,72.1815059
2003-02-19,71.9616634
2003-02-20,70.3494875
2003-02-21,70.4960487
2003-02-24,70.6792503
2003-02-25,70.6059694
2003-02-26,70.4227674
2003-02-27,70.5693291
2003-02-28,70.7525306
2003-03-03,69.4563011
2003-03-04,68.592148
2003-03-05,68.9522116
2003-03-06,69.5283135
2003-03-07,69.3842877
2003-03-10,69.420294
2003-03-11,69.7083451
2003-03-12,69.0242239
2003-03-13,69.2042557
2003-03-14,69.0242236
2003-03-17,69.2762683
2003-03-18,68.9522112
2003-03-19,69.1322434
2003-03-20,69.2042564
2003-03-21,69.5643199
2003-03-24,69.5283134
2003-03-25,69.4202942
2003-03-26,69.132243
2003-03-27,69.2762683
2003-03-28,69.8883768
2003-03-31,69.8883768
2003-04-01,70.4284728
2003-04-02,70.8245428
2003-04-03,71.436651
2003-04-04,71.0765874
2003-04-07,71.8687274
2003-04-08,71.8687274
2003-04-09,71.8327212
2003-04-10,72.1927849
2003-04-11,72.1207718
2003-04-14,73.2009629
2003-04-15,74.7852433
2003-04-16,75.0012814
2003-04-17,77.4497147
2003-04-18,79.0339951
2003-04-21,76.3695236
2003-04-22,77.1616642
2003-04-23,76.6935815
2003-04-24,74.4611862
2003-04-25,74.9652758
2003-04-28,74.8932634
2003-04-29,73.993104
2003-04-30,74.677225
2003-05-01,74.677225
2003-05-02,74.677225
2003-05-05,74.677225
2003-05-06,74.677225
2003-05-07,74.677225
2003-05-08,74.677225
2003-05-09,74.677225
2003-05-12,75.0372888
2003-05-13,75.4333588
2003-05-14,76.1534864
2003-05-15,76.0094611
2003-05-16,75.3253402
2003-05-19,75.0012831
2003-05-20,75.1093022
2003-05-21,75.2893339
2003-05-22,75.001283
2003-05-23,74.6772257
2003-05-26,75.2533276
2003-05-27,74.8212509
2003-05-28,74.7492384
2003-05-29,74.029111
2003-05-30,73.8850851
2003-06-02,73.2729767
2003-06-03,73.2729767
2003-06-04,73.6690472
2003-06-05,75.1813151
2003-06-06,75.0732961
2003-06-09,75.3253404
2003-06-10,76.2975126
2003-06-11,76.3335189
2003-06-12,75.8294299
2003-06-13,75.5413789
2003-06-16,74.7492384
2003-06-17,75.1093025
2003-06-18,74.9652767
2003-06-19,75.2533278
2003-06-20,75.1813149
2003-06-23,75.7934231
2003-06-24,75.5773845
2003-06-25,75.5053721
2003-06-26,76.1174806
2003-06-27,76.2254997
2003-06-30,76.045468
2003-07-01,75.749715
2003-07-02,75.8606224
2003-07-03,75.2691167
2003-07-04,74.973364
2003-07-07,74.7515493
2003-07-08,75.527901
2003-07-09,75.3800241
2003-07-10,75.2321474
2003-07-11,74.9363947
2003-07-14,74.7885183
2003-07-15,74.8254877
2003-07-16,73.5685378
2003-07-17,73.2358159
2003-07-18,73.3467235
2003-07-21,73.0140015
2003-07-22,73.3467234
2003-07-23,73.4945999
2003-07-24,73.3467237
2003-07-25,72.3855266
2003-07-28,73.5685384
2003-07-29,73.3467234
2003-07-30,73.2358158
2003-07-31,73.6055073
2003-08-01,73.6794455
2003-08-04,74.3818589
2003-08-05,74.3818589
2003-08-06,74.3818589
2003-08-07,74.6776116
2003-08-08,75.3430556
2003-08-11,75.195179
2003-08-12,75.0103335
2003-08-13,75.3800249
2003-08-14,76.1194072
2003-08-15,76.452129
2003-08-18,78.4854299
2003-08-19,79.0399664
2003-08-20,78.5593678
2003-08-21,79.5945029
2003-08-22,78.9660279
2003-08-25,78.8920897
2003-08-26,78.2266459
2003-08-27,77.967862
2003-08-28,77.6721089
2003-08-29,78.5223986
2003-09-01,79.2987504
2003-09-02,78.9660287
2003-09-03,79.3726887
2003-09-04,79.4835962
2003-09-05,81.0362987
2003-09-08,81.5538662
2003-09-09,81.2211444
2003-09-10,80.7035764
2003-09-11,81.1841751
2003-09-12,83.180507
2003-09-15,84.2156418
2003-09-16,84.2895798
2003-09-17,84.8810853
2003-09-18,86.5446951
2003-09-19,85.5465293
2003-09-22,86.2859113
2003-09-23,85.879251
2003-09-24,85.3247141
2003-09-25,86.7295403
2003-09-26,86.5446945
2003-09-29,88.2822428
2003-09-30,90.3155444
2003-10-01,90.3155444
2003-10-02,90.3155444
2003-10-03,90.3155444
2003-10-06,90.3155444
2003-10-07,90.3155444
2003-10-08,92.4089513
2003-10-09,94.6145043
2003-10-10,96.8574405
2003-10-13,99.2499055
2003-10-14,100.7078142
2003-10-15,106.7263589
2003-10-16,103.8105424
2003-10-17,103.100279
2003-10-20,103.2124253
2003-10-21,100.8199603
2003-10-22,102.5769265
2003-10-23,104.8198623
2003-10-24,102.1283398
2003-10-27,106.2030063
2003-10-28,103.6236305
2003-10-29,105.1563027
2003-10-30,106.875887
2003-10-31,107.6982969
2003-11-03,110.8757887
2003-11-04,110.614113
2003-11-05,106.950651
2003-11-06,105.6796537
2003-11-07,103.8853051
2003-11-10,104.221746
2003-11-11,104.2965105
2003-11-12,103.1750425
2003-11-13,103.1002777
2003-11-14,102.2778684
2003-11-17,103.0255135
2003-11-18,102.0909567
2003-11-19,101.8666629
2003-11-20,99.0256108
2003-11-21,99.4368157
2003-11-24,98.8386993
2003-11-25,98.0162891
2003-11-26,100.2592253
2003-11-27,99.6237272
2003-11-28,101.7545163
2003-12-01,102.4273965
2003-12-02,101.791898
2003-12-03,105.1189194
2003-12-04,105.4553599
2003-12-05,105.193684
2003-12-08,105.417978
2003-12-09,106.389917
2003-12-10,107.3992381
2003-12-11,104.9693915
2003-12-12,102.726456
2003-12-15,103.2498072
2003-12-16,101.9040461
2003-12-17,102.4273978
2003-12-18,101.7545174
2003-12-19,103.5488657
2003-12-22,101.7171349
2003-12-23,101.1190189
2003-12-24,99.5489641
2003-12-25,102.4647801
2003-12-26,103.5114835
2003-12-29,106.0160949
2003-12-30,105.6422726
2003-12-31,105.6796552
2004-01-01,105.6796552
2004-01-02,105.3805976
2004-01-05,105.6796562
2004-01-06,105.08154
2004-01-07,102.9133684
2004-01-08,103.8479247
2004-01-09,104.3712767
2004-01-12,104.1843655
2004-01-13,106.5020655
2004-01-14,107.249711
2004-01-15,107.5861512
2004-01-16,107.5113864
2004-01-19,107.5113864
2004-01-20,107.5113864
2004-01-21,107.5113864
2004-01-22,107.5113864
2004-01-23,107.5113864
2004-01-26,107.5113864
2004-01-27,107.5113864
2004-01-28,107.5113864
2004-01-29,104.1096003
2004-01-30,103.062897
2004-02-02,100.2966095
2004-02-03,101.1564011
2004-02-04,101.679753
2004-02-05,101.7545171
2004-02-06,104.1843641
2004-02-09,100.6704318
2004-02-10,103.1750437
2004-02-11,102.6890748
2004-02-12,103.6983954
2004-02-13,103.2124264
2004-02-16,103.8479249
2004-02-17,104.5208054
2004-02-18,106.2030072
2004-02-19,106.8758882
2004-02-20,109.1188241
2004-02-23,110.9879368
2004-02-24,112.8570502
2004-02-25,115.6981023
2004-02-26,117.9410384
2004-02-27,117.4924509
2004-03-01,121.4263496
2004-03-02,124.1988118
2004-03-03,120.4522417
2004-03-04,120.6021047
2004-03-05,120.8643649
2004-03-08,120.2649139
2004-03-09,121.3514196
2004-03-10,123.1497736
2004-03-11,123.3371016
2004-03-12,125.3977156
2004-03-15,127.9079182
2004-03-16,130.2307925
2004-03-17,131.9916809
2004-03-18,131.579558
2004-03-19,134.6517459
2004-03-22,137.9487276
2004-03-23,136.7498248
2004-03-24,139.8220122
2004-03-25,135.1762651
2004-03-26,134.8016078
2004-03-29,132.9657879
2004-03-30,134.9514697
2004-03-31,134.3894845
2004-04-01,135.4010584
2004-04-02,138.548177
2004-04-05,141.3955707
2004-04-06,136.2253031
2004-04-07,135.8881114
2004-04-08,134.127223
2004-04-09,130.8302404
2004-04-12,129.4814748
2004-04-13,127.3084636
2004-04-14,128.2076407
2004-04-15,130.4181174
2004-04-16,127.1211356
2004-04-19,127.3084639
2004-04-20,126.4467523
2004-04-21,125.0230555
2004-04-22,123.1123044
2004-04-23,120.3398424
2004-04-26,119.6279937
2004-04-27,121.9508679
2004-04-28,118.2417627
2004-04-29,117.9795025
2004-04-30,119.8902537
2004-05-03,119.8902537
2004-05-04,119.8902537
2004-05-05,119.8902537
2004-05-06,119.8902537
2004-05-07,119.8902537
2004-05-10,120.6770334
2004-05-11,123.1872352
2004-05-12,120.9392924
2004-05-13,118.5040213
2004-05-14,114.9822453
2004-05-17,111.4230033
2004-05-18,108.0885551
2004-05-19,108.9128006
2004-05-20,108.6130748
2004-05-21,107.7513636
2004-05-24,104.7541075
2004-05-25,105.1662301
2004-05-26,104.1546561
2004-05-27,101.1199341
2004-05-28,98.9094574
2004-05-31,102.8433566
2004-06-01,104.7166422
2004-06-02,105.4659567
2004-06-03,101.606989
2004-06-04,101.3821947
2004-06-07,100.3331547
2004-06-08,101.1199341
2004-06-09,102.581097
2004-06-10,105.1287652
2004-06-11,101.494592
2004-06-14,102.3188377
2004-06-15,104.0422604
2004-06-16,106.6648599
2004-06-17,108.2384194
2004-06-18,106.027943
2004-06-21,106.2902031
2004-06-22,107.4516404
2004-06-23,108.3882835
2004-06-24,109.2874608
2004-06-25,108.4632147
2004-06-28,108.2758857
2004-06-29,108.4257482
2004-06-30,107.2268457
2004-07-01,107.3509983
2004-07-02,106.8130013
2004-07-05,105.9439301
2004-07-06,106.2750049
2004-07-07,103.3781002
2004-07-08,102.3434912
2004-07-09,103.5850211
2004-07-12,102.1365689
2004-07-13,100.4398109
2004-07-14,100.8122698
2004-07-15,102.7159503
2004-07-16,101.391651
2004-07-19,99.487971
2004-07-20,100.5639643
2004-07-21,99.9018149
2004-07-22,97.6670603
2004-07-23,97.4601389
2004-07-26,96.8393734
2004-07-27,97.0876792
2004-07-28,97.004911
2004-07-29,97.8325977
2004-07-30,98.2050571
2004-08-02,96.880758
2004-08-03,95.3081527
2004-08-04,95.5150743
2004-08-05,95.8047649
2004-08-06,95.4736904
2004-08-09,96.0116866
2004-08-10,93.4872417
2004-08-11,93.9838534
2004-08-12,91.5421773
2004-08-13,94.149391
2004-08-16,93.6527784
2004-08-17,94.3976963
2004-08-18,94.4390803
2004-08-19,95.1012295
2004-08-20,95.68061
2004-08-23,96.4255285
2004-08-24,98.2878237
2004-08-25,98.8258198
2004-08-26,99.1568942
2004-08-27,98.2464385
2004-08-30,98.3705916
2004-08-31,101.805492
2004-09-01,102.5917948
2004-09-02,104.9093178
2004-09-03,104.9507024
2004-09-06,104.5782429
2004-09-07,103.79194
2004-09-08,103.9574778
2004-09-09,100.9364204
2004-09-10,100.563961
2004-09-13,100.8122675
