"Index","Open","High","Low","Close","Volume","Open Interest"
2010-05-17,16560,16620,16125,16125,429580,NA
2010-05-18,15525,15790,15230,15700,1107212,NA
2010-05-19,15180,15610,14830,15340,1548094,NA
2010-05-20,15520,15720,15390,15555,1008310,NA
2010-05-21,15360,15550,15140,15500,952670,NA
2010-05-24,15655,16045,15565,16035,778678,NA
2010-05-25,15805,15975,15510,15515,758920,NA
2010-05-26,15910,16055,15715,15935,794180,NA
2010-05-27,15780,16045,15565,16035,1374900,NA
2010-05-28,16185,16280,16035,16115,1161470,NA
2010-05-31,16000,16275,15945,16050,1526070,NA
2010-06-01,15965,16140,15610,15680,1658312,NA
2010-06-02,15615,15790,15175,15335,1501984,NA
2010-06-03,15490,15520,15010,15215,2706488,NA
2010-06-04,14790,14835,14470,14470,1730944,NA
2010-06-07,13900,13900,13900,13900,37024,NA
2010-06-08,13585,13835,13480,13810,1834166,NA
2010-06-09,13870,14305,13830,14305,1872338,NA
2010-06-10,14230,14375,14080,14170,2038860,NA
2010-06-11,14325,14405,14250,14380,1280628,NA
2010-06-14,NA,NA,NA,NA,NA,NA
2010-06-15,NA,NA,NA,NA,NA,NA
2010-06-16,NA,NA,NA,NA,NA,NA
2010-06-17,14695,14695,14255,14295,1093510,NA
2010-06-18,14300,14315,14035,14055,1708070,NA
2010-06-21,14245,14845,14230,14845,1254844,NA
2010-06-22,14650,14910,14575,14810,1777412,NA
2010-06-23,14555,15245,14515,15050,2779476,NA
2010-06-24,15170,15460,15165,15345,1822574,NA
2010-06-25,15430,15440,14940,15010,1579474,NA
2010-06-28,15185,15635,15160,15485,1754516,NA
2010-06-29,15300,15335,14720,14825,1977102,NA
2010-06-30,14510,14725,14420,14610,1808838,NA
2010-07-01,14500,14795,14440,14500,2625592,NA
2010-07-02,14560,15145,14540,15105,2733120,NA
2010-07-05,15100,15325,15020,15230,2364834,NA
2010-07-06,15005,15410,14945,15390,2413514,NA
2010-07-07,15450,15490,15150,15195,2087680,NA
2010-07-08,15470,15560,15315,15345,1718760,NA
2010-07-09,15400,15450,15230,15360,1850704,NA
2010-07-12,15375,15480,15160,15170,1696154,NA
2010-07-13,15245,15270,14855,14865,2060700,NA
2010-07-14,15035,15160,14955,15105,1706812,NA
2010-07-15,15025,15285,14925,15125,1760392,NA
2010-07-16,15200,15275,15035,15230,1686016,NA
2010-07-19,14990,15195,14950,15160,1349518,NA
2010-07-20,15165,15495,15165,15450,1332206,NA
2010-07-21,15445,15560,15410,15450,1195850,NA
2010-07-22,15530,15685,15465,15600,1190510,NA
2010-07-23,15750,15915,15725,15885,1009688,NA
2010-07-26,15955,16210,15940,16205,1207172,NA
2010-07-27,16200,16225,15970,15990,1420764,NA
2010-07-28,15950,16375,15940,16330,1583366,NA
2010-07-29,16310,16445,16200,16360,1760958,NA
2010-07-30,16360,16430,16220,16305,1550298,NA
2010-08-02,16500,16850,16485,16755,1085810,NA
2010-08-03,17060,17060,16820,16825,1048826,NA
2010-08-04,16855,17025,16765,17020,890968,NA
2010-08-05,17125,17485,16975,17085,1536256,NA
2010-08-06,17065,17390,16945,17385,1239050,NA
2010-08-09,17490,17745,17425,17740,843444,NA
2010-08-10,17650,17695,17380,17400,785544,NA
2010-08-11,17335,17615,17155,17180,965606,NA
2010-08-12,17100,17140,16535,16655,1100392,NA
2010-08-13,16820,17125,16735,17100,663364,NA
2010-08-16,17110,17380,16905,17305,992736,NA
2010-08-17,17350,17480,17230,17465,1055968,NA
2010-08-18,17580,17850,17540,17560,1423930,NA
2010-08-19,17680,17795,17460,17720,1578758,NA
2010-08-20,17540,17580,17050,17060,1692496,NA
2010-08-23,17100,17200,16895,17010,1819568,NA
2010-08-24,16850,17035,16645,16730,1699166,NA
