,Open,High,Low,Close,Volume,Open Interest
2007-09-05,65010.0,65250.0,64570.0,64800.0,86056.0,82266.0
2007-09-06,64300.0,64600.0,64090.0,64450.0,92716.0,83642.0
2007-09-07,65000.0,65150.0,64860.0,64900.0,84020.0,81864.0
2007-09-10,64450.0,64560.0,64200.0,64260.0,55548.0,84100.0
2007-09-11,64310.0,65070.0,64300.0,64870.0,60376.0,84310.0
2007-09-12,66490.0,66490.0,65410.0,65570.0,64630.0,82282.0
2007-09-13,65710.0,65840.0,65330.0,65410.0,105206.0,82432.0
2007-09-14,65810.0,65980.0,65520.0,65800.0,46786.0,80882.0
2007-09-17,65700.0,66160.0,65610.0,66140.0,61196.0,80612.0
2007-09-18,66000.0,66290.0,65800.0,65830.0,50506.0,74992.0
2007-09-19,66880.0,67150.0,66490.0,66880.0,49224.0,65894.0
2007-09-20,67550.0,67730.0,67210.0,67220.0,56926.0,59130.0
2007-09-21,67380.0,67430.0,66770.0,67190.0,64980.0,64080.0
2007-09-24,67090.0,67570.0,67010.0,67490.0,68368.0,68262.0
2007-09-25,67810.0,68100.0,67580.0,68020.0,69370.0,73824.0
2007-09-26,67910.0,68020.0,67330.0,67410.0,80098.0,75022.0
2007-09-27,67010.0,67550.0,67010.0,67510.0,51596.0,73918.0
2007-09-28,67860.0,68300.0,67750.0,68060.0,49618.0,74058.0
2007-10-01,,,,,,
2007-10-02,,,,,,
2007-10-03,,,,,,
2007-10-04,,,,,,
2007-10-05,,,,,,
2007-10-08,68500.0,68770.0,67600.0,67630.0,,79934.0
2007-10-09,66900.0,67050.0,66020.0,66180.0,62044.0,77334.0
2007-10-10,66300.0,66840.0,66280.0,66790.0,90152.0,80880.0
2007-10-11,67300.0,67460.0,66830.0,66920.0,60306.0,84782.0
2007-10-12,66500.0,67150.0,66330.0,66890.0,63162.0,84824.0
2007-10-15,67090.0,67800.0,67030.0,67790.0,60904.0,85000.0
2007-10-16,67600.0,67840.0,67180.0,67620.0,47918.0,78998.0
2007-10-17,66850.0,67380.0,66720.0,66740.0,45264.0,71484.0
2007-10-18,67000.0,67130.0,66460.0,66680.0,39774.0,43968.0
2007-10-19,66300.0,66550.0,66100.0,66450.0,47744.0,51338.0
2007-10-22,66000.0,66000.0,64960.0,64990.0,59674.0,58314.0
2007-10-23,65460.0,65760.0,65080.0,65400.0,79304.0,61474.0
2007-10-24,65150.0,65250.0,64740.0,64800.0,79582.0,64932.0
