date,title,url,Score
2018-10-16,精矿增量不及预期 后期锡价将走向何方？,http://futures.hexun.com/2018-10-16/194843474.html,"{u'positive_prob': 0.145922, u'confidence': 0.675728, u'negative_prob': 0.854078, u'sentiment': 0}"
2018-10-16,精矿增量不及预期 后期锡价将走向何方？,http://futures.jrj.com.cn/2018/10/16081425208323.shtml,"{u'positive_prob': 0.145922, u'confidence': 0.675728, u'negative_prob': 0.854078, u'sentiment': 0}"
2018-10-15,锡四季度报告—矿端缺口仍待验证 消费旺季慢牛可期,http://futures.hexun.com/2018-10-15/194814651.html,"{u'positive_prob': 0.437343, u'confidence': 0.0281257, u'negative_prob': 0.562657, u'sentiment': 0}"
2018-10-12,生意社：10月12日中钢集团锡林浩特萤石价格上涨,http://futures.jrj.com.cn/2018/10/12092725194389.shtml,"{u'positive_prob': 0.440833, u'confidence': 0.0203709, u'negative_prob': 0.559167, u'sentiment': 0}"
2018-10-12,美元大跌 伦锡发力突破横盘走势,http://futures.hexun.com/2018-10-12/194739439.html,"{u'positive_prob': 0.550946, u'confidence': 0.00210232, u'negative_prob': 0.449054, u'sentiment': 2}"
2018-10-10,生意社：10月10日中钢集团锡林浩特萤石价格暂稳,http://futures.jrj.com.cn/2018/10/10095025180655.shtml,"{u'positive_prob': 0.706422, u'confidence': 0.347604, u'negative_prob': 0.293578, u'sentiment': 2}"
2018-10-10,10月10日无锡新三洲部分建材价格上调30元/吨,http://futures.jrj.com.cn/2018/10/10162625182233.shtml,"{u'positive_prob': 0.592976, u'confidence': 0.0955023, u'negative_prob': 0.407024, u'sentiment': 2}"
2018-09-28,生意社：9月28日中钢集团锡林浩特萤石价格暂稳,http://futures.jrj.com.cn/2018/09/28095325148315.shtml,"{u'positive_prob': 0.676474, u'confidence': 0.281053, u'negative_prob': 0.323526, u'sentiment': 2}"
2018-09-27,生意社：9月27日中钢集团锡林浩特萤石价格暂稳,http://futures.jrj.com.cn/2018/09/27093925143436.shtml,"{u'positive_prob': 0.734206, u'confidence': 0.409346, u'negative_prob': 0.265794, u'sentiment': 2}"
2018-09-26,生意社：9月26日中钢集团锡林浩特萤石价格暂稳,http://futures.jrj.com.cn/2018/09/26095425138429.shtml,"{u'positive_prob': 0.701468, u'confidence': 0.336595, u'negative_prob': 0.298532, u'sentiment': 2}"
2018-09-25,生意社：9月25日中钢集团锡林浩特萤石价格暂稳,http://futures.jrj.com.cn/2018/09/25094525133758.shtml,"{u'positive_prob': 0.677334, u'confidence': 0.282965, u'negative_prob': 0.322666, u'sentiment': 2}"
2018-09-25,金瑞期货锡周报,http://www.shmet.com/cms/c-884362.html,"{u'positive_prob': 0.529945, u'confidence': 0.401097, u'negative_prob': 0.470055, u'sentiment': 1}"
2018-09-19,美关税落地力度不足 锡市延续震荡走势不变,http://www.shmet.com/cms/c-883799.html,"{u'positive_prob': 0.770478, u'confidence': 0.489952, u'negative_prob': 0.229522, u'sentiment': 2}"
2018-09-18,宏观态势紧张 锡价震荡偏弱,http://www.shmet.com/cms/c-883597.html,"{u'positive_prob': 0.433533, u'confidence': 0.0365943, u'negative_prob': 0.566467, u'sentiment': 0}"
2018-09-17,宏观谨慎情绪笼罩 沪锡延续震荡走势,http://www.shmet.com/cms/c-883400.html,"{u'positive_prob': 0.290696, u'confidence': 0.354009, u'negative_prob': 0.709304, u'sentiment': 0}"
2018-09-17,金瑞期货锡周报,http://www.shmet.com/cms/c-883373.html,"{u'positive_prob': 0.529945, u'confidence': 0.401097, u'negative_prob': 0.470055, u'sentiment': 1}"
2018-09-17,沪期锡多空集中减仓 盘中走势先扬后抑,http://futures.hexun.com/2018-09-17/194109310.html,"{u'positive_prob': 0.595059, u'confidence': 0.100132, u'negative_prob': 0.404941, u'sentiment': 2}"
2018-09-14,锡价微弱下跌 延续震荡走势,http://www.shmet.com/cms/c-883176.html,"{u'positive_prob': 0.489804, u'confidence': 0.796082, u'negative_prob': 0.510196, u'sentiment': 1}"
