,Label
2016-01-04,1456.5
2016-01-05,1469.75
2016-01-06,1469.75
2016-01-07,1487.0
2016-01-08,1455.25
2016-01-11,1448.5
2016-01-12,1467.25
2016-01-13,1490.0
2016-01-14,1475.75
2016-01-15,1489.25
2016-01-18,1482.25
2016-01-19,1463.5
2016-01-20,1486.0
2016-01-21,1482.75
2016-01-22,1475.25
2016-01-25,1494.0
2016-01-26,1527.5
2016-01-27,1515.5
2016-01-28,1518.75
2016-01-29,1524.25
2016-02-01,1504.25
2016-02-02,1527.0
2016-02-03,1535.0
2016-02-04,1495.0
2016-02-05,1500.0
2016-02-08,1480.0
2016-02-09,1481.5
2016-02-10,1484.5
2016-02-11,1502.5
2016-02-12,1514.0
2016-02-15,1524.0
2016-02-16,1523.25
2016-02-17,1528.5
2016-02-18,1562.75
2016-02-19,1587.25
2016-02-22,1557.5
2016-02-23,1577.25
2016-02-24,1574.75
2016-02-25,1577.0
2016-02-26,1596.25
2016-02-29,1587.25
2016-03-01,1605.5
2016-03-02,1598.25
2016-03-03,1604.75
2016-03-04,1604.0
2016-03-07,1569.25
2016-03-08,1579.25
2016-03-09,1550.75
2016-03-10,1551.75
2016-03-11,1528.5
2016-03-14,1504.75
2016-03-15,1489.0
2016-03-16,1508.0
2016-03-17,1496.5
2016-03-18,1487.5
2016-03-21,1479.25
2016-03-22,1467.0
2016-03-23,1467.25
2016-03-24,1477.25
2016-03-29,1484.75
2016-03-30,1510.75
2016-03-31,1523.25
2016-04-01,1516.5
2016-04-04,1499.0
2016-04-05,1494.25
2016-04-06,1484.25
2016-04-07,1503.5
2016-04-08,1494.75
2016-04-11,1523.5
2016-04-12,1547.0
2016-04-13,1547.25
2016-04-14,1544.5
2016-04-15,1582.0
2016-04-18,1587.0
2016-04-19,1617.0
2016-04-20,1626.25
2016-04-21,1643.75
2016-04-22,1645.25
2016-04-25,1642.0
2016-04-26,1641.25
2016-04-27,1663.75
2016-04-28,1669.75
2016-04-29,1616.25
2016-05-03,1615.0
2016-05-04,1592.25
2016-05-05,1581.75
2016-05-06,1542.75
2016-05-09,1536.0
2016-05-10,1547.25
2016-05-11,1528.75
2016-05-12,1516.75
2016-05-13,1532.0
2016-05-16,1531.25
2016-05-17,1539.25
2016-05-18,1533.0
2016-05-19,1535.5
2016-05-20,1543.75
2016-05-23,1548.0
2016-05-24,1536.25
2016-05-25,1547.0
2016-05-26,1546.0
2016-05-27,1543.75
2016-05-31,1556.5
2016-06-01,1528.0
2016-06-02,1534.75
2016-06-03,1542.75
2016-06-06,1553.5
2016-06-07,1594.75
2016-06-08,1569.75
2016-06-09,1568.75
2016-06-10,1603.0
2016-06-13,1605.25
2016-06-14,1613.75
2016-06-15,1592.5
2016-06-16,1608.0
2016-06-17,1623.9
2016-06-20,1625.75
2016-06-21,1625.75
2016-06-22,1633.25
2016-06-23,1608.25
2016-06-24,1585.75
2016-06-27,1613.5
2016-06-28,1626.75
2016-06-29,1643.0
2016-06-30,1655.25
2016-07-01,1640.5
