,Label
2020-07-01,6527.25
2020-07-02,6543.55
2020-07-03,6559.5
2020-07-06,6574.0
2020-07-07,6668.0
2020-07-08,6374.75
2020-07-09,6546.75
2020-07-10,6505.0
2020-07-13,6513.75
2020-07-14,6666.25
2020-07-15,6678.25
2020-07-16,6767.5
2020-07-17,6728.0
2020-07-20,6681.75
2020-07-21,6702.5
2020-07-22,6738.15
2020-07-23,6723.8
2020-07-24,6758.75
2020-07-27,6879.0
2020-07-28,6977.75
2020-07-29,6907.0
2020-07-30,6852.25
2020-07-31,6760.75
2020-08-03,6778.65
2020-08-04,6730.0
2020-08-05,6716.5
2020-08-06,6707.5
