,Label
2014-07-01,2272.25
2014-07-02,2257.5
2014-07-03,2258.25
2014-07-04,2282.5
2014-07-07,2281.75
2014-07-08,2261.5
2014-07-09,2244.75
2014-07-10,2258.25
2014-07-11,2302.0
2014-07-14,2311.5
2014-07-15,2310.75
2014-07-16,2327.75
2014-07-17,2308.5
2014-07-18,2329.5
2014-07-21,2341.5
2014-07-22,2273.25
2014-07-23,2214.0
2014-07-24,2247.5
2014-07-25,2212.5
2014-07-28,2207.5
2014-07-29,2258.0
2014-07-30,2257.0
2014-07-31,2258.5
2014-08-01,2258.0
2014-08-04,2258.0
2014-08-05,2303.75
2014-08-06,2307.5
2014-08-07,2315.5
2014-08-08,2308.25
2014-08-11,2250.25
2014-08-12,2218.5
2014-08-13,2223.25
2014-08-14,2240.75
2014-08-15,2237.0
2014-08-18,2261.0
2014-08-19,2275.0
2014-08-20,2244.25
2014-08-21,2252.25
2014-08-22,2248.0
2014-08-26,2237.0
2014-08-27,2244.0
2014-08-28,2245.0
2014-08-29,2292.0
2014-09-01,2285.5
2014-09-02,2267.0
2014-09-03,2269.5
2014-09-04,2253.25
2014-09-05,2212.75
2014-09-08,2232.5
2014-09-09,2207.5
2014-09-10,2210.0
2014-09-11,2231.0
2014-09-12,2229.25
2014-09-15,2206.75
2014-09-16,2208.25
2014-09-17,2165.0
2014-09-18,2180.75
2014-09-19,2178.5
2014-09-22,2158.75
2014-09-23,2124.25
2014-09-24,2126.0
2014-09-25,2115.0
2014-09-26,2172.25
2014-09-29,2160.25
2014-09-30,2158.75
2014-10-01,2148.5
2014-10-02,2134.25
2014-10-03,2176.5
2014-10-06,2167.0
2014-10-07,2194.75
2014-10-08,2173.0
2014-10-09,2163.0
2014-10-10,2122.5
2014-10-13,2148.25
2014-10-14,2145.5
2014-10-15,2127.5
2014-10-16,2070.5
2014-10-17,2024.0
2014-10-20,2054.25
2014-10-21,2091.75
2014-10-22,2074.0
2014-10-23,2095.0
2014-10-24,2135.0
2014-10-27,2135.25
2014-10-28,2085.25
2014-10-29,2126.0
2014-10-30,2097.75
2014-10-31,2108.75
2014-11-03,2082.25
2014-11-04,2119.75
2014-11-05,2124.0
2014-11-06,2148.25
2014-11-07,2131.0
2014-11-10,2135.75
2014-11-11,2152.5
2014-11-12,2149.5
2014-11-13,2102.25
2014-11-14,2105.5
2014-11-17,2135.75
2014-11-18,2140.75
2014-11-19,2138.75
2014-11-20,2089.5
2014-11-21,2072.75
2014-11-24,2061.75
2014-11-25,2031.0
2014-11-26,2030.75
2014-11-27,2060.5
2014-11-28,2042.25
2014-12-01,2054.5
2014-12-02,2048.25
2014-12-03,2038.5
2014-12-04,2008.75
2014-12-05,2009.0
2014-12-08,1999.25
2014-12-09,2000.5
2014-12-10,2021.75
2014-12-11,2000.5
2014-12-12,1979.0
2014-12-15,1993.0
2014-12-16,2000.5
2014-12-17,1991.25
2014-12-18,2001.75
2014-12-19,1977.25
2014-12-22,2010.25
2014-12-23,2053.75
2014-12-24,2077.25
2014-12-29,2076.75
2014-12-30,2070.75
2014-12-31,2079.0
