,Label
2016-07-01,4819.25
2016-07-04,4768.75
2016-07-05,4801.0
2016-07-06,4825.25
2016-07-07,4848.0
2016-07-08,4800.5
2016-07-11,4785.5
2016-07-12,4778.25
2016-07-13,4737.5
2016-07-14,4758.25
2016-07-15,4829.25
2016-07-18,4791.5
2016-07-19,4791.25
2016-07-20,4691.5
2016-07-21,4655.25
2016-07-22,4653.5
2016-07-25,4659.75
2016-07-26,4650.0
2016-07-27,4632.5
2016-07-28,4614.25
2016-07-29,4618.75
2016-08-01,4722.25
2016-08-02,4732.75
2016-08-03,4781.5
2016-08-04,4831.5
2016-08-05,4841.0
2016-08-08,4907.75
2016-08-09,4906.25
2016-08-10,4947.0
2016-08-11,4977.5
2016-08-12,5079.75
2016-08-15,5218.75
2016-08-16,5399.0
2016-08-17,5587.5
2016-08-18,5540.75
2016-08-19,5552.5
2016-08-22,5530.0
2016-08-23,5424.5
2016-08-24,5485.25
2016-08-25,5412.0
2016-08-26,5543.5
2016-08-30,5597.0
2016-08-31,5724.5
2016-09-01,5853.5
2016-09-02,5864.5
2016-09-05,5865.75
2016-09-06,5690.0
2016-09-07,5813.25
2016-09-08,5788.0
2016-09-09,5758.0
2016-09-12,5945.0
2016-09-13,5875.75
2016-09-14,5779.25
2016-09-15,5781.25
2016-09-16,5822.0
2016-09-19,5751.0
2016-09-20,5677.5
2016-09-21,5715.75
2016-09-22,5723.5
2016-09-23,5629.75
2016-09-26,5486.5
2016-09-27,5488.5
2016-09-28,5500.75
2016-09-29,5504.0
2016-09-30,5455.75
2016-10-03,5531.75
2016-10-04,5470.0
2016-10-05,5523.0
2016-10-06,5486.5
2016-10-07,5629.0
2016-10-10,5560.5
2016-10-11,5569.25
2016-10-12,5570.0
2016-10-13,5736.0
2016-10-14,5689.75
2016-10-17,5813.75
2016-10-18,5883.75
2016-10-19,5843.5
2016-10-20,5731.25
2016-10-21,5740.5
2016-10-24,5713.5
2016-10-25,5730.0
2016-10-26,5773.5
2016-10-27,5926.0
2016-10-28,5922.25
2016-10-31,5838.0
2016-11-01,5883.5
2016-11-02,5811.0
2016-11-03,5994.25
2016-11-04,5936.0
2016-11-07,5870.5
2016-11-08,5763.75
2016-11-09,5835.75
2016-11-10,5779.5
2016-11-11,5878.0
2016-11-14,5808.75
2016-11-15,6082.5
2016-11-16,6103.5
2016-11-17,6004.25
2016-11-18,6048.0
2016-11-21,5983.0
2016-11-22,5945.0
2016-11-23,6058.25
2016-11-24,6045.5
2016-11-25,6025.75
2016-11-28,5844.75
2016-11-29,5915.0
2016-11-30,5924.0
2016-12-01,5966.5
2016-12-02,6003.0
2016-12-05,5918.0
2016-12-06,5905.75
2016-12-07,5843.75
2016-12-08,5754.75
2016-12-09,5747.25
2016-12-12,5672.5
2016-12-13,5716.25
2016-12-14,5776.5
2016-12-15,5798.25
2016-12-16,5843.0
2016-12-19,5890.25
2016-12-20,5916.5
2016-12-21,5855.0
2016-12-22,5747.5
2016-12-23,5780.0
2016-12-28,5797.5
2016-12-29,5777.0
2016-12-30,5736.5
