,Label
2014-07-01,2371.5
2014-07-02,2391.0
2014-07-03,2377.5
2014-07-04,2343.0
2014-07-07,2390.5
2014-07-08,2383.0
2014-07-09,2354.5
2014-07-10,2321.75
2014-07-11,2289.5
2014-07-14,2295.25
2014-07-15,2320.25
2014-07-16,2270.75
2014-07-17,2265.0
2014-07-18,2264.25
2014-07-21,2273.25
2014-07-22,2296.25
2014-07-23,2356.75
2014-07-24,2360.0
2014-07-25,2347.5
2014-07-28,2352.0
2014-07-29,2354.0
2014-07-30,2343.0
2014-07-31,2359.25
2014-08-01,2358.75
2014-08-04,2375.5
2014-08-05,2362.0
2014-08-06,2390.75
2014-08-07,2383.75
2014-08-08,2379.5
2014-08-11,2290.5
2014-08-12,2295.75
2014-08-13,2253.0
2014-08-14,2269.0
2014-08-15,2242.0
2014-08-18,2272.5
2014-08-19,2258.25
2014-08-20,2256.75
2014-08-21,2264.5
2014-08-22,2229.5
2014-08-26,2246.75
2014-08-27,2272.25
2014-08-28,2257.5
2014-08-29,2258.25
2014-09-01,2282.5
2014-09-02,2281.75
2014-09-03,2261.5
2014-09-04,2244.75
2014-09-05,2258.25
2014-09-08,2302.0
2014-09-09,2311.5
2014-09-10,2310.75
2014-09-11,2327.75
2014-09-12,2308.5
2014-09-15,2329.5
2014-09-16,2341.5
2014-09-17,2273.25
2014-09-18,2214.0
2014-09-19,2247.5
2014-09-22,2212.5
2014-09-23,2207.5
2014-09-24,2258.0
2014-09-25,2257.0
2014-09-26,2258.5
2014-09-29,2258.0
2014-09-30,2258.0
2014-10-01,2303.75
2014-10-02,2307.5
2014-10-03,2315.5
2014-10-06,2308.25
2014-10-07,2250.25
2014-10-08,2218.5
2014-10-09,2223.25
2014-10-10,2240.75
2014-10-13,2237.0
2014-10-14,2261.0
2014-10-15,2275.0
2014-10-16,2244.25
2014-10-17,2252.25
2014-10-20,2248.0
2014-10-21,2237.0
2014-10-22,2244.0
2014-10-23,2245.0
2014-10-24,2292.0
2014-10-27,2285.5
2014-10-28,2267.0
2014-10-29,2269.5
2014-10-30,2253.25
2014-10-31,2212.75
2014-11-03,2232.5
2014-11-04,2207.5
2014-11-05,2210.0
2014-11-06,2231.0
2014-11-07,2229.25
2014-11-10,2206.75
2014-11-11,2208.25
2014-11-12,2165.0
2014-11-13,2180.75
2014-11-14,2178.5
2014-11-17,2158.75
2014-11-18,2124.25
2014-11-19,2126.0
2014-11-20,2115.0
2014-11-21,2172.25
2014-11-24,2160.25
2014-11-25,2158.75
2014-11-26,2148.5
2014-11-27,2134.25
2014-11-28,2176.5
2014-12-01,2167.0
2014-12-02,2194.75
2014-12-03,2173.0
2014-12-04,2163.0
2014-12-05,2122.5
2014-12-08,2148.25
2014-12-09,2145.5
2014-12-10,2127.5
2014-12-11,2070.5
2014-12-12,2024.0
2014-12-15,2054.25
2014-12-16,2091.75
2014-12-17,2074.0
2014-12-18,2095.0
2014-12-19,2135.0
2014-12-22,2135.25
2014-12-23,2085.25
2014-12-24,2126.0
2014-12-29,2097.75
2014-12-30,2108.75
2014-12-31,2082.25
