,Label
2014-07-01,2076.5
2014-07-02,2061.25
2014-07-03,2060.5
2014-07-04,2087.0
2014-07-07,2090.5
2014-07-08,2083.0
2014-07-09,2069.5
2014-07-10,2068.25
2014-07-11,2093.0
2014-07-14,2079.25
2014-07-15,2067.5
2014-07-16,2077.25
2014-07-17,2055.0
2014-07-18,2061.25
2014-07-21,2046.5
2014-07-22,1997.25
2014-07-23,1963.5
2014-07-24,2017.0
2014-07-25,2004.75
2014-07-28,2017.75
2014-07-29,2033.0
2014-07-30,2020.25
2014-07-31,1984.75
2014-08-01,2002.75
2014-08-04,2022.75
2014-08-05,2030.25
2014-08-06,1995.75
2014-08-07,1997.75
2014-08-08,2018.5
2014-08-11,1995.25
2014-08-12,1985.25
2014-08-13,2001.25
2014-08-14,2030.25
2014-08-15,2032.0
2014-08-18,2035.25
2014-08-19,2040.75
2014-08-20,2019.0
2014-08-21,2032.0
2014-08-22,2041.0
2014-08-26,2021.25
2014-08-27,2028.75
2014-08-28,2029.5
2014-08-29,2056.75
2014-09-01,2053.5
2014-09-02,2046.65
2014-09-03,2056.75
2014-09-04,2056.25
2014-09-05,2023.75
2014-09-08,2055.0
2014-09-09,2023.75
2014-09-10,2023.0
2014-09-11,2035.0
2014-09-12,2032.0
2014-09-15,2027.25
2014-09-16,2013.75
2014-09-17,2003.5
2014-09-18,1970.0
2014-09-19,1982.5
2014-09-22,1953.0
2014-09-23,1904.75
2014-09-24,1868.25
2014-09-25,1848.5
2014-09-26,1864.0
2014-09-29,1861.5
2014-09-30,1846.75
2014-10-01,1850.0
2014-10-02,1820.5
2014-10-03,1874.25
2014-10-06,1843.0
2014-10-07,1859.25
2014-10-08,1830.25
2014-10-09,1829.75
2014-10-10,1834.5
2014-10-13,1837.25
2014-10-14,1856.0
2014-10-15,1851.0
2014-10-16,1813.25
2014-10-17,1750.0
2014-10-20,1765.5
2014-10-21,1842.5
2014-10-22,1845.5
2014-10-23,1894.5
2014-10-24,1908.0
2014-10-27,1876.75
2014-10-28,1832.5
2014-10-29,1857.5
2014-10-30,1856.5
2014-10-31,1874.5
2014-11-03,1846.25
2014-11-04,1844.5
2014-11-05,1834.5
2014-11-06,1835.75
2014-11-07,1853.5
2014-11-10,1832.25
2014-11-11,1838.75
2014-11-12,1837.5
2014-11-13,1817.75
2014-11-14,1786.5
2014-11-17,1819.75
2014-11-18,1835.5
2014-11-19,1818.5
2014-11-20,1774.25
2014-11-21,1795.25
2014-11-24,1782.0
2014-11-25,1754.25
2014-11-26,1747.0
2014-11-27,1758.25
2014-11-28,1733.25
2014-12-01,1745.0
2014-12-02,1713.75
2014-12-03,1734.25
2014-12-04,1738.75
2014-12-05,1766.0
2014-12-08,1816.0
2014-12-09,1817.5
2014-12-10,1838.75
2014-12-11,1809.25
2014-12-12,1804.5
2014-12-15,1815.1
2014-12-16,1776.5
2014-12-17,1742.0
2014-12-18,1715.0
2014-12-19,1684.25
2014-12-22,1716.5
2014-12-23,1789.5
2014-12-24,1847.25
2014-12-29,1853.0
2014-12-30,1842.0
2014-12-31,1848.0
