,Label
2019-01-02,1866.25
2019-01-03,1846.25
2019-01-04,1831.75
2019-01-07,1841.0
2019-01-08,1813.0
2019-01-09,1799.0
2019-01-10,1821.25
2019-01-11,1840.25
2019-01-14,1844.25
2019-01-15,1862.0
2019-01-16,1847.5
2019-01-17,1878.5
2019-01-18,1896.25
2019-01-21,1873.25
2019-01-22,1902.5
2019-01-23,1846.5
2019-01-24,1874.25
2019-01-25,1890.75
2019-01-28,1892.0
2019-01-29,1859.25
2019-01-30,1895.25
2019-01-31,1898.75
2019-02-01,1881.0
2019-02-04,1871.5
2019-02-05,1857.5
2019-02-06,1855.75
2019-02-07,1832.5
2019-02-08,1833.0
2019-02-11,1820.75
2019-02-12,1825.0
2019-02-13,1824.5
2019-02-14,1829.0
2019-02-15,1849.0
2019-02-18,1885.25
2019-02-19,1890.0
2019-02-20,1880.5
2019-02-21,1885.25
2019-02-22,1896.5
2019-02-25,1889.5
2019-02-26,1896.75
2019-02-27,1852.0
2019-02-28,1849.25
2019-03-01,1842.75
2019-03-04,1839.0
2019-03-05,1844.5
2019-03-06,1816.75
2019-03-07,1847.5
2019-03-08,1881.0
2019-03-11,1877.25
2019-03-12,1874.75
2019-03-13,1899.5
2019-03-14,1922.0
2019-03-15,1912.75
2019-03-18,1873.5
2019-03-19,1876.75
2019-03-20,1854.0
2019-03-21,1864.5
2019-03-22,1891.75
2019-03-25,1886.25
2019-03-26,1893.0
2019-03-27,1876.0
2019-03-28,1862.5
2019-03-29,1871.5
2019-04-01,1872.0
2019-04-02,1864.25
2019-04-03,1844.5
2019-04-04,1851.25
2019-04-05,1838.75
2019-04-08,1840.25
2019-04-09,1844.0
2019-04-10,1848.0
2019-04-11,1837.75
2019-04-12,1834.25
2019-04-15,1853.25
2019-04-16,1850.5
2019-04-17,1857.0
2019-04-18,1843.0
2019-04-23,1823.0
2019-04-24,1813.75
2019-04-25,1783.0
2019-04-26,1807.0
2019-04-29,1796.5
2019-04-30,1769.5
2019-05-01,1786.0
2019-05-02,1765.5
2019-05-03,1767.75
2019-05-07,1776.75
2019-05-08,1777.5
2019-05-09,1813.5
2019-05-10,1824.5
2019-05-13,1830.75
2019-05-14,1807.0
2019-05-15,1765.5
2019-05-16,1762.25
2019-05-17,1745.0
2019-05-20,1765.75
2019-05-21,1771.0
2019-05-22,1778.0
2019-05-23,1766.25
2019-05-24,1757.5
2019-05-28,1773.0
2019-05-29,1753.75
2019-05-30,1760.75
2019-05-31,1743.0
2019-06-03,1745.75
2019-06-04,1732.75
2019-06-05,1744.75
2019-06-06,1748.25
2019-06-07,1759.5
2019-06-10,1756.0
2019-06-11,1732.75
2019-06-12,1728.25
2019-06-13,1751.75
2019-06-14,1757.25
2019-06-17,1756.5
2019-06-18,1742.5
2019-06-19,1768.75
2019-06-20,1791.25
2019-06-21,1795.25
2019-06-24,1770.5
2019-06-25,1779.75
2019-06-26,1770.5
2019-06-27,1756.25
2019-06-28,1764.75
