,Label
2017-07-03,2783.25
2017-07-04,2791.0
2017-07-05,2777.75
2017-07-06,2819.5
2017-07-07,2830.5
2017-07-10,2805.0
2017-07-11,2786.25
2017-07-12,2808.25
2017-07-13,2783.5
2017-07-14,2736.25
2017-07-17,2717.5
2017-07-18,2747.5
2017-07-19,2783.5
2017-07-20,2834.25
2017-07-21,2803.75
2017-07-24,2796.25
2017-07-25,2767.0
2017-07-26,2785.0
2017-07-27,2768.25
2017-07-28,2788.5
2017-07-31,2782.25
2017-08-01,2801.5
2017-08-02,2847.5
2017-08-03,2917.75
2017-08-04,2919.75
2017-08-07,2925.5
2017-08-08,2882.75
2017-08-09,2901.5
2017-08-10,2946.0
2017-08-11,3107.5
2017-08-14,3052.5
2017-08-15,3117.0
2017-08-16,3119.0
2017-08-17,3110.0
2017-08-18,3089.5
2017-08-21,3112.25
2017-08-22,3055.25
2017-08-23,3103.0
2017-08-24,3087.25
2017-08-25,3141.5
2017-08-29,3185.0
2017-08-30,3205.25
2017-08-31,3138.0
2017-09-01,3091.5
2017-09-04,3125.5
2017-09-05,3028.5
2017-09-06,3080.75
2017-09-07,3056.0
2017-09-08,3022.25
2017-09-11,3009.25
2017-09-12,3042.5
2017-09-13,3127.5
2017-09-14,3125.25
2017-09-15,3149.25
2017-09-18,3117.25
2017-09-19,3077.0
2017-09-20,3162.5
2017-09-21,3168.0
2017-09-22,3149.5
2017-09-25,3188.0
2017-09-26,3205.25
2017-09-27,3273.0
2017-09-28,3313.5
2017-09-29,3364.5
2017-10-02,3353.5
2017-10-03,3297.5
2017-10-04,3301.0
2017-10-05,3352.0
2017-10-06,3295.0
2017-10-09,3341.0
2017-10-10,3294.0
2017-10-11,3228.0
2017-10-12,3109.75
2017-10-13,3179.0
2017-10-16,3170.0
2017-10-17,3152.0
2017-10-18,3186.0
2017-10-19,3245.5
2017-10-20,3269.0
2017-10-23,3274.0
2017-10-24,3230.0
2017-10-25,3271.0
2017-10-26,3322.0
2017-10-27,3325.5
2017-10-30,3296.0
2017-10-31,3251.0
2017-11-01,3264.0
2017-11-02,3202.0
2017-11-03,3236.5
2017-11-06,3228.5
2017-11-07,3267.25
2017-11-08,3242.0
2017-11-09,3184.0
2017-11-10,3193.0
2017-11-13,3184.0
2017-11-14,3215.5
2017-11-15,3196.0
2017-11-16,3221.0
2017-11-17,3260.25
2017-11-20,3268.5
2017-11-21,3262.75
2017-11-22,3212.5
2017-11-23,3178.0
2017-11-24,3179.25
2017-11-27,3177.25
2017-11-28,3266.5
2017-11-29,3188.0
2017-11-30,3130.0
2017-12-01,3099.5
2017-12-04,3100.75
2017-12-05,3090.0
2017-12-06,3129.5
2017-12-07,3154.0
2017-12-08,3152.5
2017-12-11,3187.0
2017-12-12,3204.5
2017-12-13,3190.0
2017-12-14,3192.25
2017-12-15,3207.75
2017-12-18,3235.0
2017-12-19,3265.25
2017-12-20,3275.0
2017-12-21,3318.0
2017-12-22,3337.5
2017-12-27,3372.5
2017-12-28,3346.5
2017-12-29,3384.5
