,Label
2017-01-03,2371.0
2017-01-04,2329.25
2017-01-05,2340.75
2017-01-06,2328.75
2017-01-09,2351.0
2017-01-10,2344.25
2017-01-11,2388.0
2017-01-12,2337.5
2017-01-13,2418.5
2017-01-16,2417.5
2017-01-17,2348.5
2017-01-18,2313.75
2017-01-19,2260.5
2017-01-20,2239.25
2017-01-23,2301.5
2017-01-24,2255.5
2017-01-25,2267.25
2017-01-26,2229.75
2017-01-27,2252.5
2017-01-30,2252.25
2017-01-31,2253.75
2017-02-01,2298.5
2017-02-02,2246.0
2017-02-03,2243.25
2017-02-06,2239.75
2017-02-07,2229.25
2017-02-08,2252.25
2017-02-09,2248.5
2017-02-10,2258.25
2017-02-13,2264.75
2017-02-14,2209.0
2017-02-15,2232.0
2017-02-16,2231.0
2017-02-17,2281.5
2017-02-20,2265.5
2017-02-21,2269.75
2017-02-22,2367.75
2017-02-23,2363.0
2017-02-24,2342.5
2017-02-27,2284.75
2017-02-28,2318.5
2017-03-01,2341.5
2017-03-02,2343.5
2017-03-03,2330.5
2017-03-06,2276.0
2017-03-07,2297.25
2017-03-08,2300.5
2017-03-09,2285.25
2017-03-10,2244.75
2017-03-13,2256.25
2017-03-14,2249.25
2017-03-15,2246.5
2017-03-16,2239.75
2017-03-17,2098.5
2017-03-20,2155.25
2017-03-21,2156.75
2017-03-22,2142.5
2017-03-23,2163.0
2017-03-24,2169.0
2017-03-27,2189.0
2017-03-28,2218.0
2017-03-29,2283.5
2017-03-30,2262.0
2017-03-31,2207.0
2017-04-03,2191.75
2017-04-04,2183.25
2017-04-05,2166.75
2017-04-06,2170.75
2017-04-07,2186.5
2017-04-10,2170.0
2017-04-11,2119.5
2017-04-12,2126.0
2017-04-13,2073.75
2017-04-18,2094.75
2017-04-19,2056.0
2017-04-20,2074.25
2017-04-21,2068.75
2017-04-24,2070.25
2017-04-25,2048.75
2017-04-26,2065.25
2017-04-27,2104.75
2017-04-28,2088.0
2017-05-02,2099.25
2017-05-03,2089.0
2017-05-04,2089.25
2017-05-05,2082.75
2017-05-08,2051.0
2017-05-09,2041.0
2017-05-10,2071.5
2017-05-11,2077.25
2017-05-12,2030.5
2017-05-15,2032.5
2017-05-16,2056.0
2017-05-17,2072.25
2017-05-18,2091.0
2017-05-19,2107.0
2017-05-22,2105.0
2017-05-23,2163.5
2017-05-24,2186.0
2017-05-25,2213.0
2017-05-26,2238.75
2017-05-30,2272.75
2017-05-31,2283.75
2017-06-01,2297.75
2017-06-02,2273.0
2017-06-05,2315.75
2017-06-06,2279.25
2017-06-07,2253.0
2017-06-08,2265.0
2017-06-09,2278.75
2017-06-12,2302.5
2017-06-13,2284.5
2017-06-14,2307.0
2017-06-15,2275.75
2017-06-16,2295.75
2017-06-19,2269.75
2017-06-20,2245.25
2017-06-21,2187.75
2017-06-22,2184.5
2017-06-23,2212.25
2017-06-26,2233.5
2017-06-27,2294.5
2017-06-28,2290.0
2017-06-29,2287.0
2017-06-30,2297.5
