,Label
2019-01-02,20655.0
2019-01-03,20690.0
2019-01-04,20735.0
2019-01-07,20785.0
2019-01-08,20560.0
2019-01-09,20814.0
2019-01-10,21120.0
2019-01-11,20815.0
2019-01-14,20785.0
2019-01-15,20805.0
2019-01-16,20885.0
2019-01-17,20930.0
2019-01-18,20985.0
2019-01-21,20882.0
2019-01-22,20910.0
2019-01-23,21055.0
2019-01-24,21000.0
2019-01-25,21097.0
2019-01-28,21057.0
2019-01-29,20970.0
2019-01-30,21153.0
2019-01-31,20950.0
2019-02-01,21250.0
2019-02-04,21180.0
2019-02-05,21201.0
2019-02-06,21299.0
2019-02-07,21508.0
2019-02-08,21680.0
2019-02-11,21905.0
2019-02-12,21770.0
2019-02-13,21680.0
2019-02-14,21747.0
2019-02-15,21710.0
2019-02-18,21534.0
2019-02-19,21597.0
2019-02-20,21445.0
2019-02-21,21521.0
2019-02-22,21420.0
2019-02-25,21091.0
2019-02-26,21395.0
2019-02-27,21227.0
2019-02-28,21232.0
2019-03-01,21120.5
2019-03-04,21220.0
2019-03-05,21330.0
2019-03-06,21420.0
2019-03-07,21432.0
2019-03-08,21490.0
2019-03-11,21410.0
2019-03-12,21345.0
2019-03-13,21400.0
2019-03-14,21475.0
2019-03-15,21447.0
2019-03-18,21524.0
2019-03-19,21290.0
2019-03-20,21315.0
2019-03-21,21270.0
2019-03-22,21130.0
2019-03-25,20940.0
2019-03-26,20967.0
2019-03-27,20930.0
2019-03-28,20640.0
2019-03-29,20710.0
2019-04-01,20690.0
2019-04-02,20650.0
2019-04-03,20485.0
2019-04-04,20350.0
2019-04-05,19980.0
2019-04-08,19781.0
2019-04-09,19913.0
2019-04-10,20035.0
2019-04-11,19745.0
2019-04-12,19741.0
2019-04-15,19639.0
2019-04-16,19362.0
2019-04-17,19420.0
2019-04-18,19542.0
2019-04-23,19600.0
2019-04-24,19428.0
2019-04-25,19821.0
2019-04-26,19505.0
2019-04-29,20005.0
2019-04-30,20040.0
2019-05-01,19645.0
2019-05-02,19690.0
2019-05-03,19670.0
2019-05-07,19724.0
2019-05-08,19620.0
2019-05-09,19645.0
2019-05-10,19590.0
2019-05-13,19459.0
2019-05-14,18880.0
2019-05-15,18892.0
2019-05-16,18825.0
2019-05-17,19350.0
2019-05-20,19255.0
2019-05-21,19310.0
2019-05-22,19381.0
2019-05-23,19340.0
2019-05-24,19350.0
2019-05-28,19285.0
2019-05-29,19530.0
2019-05-30,19533.0
2019-05-31,19356.0
2019-06-03,19092.0
2019-06-04,19230.0
2019-06-05,18955.0
2019-06-06,19220.0
2019-06-07,19070.0
2019-06-10,19095.0
2019-06-11,19065.0
2019-06-12,18771.0
2019-06-13,18843.0
2019-06-14,18833.0
2019-06-17,18890.0
2019-06-18,17664.0
2019-06-19,18303.0
2019-06-20,18358.0
2019-06-21,18355.0
2019-06-24,18476.0
2019-06-25,18192.0
2019-06-26,18148.0
2019-06-27,18297.0
2019-06-28,18163.5
2019-07-01,17845.0
