,Label
2020-07-01,17076.0
2020-07-02,17031.0
2020-07-03,17134.5
2020-07-06,17411.0
2020-07-07,17379.0
2020-07-08,17525.0
2020-07-09,17387.0
2020-07-10,17345.0
2020-07-13,17436.0
2020-07-14,17394.0
2020-07-15,17408.0
2020-07-16,17620.0
2020-07-17,17630.0
2020-07-20,17853.0
2020-07-21,17689.5
2020-07-22,18066.75
2020-07-23,18043.0
2020-07-24,17961.5
2020-07-27,17827.0
2020-07-28,17909.0
2020-07-29,18019.0
2020-07-30,17767.0
2020-07-31,17886.0
2020-08-03,17839.5
2020-08-04,17751.0
2020-08-05,17730.0
2020-08-06,17711.0
2020-08-07,17591.75
2020-08-10,17520.5
2020-08-11,17608.0
2020-08-12,17306.0
2020-08-13,17583.0
2020-08-14,17633.0
2020-08-17,17566.0
2020-08-18,17550.0
2020-08-19,17309.0
2020-08-20,17371.83
2020-08-21,17565.0
2020-08-24,17826.0
2020-08-25,17867.0
2020-08-26,18205.61
2020-08-27,18363.5
2020-08-28,18233.0
2020-09-01,18245.0
2020-09-02,18314.0
2020-09-03,18028.0
2020-09-04,18015.0
2020-09-07,17998.0
2020-09-08,18095.0
2020-09-09,18125.0
2020-09-10,18178.0
2020-09-11,18245.0
2020-09-14,18160.0
2020-09-15,18070.5
2020-09-16,18070.0
2020-09-17,18209.0
2020-09-18,17810.5
2020-09-21,17241.0
2020-09-22,17150.0
2020-09-23,17312.75
2020-09-24,17410.0
2020-09-25,17448.75
2020-09-28,17254.0
2020-09-29,17776.0
2020-09-30,17850.0
2020-10-01,18148.0
2020-10-02,18078.0
2020-10-05,18152.0
2020-10-06,18276.0
2020-10-07,18236.0
2020-10-08,18241.68
2020-10-09,18282.0
2020-10-12,18339.0
2020-10-13,18299.75
2020-10-14,18621.0
2020-10-15,18647.0
2020-10-16,18737.5
2020-10-19,18686.0
2020-10-20,18434.0
2020-10-21,18070.0
2020-10-22,18081.0
2020-10-23,17934.0
2020-10-26,17828.0
2020-10-27,17724.0
