,Label
2020-07-01,1832.75
2020-07-02,1811.0
2020-07-03,1813.0
2020-07-06,1823.0
2020-07-07,1802.0
2020-07-08,1784.0
2020-07-09,1748.75
2020-07-10,1743.5
2020-07-13,1761.75
2020-07-14,1784.0
2020-07-15,1776.75
2020-07-16,1798.5
2020-07-17,1836.38
2020-07-20,1788.6
2020-07-21,1778.5
2020-07-22,1756.1
2020-07-23,1732.75
2020-07-24,1737.75
2020-07-27,1748.0
2020-07-28,1796.5
2020-07-29,1797.0
2020-07-30,1770.75
2020-07-31,1763.0
2020-08-03,1759.75
2020-08-04,1784.5
2020-08-05,1832.25
2020-08-06,1806.5
