,Label
2019-07-01,17605.0
2019-07-02,17450.0
2019-07-03,17315.0
2019-07-04,17320.0
2019-07-05,16971.0
2019-07-08,16907.0
2019-07-09,17020.0
2019-07-10,16780.0
2019-07-11,16880.0
2019-07-12,16950.0
2019-07-15,16870.0
2019-07-16,17150.0
2019-07-17,17184.0
2019-07-18,17188.5
2019-07-19,16599.25
2019-07-22,16480.0
2019-07-23,16480.0
2019-07-24,16222.0
2019-07-25,16200.0
2019-07-26,15906.0
2019-07-29,15773.0
2019-07-30,15760.0
2019-07-31,15798.0
2019-08-01,16350.0
2019-08-02,16812.0
2019-08-05,16705.0
2019-08-06,17185.0
2019-08-07,17458.0
2019-08-08,17417.0
2019-08-09,17329.0
2019-08-12,17430.0
2019-08-13,17791.0
2019-08-14,17139.0
2019-08-15,16470.0
2019-08-16,17158.0
2019-08-19,16859.0
2019-08-20,16670.0
2019-08-21,16484.0
2019-08-22,16726.0
2019-08-23,16524.0
2019-08-27,16483.0
2019-08-28,16515.0
2019-08-29,16270.0
2019-08-30,16108.0
2019-09-02,15910.0
2019-09-03,16228.0
2019-09-04,16535.0
2019-09-05,16452.0
2019-09-06,16448.0
2019-09-09,16307.0
2019-09-10,16382.0
2019-09-11,16416.5
2019-09-12,16425.0
2019-09-13,16491.0
2019-09-16,16493.0
2019-09-17,16645.0
2019-09-18,16841.0
2019-09-19,17109.0
2019-09-20,16917.0
2019-09-23,16732.0
2019-09-24,16806.0
2019-09-25,16507.0
2019-09-26,16740.0
2019-09-27,16639.0
2019-09-30,16689.5
2019-10-01,16825.0
2019-10-02,16760.0
2019-10-03,16490.0
2019-10-04,16485.0
2019-10-07,16398.0
2019-10-08,16429.5
2019-10-09,16540.0
2019-10-10,16556.0
2019-10-11,16686.0
2019-10-14,16561.0
2019-10-15,16329.0
2019-10-16,15991.0
2019-10-17,16190.0
2019-10-18,16073.5
2019-10-21,16034.0
2019-10-22,15965.0
2019-10-23,16005.0
2019-10-24,16376.0
2019-10-25,16328.0
2019-10-28,16458.0
2019-10-29,16320.0
2019-10-30,16396.0
2019-10-31,16420.0
2019-11-01,16504.0
2019-11-04,16516.0
2019-11-05,16771.0
2019-11-06,16772.0
2019-11-07,16835.0
2019-11-08,17110.0
2019-11-11,17170.0
2019-11-12,17440.0
2019-11-13,17318.0
2019-11-14,17273.0
2019-11-15,17242.0
2019-11-18,17218.0
2019-11-19,17365.0
2019-11-20,17305.0
2019-11-21,17385.0
2019-11-22,17345.0
2019-11-25,17298.0
2019-11-26,17127.0
2019-11-27,17130.0
2019-11-28,17023.0
2019-11-29,17178.0
2019-12-02,17189.0
2019-12-03,16801.0
2019-12-04,16854.0
2019-12-05,17006.0
2019-12-06,17121.0
2019-12-09,17240.0
2019-12-10,17209.0
2019-12-11,17347.0
2019-12-12,17400.0
2019-12-13,17408.0
2019-12-16,17622.0
2019-12-17,17770.0
2019-12-18,17806.0
2019-12-19,17525.0
2019-12-20,17370.0
2019-12-23,16983.0
2019-12-24,16810.0
2019-12-27,16236.0
2019-12-30,16290.0
2019-12-31,16195.0
