,Label
2014-07-01,19695.0
2014-07-02,19446.0
2014-07-03,19182.0
2014-07-04,19308.0
2014-07-07,19270.5
2014-07-08,19245.0
2014-07-09,19224.0
2014-07-10,19129.0
2014-07-11,18587.5
2014-07-14,18751.0
2014-07-15,19027.0
2014-07-16,18979.0
2014-07-17,19094.0
2014-07-18,19143.0
2014-07-21,18738.0
2014-07-22,18583.0
2014-07-23,18899.0
2014-07-24,18435.5
2014-07-25,18334.0
2014-07-28,18422.5
2014-07-29,18339.0
2014-07-30,18653.0
2014-07-31,18826.0
2014-08-01,18482.0
2014-08-04,18567.0
2014-08-05,18665.5
2014-08-06,18473.0
2014-08-07,18595.0
2014-08-08,18584.0
2014-08-11,18408.5
2014-08-12,18465.0
2014-08-13,18867.0
2014-08-14,18746.0
2014-08-15,18668.0
2014-08-18,18864.0
2014-08-19,18762.5
2014-08-20,18565.0
2014-08-21,18717.0
2014-08-22,18661.0
2014-08-26,18473.0
2014-08-27,18999.0
2014-08-28,19317.0
2014-08-29,19493.5
2014-09-01,19846.0
2014-09-02,18839.5
2014-09-03,18647.0
2014-09-04,18334.0
2014-09-05,18311.0
2014-09-08,17964.0
2014-09-09,18013.0
2014-09-10,17994.0
2014-09-11,17826.0
2014-09-12,17693.5
2014-09-15,16948.0
2014-09-16,17052.0
2014-09-17,17330.5
2014-09-18,17259.0
2014-09-19,16914.0
2014-09-22,16609.0
2014-09-23,16241.5
2014-09-24,16019.5
2014-09-25,15953.0
2014-09-26,16478.5
2014-09-29,16628.0
2014-09-30,16878.0
2014-10-01,16460.0
2014-10-02,16602.5
2014-10-03,16301.0
2014-10-06,16371.0
2014-10-07,16271.0
2014-10-08,15753.0
2014-10-09,15391.0
2014-10-10,15630.0
2014-10-13,15297.0
2014-10-14,15230.0
2014-10-15,15142.0
2014-10-16,15080.0
2014-10-17,14949.0
2014-10-20,14725.0
2014-10-21,15484.0
2014-10-22,15608.0
2014-10-23,15713.0
2014-10-24,15720.0
2014-10-27,15686.0
2014-10-28,15217.0
2014-10-29,15261.5
2014-10-30,15438.0
2014-10-31,15367.0
2014-11-03,15185.0
2014-11-04,15363.5
2014-11-05,15546.5
2014-11-06,15342.0
2014-11-07,15530.0
2014-11-10,15743.0
2014-11-11,15600.0
2014-11-12,16096.0
2014-11-13,16306.0
2014-11-14,16573.0
2014-11-17,16596.5
2014-11-18,16470.0
2014-11-19,16295.0
2014-11-20,16302.0
2014-11-21,16223.0
2014-11-24,16241.0
2014-11-25,16270.0
2014-11-26,16530.0
2014-11-27,17055.0
2014-11-28,16732.5
2014-12-01,16609.0
2014-12-02,16470.0
2014-12-03,16253.5
2014-12-04,16210.0
2014-12-05,16608.0
2014-12-08,16377.0
2014-12-09,15928.0
2014-12-10,15553.0
2014-12-11,15580.0
2014-12-12,15533.0
2014-12-15,15579.0
2014-12-16,15375.0
2014-12-17,15260.0
2014-12-18,14966.0
2014-12-19,14999.0
2014-12-22,15074.0
2014-12-23,14756.0
2014-12-24,15126.0
2014-12-29,15191.0
2014-12-30,15483.0
2014-12-31,15486.0
