,Label
2017-01-03,2700.75
2017-01-04,2680.25
2017-01-05,2709.75
2017-01-06,2774.25
2017-01-09,2733.5
2017-01-10,2701.25
2017-01-11,2758.5
2017-01-12,2753.0
2017-01-13,2754.5
2017-01-16,2775.75
2017-01-17,2811.5
2017-01-18,2787.75
2017-01-19,2751.25
2017-01-20,2741.5
2017-01-23,2770.25
2017-01-24,2852.75
2017-01-25,2872.5
2017-01-26,2840.5
2017-01-27,2793.75
2017-01-30,2792.5
2017-01-31,2794.25
2017-02-01,2849.5
2017-02-02,2831.5
2017-02-03,2935.0
2017-02-06,2923.5
2017-02-07,2904.25
2017-02-08,2869.0
2017-02-09,2851.25
2017-02-10,2803.25
2017-02-13,2886.5
2017-02-14,2873.25
2017-02-15,2860.5
2017-02-16,2787.0
2017-02-17,2825.0
2017-02-20,2800.75
2017-02-21,2817.25
2017-02-22,2853.25
2017-02-23,2772.75
2017-02-24,2767.0
2017-02-27,2731.5
2017-02-28,2685.25
2017-03-01,2700.0
2017-03-02,2669.5
2017-03-03,2687.5
2017-03-06,2724.75
2017-03-07,2730.5
2017-03-08,2788.5
2017-03-09,2811.0
2017-03-10,2864.0
2017-03-13,2843.75
2017-03-14,2809.0
2017-03-15,2836.0
2017-03-16,2794.5
2017-03-17,2811.75
2017-03-20,2742.0
2017-03-21,2804.25
2017-03-22,2838.75
2017-03-23,2852.5
2017-03-24,2750.25
2017-03-27,2681.0
2017-03-28,2708.75
2017-03-29,2750.25
2017-03-30,2701.25
2017-03-31,2663.0
2017-04-03,2591.5
2017-04-04,2546.25
2017-04-05,2589.0
2017-04-06,2610.5
2017-04-07,2504.0
2017-04-10,2528.0
2017-04-11,2617.5
2017-04-12,2571.5
2017-04-13,2590.0
2017-04-18,2591.5
2017-04-19,2615.25
2017-04-20,2590.75
2017-04-21,2618.5
2017-04-24,2649.5
2017-04-25,2566.5
2017-04-26,2566.25
2017-04-27,2582.5
2017-04-28,2589.75
2017-05-02,2609.0
2017-05-03,2586.0
2017-05-04,2585.0
2017-05-05,2550.0
2017-05-08,2561.25
2017-05-09,2532.0
2017-05-10,2546.25
2017-05-11,2518.25
2017-05-12,2604.0
2017-05-15,2619.75
2017-05-16,2648.0
2017-05-17,2625.0
2017-05-18,2624.5
2017-05-19,2631.0
2017-05-22,2613.0
2017-05-23,2587.0
2017-05-24,2557.25
2017-05-25,2514.5
2017-05-26,2469.0
2017-05-30,2442.0
2017-05-31,2428.75
2017-06-01,2449.5
2017-06-02,2515.0
2017-06-05,2476.0
2017-06-06,2454.25
2017-06-07,2476.0
2017-06-08,2489.25
2017-06-09,2512.25
2017-06-12,2544.75
2017-06-13,2545.0
2017-06-14,2631.5
2017-06-15,2697.25
2017-06-16,2704.0
2017-06-19,2717.0
2017-06-20,2747.25
2017-06-21,2735.0
2017-06-22,2756.0
2017-06-23,2753.25
2017-06-26,2802.0
2017-06-27,2793.5
2017-06-28,2779.5
2017-06-29,2783.25
2017-06-30,2791.0
