,Label
2020-01-02,1796.5
2020-01-03,1792.75
2020-01-06,1805.5
2020-01-07,1814.5
2020-01-08,1797.25
2020-01-09,1783.5
2020-01-10,1770.0
2020-01-13,1754.75
2020-01-14,1738.0
2020-01-15,1723.5
2020-01-16,1717.5
2020-01-17,1705.5
2020-01-20,1660.5
2020-01-21,1658.0
2020-01-22,1690.5
2020-01-23,1711.75
2020-01-24,1698.25
2020-01-27,1674.25
2020-01-28,1709.25
2020-01-29,1711.75
2020-01-30,1722.15
2020-01-31,1696.25
2020-02-03,1692.5
2020-02-04,1690.5
2020-02-05,1690.25
2020-02-06,1686.0
2020-02-07,1689.25
2020-02-10,1675.75
2020-02-11,1683.25
2020-02-12,1674.5
2020-02-13,1670.75
2020-02-14,1676.5
2020-02-17,1701.25
2020-02-18,1708.0
2020-02-19,1715.75
2020-02-20,1704.5
2020-02-21,1663.0
2020-02-24,1668.25
2020-02-25,1679.75
2020-02-26,1659.5
2020-02-27,1639.25
2020-02-28,1662.35
2020-03-02,1659.75
2020-03-03,1630.25
2020-03-04,1626.25
2020-03-05,1607.75
2020-03-06,1558.75
2020-03-09,1527.0
2020-03-10,1514.25
2020-03-11,1503.25
2020-03-12,1504.5
2020-03-13,1516.0
2020-03-16,1496.0
2020-03-17,1492.5
2020-03-18,1464.85
2020-03-19,1457.6
2020-03-20,1448.1
2020-03-23,1436.5
2020-03-24,1439.95
2020-03-25,1425.85
2020-03-26,1440.5
2020-03-27,1465.94
2020-03-30,1469.25
2020-03-31,1474.75
2020-04-01,1469.5
2020-04-02,1464.1
2020-04-03,1450.75
2020-04-06,1476.3
2020-04-07,1475.5
2020-04-08,1478.5
2020-04-09,1470.25
2020-04-14,1465.25
2020-04-15,1466.25
2020-04-16,1459.0
2020-04-17,1449.11
2020-04-20,1442.85
2020-04-21,1444.25
2020-04-22,1442.65
2020-04-23,1449.0
2020-04-24,1461.0
2020-04-27,1440.25
2020-04-28,1444.5
2020-04-29,1440.45
2020-04-30,1428.9
2020-05-01,1462.75
2020-05-04,1459.65
2020-05-05,1484.0
2020-05-06,1494.75
2020-05-07,1481.25
2020-05-11,1494.5
2020-05-12,1500.5
2020-05-13,1514.45
2020-05-14,1526.25
2020-05-15,1509.0
2020-05-18,1519.75
2020-05-19,1541.35
2020-05-20,1545.25
2020-05-21,1566.1
2020-05-22,1579.5
2020-05-26,1580.25
2020-05-27,1605.5
2020-05-28,1576.3
2020-05-29,1560.75
2020-06-01,1553.8
2020-06-02,1577.0
2020-06-03,1582.75
2020-06-04,1589.5
2020-06-05,1573.0
2020-06-08,1588.5
2020-06-09,1575.75
2020-06-10,1556.25
2020-06-11,1550.75
2020-06-12,1586.25
2020-06-15,1589.5
2020-06-16,1601.75
2020-06-17,1600.0
2020-06-18,1603.25
2020-06-19,1582.75
2020-06-22,1601.25
2020-06-23,1600.75
2020-06-24,1633.5
2020-06-25,1636.75
2020-06-26,1659.08
2020-06-29,1656.5
2020-06-30,1654.1
