date,LMNIDY,return_5d,discrete_5d,score,horizon,discrete_score
2017-07-05,9121.5,0.4165981472345592,0,7.917810378159905,5,1
2017-07-06,9037.0,1.4329976762199823,1,4.515508530929712,5,1
2017-07-07,8879.75,7.317210507052562,1,1.217161182518953,5,1
2017-07-11,9087.0,7.109056894464617,1,15.216079537237786,5,1
2017-07-12,9159.5,4.825590916534739,1,6.457558056310942,5,1
2017-07-13,9166.5,3.03823705885562,1,10.65358075145342,5,1
2017-07-14,9529.5,-0.634870664777798,0,14.99017402845532,5,1
2017-07-18,9733.0,2.2809000308229743,1,-8.111271270244933,5,-1
2017-07-19,9601.5,4.093110451491944,1,8.064343880251528,5,1
2017-07-20,9445.0,6.802541026998421,1,2.3372484967125216,5,1
2017-07-21,9469.0,7.249973598056814,1,-2.5447592163756987,5,0
2017-07-25,9955.0,2.8729281767955865,1,-7.127830317569172,5,-1
2017-07-26,9994.5,3.1017059382660417,1,3.5584147319513333,5,1
2017-07-27,10087.5,2.4535315985130035,1,13.480089472724412,5,1
2017-07-28,10155.5,0.5317315740239303,0,2.512361381298064,5,1
2017-08-01,10241.0,3.4225173322917746,1,0.2061077974392709,5,1
2017-08-02,10304.5,4.007957688388576,1,2.6360840815339848,5,1
2017-08-03,10335.0,5.83454281567488,1,5.78336905510514,5,1
2017-08-04,10209.5,3.976688378471027,1,4.225534543880113,5,1
2017-08-08,10591.5,-2.7663692583675625,-1,1.2751020931309742,5,1
2017-08-09,10717.5,-0.10263587590390033,0,5.029373056570433,5,1
2017-08-10,10938.0,-2.445602486743459,-1,3.9812548526060794,5,1
2017-08-11,10615.5,2.9485186755216386,1,12.488813285675233,5,1
2017-08-15,10298.5,10.341311841530311,1,2.8736867107993804,5,1
2017-08-16,10706.5,8.406108438798851,1,3.3858484139659595,5,1
2017-08-17,10670.5,9.54500726301486,1,0.5172505678054412,5,1
2017-08-18,10928.5,4.55231733540742,1,3.6128266072884,5,1
2017-08-22,11363.5,1.3772165265983238,1,-11.785578371625695,5,-1
