date,LMPBDY,return_60d,discrete_60d,score,horizon,discrete_score
2018-07-04,2318.0,-13.912855910267474,-1,10.162969198571504,60,1
2018-07-05,2351.5,-13.980438018286199,-1,6.575740935111304,60,0
2018-07-06,2327.25,-13.374154044473086,-1,20.89352988560088,60,1
2018-07-10,2302.75,-13.158180436434696,-1,30.831229965033923,60,1
2018-07-11,2180.0,-8.864678899082568,-1,19.202207967711395,60,1
2018-07-12,2192.75,-9.839242959753737,-1,-3.678361608348556,60,-1
2018-07-13,2183.75,-10.807097882083573,-1,-1.8281041207284163,60,-1
2018-07-16,2156.25,-11.455072463768113,-1,4.261360048173342,60,0
2018-07-17,2147.0,-11.690731252911036,-1,7.731103519358878,60,1
2018-07-18,2149.5,-6.257269132356358,-1,13.24216134281188,60,1
2018-07-19,2096.75,-1.347323238345055,-1,-20.32347886925252,60,-1
2018-07-20,2115.5,-1.0635783502717988,-1,-27.295550218472453,60,-1
2018-07-24,2136.75,-4.925704925704921,-1,-0.7821585538737236,60,-1
2018-07-25,2133.5,-7.147879071947505,-1,-13.395220158580484,60,-1
2018-07-27,2129.25,-6.598567570740876,-1,18.9014375,60,1
2018-07-30,2138.5,-6.523263970072478,-1,8.102923112434116,60,1
2018-07-31,2140.5,-7.0544265358561065,-1,6.078206229875348,60,0
2018-08-01,2112.5,-5.408284023668642,-1,8.058242609349174,60,1
2018-08-02,2103.0,-5.622919638611513,-1,15.526183293812258,60,1
2018-08-03,2104.75,-7.696876113552675,-1,15.206163423531114,60,1
2018-08-06,2103.5,-8.735440931780369,-1,2.9918396106201692,60,0
2018-08-07,2136.75,-11.00971100971101,-1,2.7945372297057776,60,0
2018-08-08,2120.5,-8.924781891063429,-1,1.661272427834836,60,0
2018-08-09,2091.0,-5.894308943089433,-1,1.0837709745672357,60,0
2018-08-10,2082.75,-8.47437282439083,-1,6.3232197025212376,60,0
2018-08-14,2050.5,-7.1080224335527955,-1,-0.08570007241311745,60,0
2018-08-15,1901.0,4.431877958968955,0,0.498908417609005,60,0
2018-08-16,2014.0,-2.8550148957298904,-1,3.4841575798731044,60,0
2018-08-17,1962.5,-2.7898089171974556,-1,8.591428865008481,60,1
2018-08-21,1985.0,-2.6826196473551667,-1,1.4943613051064617,60,0
2018-08-22,1992.0,-4.0035140562248985,-1,8.112681138439335,60,1
2018-08-23,2041.5,-2.6328679892236084,-1,6.238541626909893,60,0
2018-08-24,2069.0,-4.108264862252299,-1,2.9626750373776005,60,0
2018-08-28,2064.75,-6.0418936917302375,-1,-0.3184064452340085,60,-1
2018-08-29,2071.5,-4.392951967173541,-1,-0.3974647082630797,60,-1
2018-08-30,2055.25,-4.147913879090137,-1,-0.4186321438870412,60,-1
2018-08-31,2057.5,-5.552855407047385,-1,4.629575792299431,60,0
2018-09-04,2065.0,-8.71670702179177,-1,28.690449695409,60,1
2018-09-05,2032.0,-6.102362204724409,-1,28.406561032655592,60,1
2018-09-06,2013.5,-4.718152470821957,-1,26.992167707551637,60,1
2018-09-07,2057.5,-4.714459295261243,-1,29.644827759363466,60,1
2018-09-11,1943.5,2.3540005145356258,0,26.40280485685675,60,1
2018-09-12,2001.75,-1.6360684401149015,-1,17.64011410431191,60,1
2018-09-13,2023.25,-2.607191399975284,-1,8.429484257001041,60,1
2018-09-14,2029.5,-2.303523035230348,-1,3.817172412257919,60,0
2018-09-17,2065.0,-6.150121065375303,-1,14.262700587351981,60,1
2018-09-18,2065.5,-4.853546356814331,-1,6.618961340541648,60,0
2018-09-19,2008.5,-2.053771471247201,-1,-0.5380159190649335,60,-1
2018-09-20,1991.5,-2.4604569420035194,-1,0.6829018780561421,60,0
2018-09-21,2036.0,-4.653732809430256,-1,5.303216018300688,60,0
2018-09-25,1992.75,-1.3674570317400605,-1,-1.4693557811894136,60,-1
2018-09-26,1969.0,-0.4443880142204204,-1,-0.0515796764823118,60,0
2018-09-27,1995.5,-1.2277624655474773,-1,2.365976120199766,60,0
2018-09-28,2022.75,-3.07749351130886,-1,4.733114945482959,60,0
2018-10-08,1947.75,-1.3733795404954452,-1,-0.5034052521920651,60,-1
2018-10-09,1909.25,1.505826895377771,0,2.782438927094766,60,0
2018-10-10,1896.0,2.320675105485237,0,2.3602700261438865,60,0
2018-10-11,2015.0,-2.9900744416873404,-1,0.7310995647909754,60,0
2018-10-12,2068.5,-5.2574329224075464,-1,7.613035630954621,60,1
2018-10-15,2093.0,-6.139512661251789,-1,3.5602454958792293,60,0
2018-10-16,2051.5,-3.0587375091396534,-1,5.787917718280905,60,0
2018-10-17,2031.5,-3.1503814915087367,-1,-0.5450367542548078,60,-1
2018-10-18,1981.0,-1.4765270065623448,-1,0.07466525256495836,60,0
2018-10-19,1975.0,-0.9493670886076,-1,7.620284118186017,60,1
2018-10-23,1999.0,-0.5127563781890943,-1,-1.2027607184772042,60,-1
2018-10-24,1989.5,0.8796179944709825,0,1.3546204403319897,60,0
2018-10-25,1998.25,0.725634930564234,0,5.769399719956523,60,0
2018-10-26,1984.75,1.8264265020783377,0,2.227002810960204,60,0
2018-10-30,1919.75,9.675739028519349,1,4.444761273036886,60,0
2018-10-31,1901.5,8.651064948724695,1,0.06354035978908228,60,0
2018-11-01,1931.25,6.718446601941742,0,0.4004134159709857,60,0
2018-11-02,1967.75,5.424977766484561,0,3.0555078531742064,60,0
2018-11-05,1906.25,10.137704918032783,1,2.8926491981280535,60,0
2018-11-06,1886.5,12.085873310363104,1,8.033107651103387,60,1
2018-11-07,1904.75,10.880693004331276,1,8.005189645331514,60,1
2018-11-08,1985.25,4.961591739075689,0,-0.5693594045849489,60,-1
2018-11-09,1956.5,5.788397648862763,0,0.2591142021468027,60,0
2018-11-12,1907.75,8.033023194863054,1,0.3958946545068728,60,0
2018-11-13,1928.5,6.948405496499865,0,2.098969639527585,60,0
2018-11-14,1931.75,5.008412061602163,0,2.0728550690874603,60,0
2018-11-15,1912.25,5.595502680088904,0,0.9122813410996372,60,0
2018-11-16,1987.75,1.043893849830213,0,3.980843097357887,60,0
2018-11-19,1984.0,2.507560483870974,0,3.1019287555787813,60,0
2018-11-20,1940.0,6.494845360824741,0,1.2049445280712567,60,0
2018-11-21,1980.5,1.7672304973491482,0,10.758172025604436,60,1
2018-11-22,1970.0,1.7131979695431454,0,15.349017159655324,60,1
2018-11-23,1943.25,4.309790299755556,0,7.531663994133076,60,1
2018-11-26,1920.5,7.146576412392602,0,11.901053350053363,60,1
2018-11-27,1885.0,9.482758620689658,1,7.421979624394318,60,1
2018-11-28,1908.0,8.687106918238996,1,6.2819047289781,60,0
2018-11-29,1918.5,8.391972895491271,1,5.693978729785058,60,0
