date,LMSNDY,return_60d,discrete_60d,score,horizon,discrete_score
2018-07-03,19731.0,-4.313009984288685,-1,0.0,60,-1
2018-07-04,19682.0,-4.278020526369275,-1,0.0,60,-1
2018-07-05,19493.0,-3.2473195506079082,-1,0.0,60,-1
2018-07-06,19393.0,-2.1811994018460235,0,-2.4617966171388,60,-1
2018-07-09,19670.0,-3.680732079308591,-1,-0.764562,60,-1
2018-07-10,19840.0,-4.324596774193545,-1,-0.8465485859486102,60,-1
2018-07-11,19456.0,-2.4979440789473677,0,-1.6550604580002146,60,-1
2018-07-12,19730.0,-3.8520020273694833,-1,-2.56265775,60,-1
2018-07-13,19857.5,-4.942716857610473,-1,-3.5820799999999995,60,-1
2018-07-16,19560.0,-2.955010224948873,-1,-4.527304999999999,60,-1
2018-07-17,19585.0,-3.0176155220832284,-1,-3.71754915,60,-1
2018-07-18,19561.0,-1.5285517100352752,0,-4.1846966499999985,60,-1
2018-07-19,19590.0,-2.434915773353752,0,-3.9312364911968114,60,-1
2018-07-20,19575.0,-2.217113665389525,0,-2.9960710678036144,60,-1
2018-07-23,19568.0,-1.803965658217499,0,-4.1264249999999985,60,-1
2018-07-24,19760.0,-3.400809716599196,-1,-3.97326,60,-1
2018-07-25,19845.0,-4.076593600403123,-1,-3.820095,60,-1
2018-07-26,19965.0,-3.9068369646882095,-1,-2.5555757666666667,60,-1
2018-07-27,20045.0,-3.9261661262160135,-1,-0.6184030010103436,60,-1
2018-07-30,20149.0,-4.010124571939056,-1,-1.86834865,60,-1
2018-07-31,20175.0,-4.203221809169766,-1,-2.4822857666666667,60,-1
2018-08-01,19925.0,-2.785445420326227,-1,-3.71016,60,-1
2018-08-02,19675.0,-1.6772554002541296,0,-3.71016,60,-1
2018-08-03,19675.0,-2.5565438373570504,0,-3.71016,60,-1
2018-08-06,19595.0,-2.4598111763204917,0,-3.71016,60,-1
2018-08-07,19636.0,-2.536158077001427,0,-3.71016,60,-1
2018-08-08,19461.0,-1.7779148039669068,0,-2.075597196728999,60,-1
2018-08-09,19610.5,-2.552204176334105,0,-1.7261300608364745,60,-1
2018-08-10,19499.0,-2.1129288681470797,0,-2.446775,60,-1
2018-08-13,19395.0,-1.6086620262954376,0,-3.56986,60,-1
2018-08-14,19032.0,0.2837326607818325,0,-5.1859449999999985,60,-1
2018-08-15,18395.0,5.267735797771134,1,-5.1345425,60,-1
2018-08-16,18590.0,3.2221624529316766,0,-3.4986225000000006,60,-1
2018-08-17,18677.0,3.3035284039192536,0,-3.53019,60,-1
2018-08-20,18780.0,2.742279020234295,0,-3.522485,60,-1
2018-08-21,19050.0,1.4383202099737424,0,-1.8031689229330123,60,-1
2018-08-22,19430.0,-0.14925373134327954,0,0.0,60,-1
2018-08-23,19155.0,1.0754372226572606,0,0.0,60,-1
2018-08-24,19040.0,3.125,0,0.2720615431980268,60,0
2018-08-28,19100.0,1.7225130890052398,0,-0.9205133366349614,60,-1
2018-08-29,18990.0,1.406003159557656,0,-0.8996647163124688,60,-1
2018-08-30,19270.0,0.0,0,-1.8093446666666668,60,-1
2018-08-31,19052.5,-1.2203122949744127,0,-2.36953425,60,-1
2018-09-03,18895.0,-0.03175443238951914,0,-3.40147,60,-1
2018-09-04,18896.0,-3.3552074513124475,-1,8.275735565170107,60,0
2018-09-05,18857.0,-3.3038129076735423,-1,8.641257329550237,60,0
2018-09-06,18856.5,-1.7633176888606106,0,-2.45452,60,-1
2018-09-07,19070.0,-3.523859465128476,-1,-2.612317701469817,60,-1
2018-09-10,19027.0,-0.8198875282493301,0,-6.149615500306584,60,-1
2018-09-11,19058.0,0.6663868191835398,0,-6.149615500306584,60,-1
2018-09-12,19070.0,0.6974305191400187,0,-6.149615500306584,60,-1
2018-09-14,19046.0,-0.15751338863803088,0,-2.954739580075382,60,-1
